parcel_id,record_id,owner_id,ownership_type,ownership_status
PAR-028740,28740,OWN-028740,Joint,Verified
PAR-028741,28741,OWN-028741,Individual,Verified
PAR-028742,28742,OWN-028742,Institutional,Pending Verification
PAR-028743,28743,OWN-028743,Government,Verified
PAR-028744,28744,OWN-028744,Individual,Verified
PAR-028745,28745,OWN-028745,Individual,Verified
PAR-028746,28746,OWN-028746,Individual,Verified
PAR-028747,28747,OWN-028747,Joint,Pending Verification
PAR-028748,28748,OWN-028748,Individual,Verified
PAR-028749,28749,OWN-028749,Individual,Verified
PAR-028750,28750,OWN-028750,Individual,Verified
PAR-028751,28751,OWN-028751,Government,Pending Verification
PAR-028752,28752,OWN-028752,Individual,Verified
PAR-028753,28753,OWN-028753,Individual,Verified
PAR-028754,28754,OWN-028754,Individual,Pending Verification
PAR-028755,28755,OWN-028755,Joint,Verified
PAR-028756,28756,OWN-028756,Individual,Pending Verification
PAR-028757,28757,OWN-028757,Individual,Verified
PAR-028758,28758,OWN-028758,Individual,Verified
PAR-028759,28759,OWN-028759,Institutional,Verified
PAR-028760,28760,OWN-028760,Individual,Verified
PAR-028761,28761,OWN-028761,Institutional,Verified
PAR-028762,28762,OWN-028762,Individual,Pending Verification
PAR-028763,28763,OWN-028763,Government,Verified
PAR-028764,28764,OWN-028764,Joint,Disputed
PAR-028765,28765,OWN-028765,Individual,Verified
PAR-028766,28766,OWN-028766,Individual,Verified
PAR-028767,28767,OWN-028767,Individual,Disputed
PAR-028768,28768,OWN-028768,Individual,Pending Verification
PAR-028769,28769,OWN-028769,Individual,Verified
PAR-028770,28770,OWN-028770,Individual,Verified
PAR-028771,28771,OWN-028771,Individual,Verified
PAR-028772,28772,OWN-028772,Individual,Pending Verification
PAR-028773,28773,OWN-028773,Individual,Verified
PAR-028774,28774,OWN-028774,Individual,Verified
PAR-028775,28775,OWN-028775,Joint,Disputed
PAR-028776,28776,OWN-028776,Joint,Verified
PAR-028777,28777,OWN-028777,Joint,Pending Verification
PAR-028778,28778,OWN-028778,Joint,Verified
PAR-028779,28779,OWN-028779,Joint,Verified
PAR-028780,28780,OWN-028780,Joint,Verified
PAR-028781,28781,OWN-028781,Individual,Verified
PAR-028782,28782,OWN-028782,Joint,Pending Verification
PAR-028783,28783,OWN-028783,Individual,Verified
PAR-028784,28784,OWN-028784,Individual,Verified
PAR-028785,28785,OWN-028785,Government,Verified
PAR-028786,28786,OWN-028786,Individual,Pending Verification
PAR-028787,28787,OWN-028787,Individual,Verified
PAR-028788,28788,OWN-028788,Individual,Verified
PAR-028789,28789,OWN-028789,Individual,Verified
PAR-028790,28790,OWN-028790,Individual,Verified
PAR-028791,28791,OWN-028791,Individual,Verified
PAR-028792,28792,OWN-028792,Government,Verified
PAR-028793,28793,OWN-028793,Individual,Verified
PAR-028794,28794,OWN-028794,Government,Verified
PAR-028795,28795,OWN-028795,Individual,Verified
PAR-028796,28796,OWN-028796,Individual,Verified
PAR-028797,28797,OWN-028797,Individual,Verified
PAR-028798,28798,OWN-028798,Individual,Verified
PAR-028799,28799,OWN-028799,Government,Verified
PAR-028800,28800,OWN-028800,Individual,Disputed
PAR-028801,28801,OWN-028801,Individual,Verified
PAR-028802,28802,OWN-028802,Joint,Pending Verification
PAR-028803,28803,OWN-028803,Individual,Verified
PAR-028804,28804,OWN-028804,Individual,Verified
PAR-028805,28805,OWN-028805,Individual,Verified
PAR-028806,28806,OWN-028806,Individual,Verified
PAR-028807,28807,OWN-028807,Individual,Pending Verification
PAR-028808,28808,OWN-028808,Institutional,Verified
PAR-028809,28809,OWN-028809,Individual,Disputed
PAR-028810,28810,OWN-028810,Individual,Verified
PAR-028811,28811,OWN-028811,Government,Verified
PAR-028812,28812,OWN-028812,Individual,Verified
PAR-028813,28813,OWN-028813,Government,Verified
PAR-028814,28814,OWN-028814,Government,Verified
PAR-028815,28815,OWN-028815,Joint,Verified
PAR-028816,28816,OWN-028816,Individual,Pending Verification
PAR-028817,28817,OWN-028817,Individual,Verified
PAR-028818,28818,OWN-028818,Joint,Verified
PAR-028819,28819,OWN-028819,Joint,Verified
PAR-028820,28820,OWN-028820,Individual,Verified
PAR-028821,28821,OWN-028821,Individual,Disputed
PAR-028822,28822,OWN-028822,Joint,Verified
PAR-028823,28823,OWN-028823,Individual,Pending Verification
PAR-028824,28824,OWN-028824,Joint,Verified
PAR-028825,28825,OWN-028825,Individual,Verified
PAR-028826,28826,OWN-028826,Individual,Verified
PAR-028827,28827,OWN-028827,Individual,Verified
PAR-028828,28828,OWN-028828,Government,Pending Verification
PAR-028829,28829,OWN-028829,Individual,Verified
PAR-028830,28830,OWN-028830,Individual,Pending Verification
PAR-028831,28831,OWN-028831,Joint,Verified
PAR-028832,28832,OWN-028832,Joint,Verified
PAR-028833,28833,OWN-028833,Joint,Verified
PAR-028834,28834,OWN-028834,Institutional,Verified
PAR-028835,28835,OWN-028835,Joint,Verified
PAR-028836,28836,OWN-028836,Government,Verified
PAR-028837,28837,OWN-028837,Individual,Verified
PAR-028838,28838,OWN-028838,Individual,Verified
PAR-028839,28839,OWN-028839,Government,Verified
PAR-028840,28840,OWN-028840,Joint,Pending Verification
PAR-028841,28841,OWN-028841,Individual,Verified
PAR-028842,28842,OWN-028842,Individual,Verified
PAR-028843,28843,OWN-028843,Joint,Verified
PAR-028844,28844,OWN-028844,Individual,Verified
PAR-028845,28845,OWN-028845,Individual,Verified
PAR-028846,28846,OWN-028846,Individual,Verified
PAR-028847,28847,OWN-028847,Individual,Verified
PAR-028848,28848,OWN-028848,Individual,Verified
PAR-028849,28849,OWN-028849,Individual,Verified
PAR-028850,28850,OWN-028850,Individual,Verified
PAR-028851,28851,OWN-028851,Individual,Verified
PAR-028852,28852,OWN-028852,Joint,Disputed
PAR-028853,28853,OWN-028853,Individual,Verified
PAR-028854,28854,OWN-028854,Joint,Verified
PAR-028855,28855,OWN-028855,Individual,Verified
PAR-028856,28856,OWN-028856,Government,Verified
PAR-028857,28857,OWN-028857,Institutional,Verified
PAR-028858,28858,OWN-028858,Joint,Verified
PAR-028859,28859,OWN-028859,Individual,Verified
PAR-028860,28860,OWN-028860,Individual,Verified
PAR-028861,28861,OWN-028861,Institutional,Pending Verification
PAR-028862,28862,OWN-028862,Individual,Verified
PAR-028863,28863,OWN-028863,Individual,Verified
PAR-028864,28864,OWN-028864,Individual,Verified
PAR-028865,28865,OWN-028865,Institutional,Verified
PAR-028866,28866,OWN-028866,Individual,Pending Verification
PAR-028867,28867,OWN-028867,Individual,Disputed
PAR-028868,28868,OWN-028868,Government,Verified
PAR-028869,28869,OWN-028869,Individual,Verified
PAR-028870,28870,OWN-028870,Joint,Pending Verification
PAR-028871,28871,OWN-028871,Individual,Verified
PAR-028872,28872,OWN-028872,Individual,Verified
PAR-028873,28873,OWN-028873,Individual,Verified
PAR-028874,28874,OWN-028874,Joint,Verified
PAR-028875,28875,OWN-028875,Individual,Pending Verification
PAR-028876,28876,OWN-028876,Individual,Verified
PAR-028877,28877,OWN-028877,Individual,Disputed
PAR-028878,28878,OWN-028878,Individual,Verified
PAR-028879,28879,OWN-028879,Individual,Verified
PAR-028880,28880,OWN-028880,Individual,Verified
PAR-028881,28881,OWN-028881,Individual,Verified
PAR-028882,28882,OWN-028882,Joint,Verified
PAR-028883,28883,OWN-028883,Individual,Verified
PAR-028884,28884,OWN-028884,Institutional,Pending Verification
PAR-028885,28885,OWN-028885,Institutional,Verified
PAR-028886,28886,OWN-028886,Individual,Verified
PAR-028887,28887,OWN-028887,Individual,Verified
PAR-028888,28888,OWN-028888,Institutional,Pending Verification
PAR-028889,28889,OWN-028889,Institutional,Verified
PAR-028890,28890,OWN-028890,Government,Verified
PAR-028891,28891,OWN-028891,Individual,Verified
PAR-028892,28892,OWN-028892,Joint,Verified
PAR-028893,28893,OWN-028893,Individual,Verified
PAR-028894,28894,OWN-028894,Government,Verified
PAR-028895,28895,OWN-028895,Individual,Verified
PAR-028896,28896,OWN-028896,Individual,Verified
PAR-028897,28897,OWN-028897,Individual,Verified
PAR-028898,28898,OWN-028898,Government,Verified
PAR-028899,28899,OWN-028899,Joint,Verified
PAR-028900,28900,OWN-028900,Individual,Verified
PAR-028901,28901,OWN-028901,Institutional,Verified
PAR-028902,28902,OWN-028902,Institutional,Pending Verification
PAR-028903,28903,OWN-028903,Joint,Pending Verification
PAR-028904,28904,OWN-028904,Individual,Verified
PAR-028905,28905,OWN-028905,Government,Pending Verification
PAR-028906,28906,OWN-028906,Joint,Verified
PAR-028907,28907,OWN-028907,Government,Pending Verification
PAR-028908,28908,OWN-028908,Individual,Verified
PAR-028909,28909,OWN-028909,Joint,Verified
PAR-028910,28910,OWN-028910,Individual,Pending Verification
PAR-028911,28911,OWN-028911,Joint,Verified
PAR-028912,28912,OWN-028912,Individual,Verified
PAR-028913,28913,OWN-028913,Individual,Verified
PAR-028914,28914,OWN-028914,Individual,Verified
PAR-028915,28915,OWN-028915,Individual,Verified
PAR-028916,28916,OWN-028916,Joint,Verified
PAR-028917,28917,OWN-028917,Individual,Verified
PAR-028918,28918,OWN-028918,Individual,Pending Verification
PAR-028919,28919,OWN-028919,Individual,Verified
PAR-028920,28920,OWN-028920,Joint,Pending Verification
PAR-028921,28921,OWN-028921,Government,Verified
PAR-028922,28922,OWN-028922,Individual,Verified
PAR-028923,28923,OWN-028923,Individual,Verified
PAR-028924,28924,OWN-028924,Individual,Verified
PAR-028925,28925,OWN-028925,Government,Verified
PAR-028926,28926,OWN-028926,Individual,Verified
PAR-028927,28927,OWN-028927,Government,Verified
PAR-028928,28928,OWN-028928,Individual,Verified
PAR-028929,28929,OWN-028929,Individual,Pending Verification
PAR-028930,28930,OWN-028930,Government,Verified
PAR-028931,28931,OWN-028931,Individual,Verified
PAR-028932,28932,OWN-028932,Individual,Verified
PAR-028933,28933,OWN-028933,Individual,Pending Verification
PAR-028934,28934,OWN-028934,Individual,Pending Verification
PAR-028935,28935,OWN-028935,Institutional,Verified
PAR-028936,28936,OWN-028936,Individual,Verified
PAR-028937,28937,OWN-028937,Individual,Verified
PAR-028938,28938,OWN-028938,Government,Verified
PAR-028939,28939,OWN-028939,Individual,Pending Verification
PAR-028940,28940,OWN-028940,Individual,Verified
PAR-028941,28941,OWN-028941,Government,Verified
PAR-028942,28942,OWN-028942,Individual,Pending Verification
PAR-028943,28943,OWN-028943,Joint,Verified
PAR-028944,28944,OWN-028944,Individual,Verified
PAR-028945,28945,OWN-028945,Individual,Pending Verification
PAR-028946,28946,OWN-028946,Government,Verified
PAR-028947,28947,OWN-028947,Joint,Verified
PAR-028948,28948,OWN-028948,Government,Pending Verification
PAR-028949,28949,OWN-028949,Individual,Verified
PAR-028950,28950,OWN-028950,Individual,Verified
PAR-028951,28951,OWN-028951,Institutional,Verified
PAR-028952,28952,OWN-028952,Individual,Verified
PAR-028953,28953,OWN-028953,Individual,Verified
PAR-028954,28954,OWN-028954,Institutional,Pending Verification
PAR-028955,28955,OWN-028955,Institutional,Verified
PAR-028956,28956,OWN-028956,Institutional,Verified
PAR-028957,28957,OWN-028957,Individual,Pending Verification
PAR-028958,28958,OWN-028958,Government,Verified
PAR-028959,28959,OWN-028959,Individual,Verified
PAR-028960,28960,OWN-028960,Individual,Verified
PAR-028961,28961,OWN-028961,Individual,Verified
PAR-028962,28962,OWN-028962,Institutional,Verified
PAR-028963,28963,OWN-028963,Individual,Verified
PAR-028964,28964,OWN-028964,Individual,Verified
PAR-028965,28965,OWN-028965,Individual,Verified
PAR-028966,28966,OWN-028966,Individual,Verified
PAR-028967,28967,OWN-028967,Individual,Verified
PAR-028968,28968,OWN-028968,Individual,Verified
PAR-028969,28969,OWN-028969,Individual,Verified
PAR-028970,28970,OWN-028970,Individual,Verified
PAR-028971,28971,OWN-028971,Individual,Verified
PAR-028972,28972,OWN-028972,Individual,Verified
PAR-028973,28973,OWN-028973,Institutional,Verified
PAR-028974,28974,OWN-028974,Joint,Verified
PAR-028975,28975,OWN-028975,Government,Verified
PAR-028976,28976,OWN-028976,Individual,Verified
PAR-028977,28977,OWN-028977,Individual,Verified
PAR-028978,28978,OWN-028978,Joint,Pending Verification
PAR-028979,28979,OWN-028979,Individual,Verified
PAR-028980,28980,OWN-028980,Government,Verified
PAR-028981,28981,OWN-028981,Government,Verified
PAR-028982,28982,OWN-028982,Government,Verified
PAR-028983,28983,OWN-028983,Individual,Verified
PAR-028984,28984,OWN-028984,Individual,Verified
PAR-028985,28985,OWN-028985,Individual,Verified
PAR-028986,28986,OWN-028986,Government,Verified
PAR-028987,28987,OWN-028987,Individual,Verified
PAR-028988,28988,OWN-028988,Individual,Verified
PAR-028989,28989,OWN-028989,Government,Verified
PAR-028990,28990,OWN-028990,Individual,Verified
PAR-028991,28991,OWN-028991,Individual,Verified
PAR-028992,28992,OWN-028992,Individual,Verified
PAR-028993,28993,OWN-028993,Individual,Verified
PAR-028994,28994,OWN-028994,Individual,Verified
PAR-028995,28995,OWN-028995,Individual,Verified
PAR-028996,28996,OWN-028996,Joint,Verified
PAR-028997,28997,OWN-028997,Joint,Verified
PAR-028998,28998,OWN-028998,Individual,Verified
PAR-028999,28999,OWN-028999,Individual,Verified
PAR-029000,29000,OWN-029000,Institutional,Verified
PAR-029001,29001,OWN-029001,Government,Verified
PAR-029002,29002,OWN-029002,Individual,Verified
PAR-029003,29003,OWN-029003,Individual,Verified
PAR-029004,29004,OWN-029004,Individual,Verified
PAR-029005,29005,OWN-029005,Individual,Verified
PAR-029006,29006,OWN-029006,Individual,Verified
PAR-029007,29007,OWN-029007,Individual,Verified
PAR-029008,29008,OWN-029008,Joint,Verified
PAR-029009,29009,OWN-029009,Individual,Verified
PAR-029010,29010,OWN-029010,Individual,Verified
PAR-029011,29011,OWN-029011,Individual,Verified
PAR-029012,29012,OWN-029012,Individual,Verified
PAR-029013,29013,OWN-029013,Joint,Verified
PAR-029014,29014,OWN-029014,Individual,Verified
PAR-029015,29015,OWN-029015,Individual,Verified
PAR-029016,29016,OWN-029016,Joint,Pending Verification
PAR-029017,29017,OWN-029017,Individual,Verified
PAR-029018,29018,OWN-029018,Individual,Pending Verification
PAR-029019,29019,OWN-029019,Joint,Verified
PAR-029020,29020,OWN-029020,Individual,Verified
PAR-029021,29021,OWN-029021,Joint,Verified
PAR-029022,29022,OWN-029022,Individual,Verified
PAR-029023,29023,OWN-029023,Individual,Pending Verification
PAR-029024,29024,OWN-029024,Individual,Verified
PAR-029025,29025,OWN-029025,Individual,Verified
PAR-029026,29026,OWN-029026,Individual,Verified
PAR-029027,29027,OWN-029027,Individual,Verified
PAR-029028,29028,OWN-029028,Joint,Verified
PAR-029029,29029,OWN-029029,Institutional,Verified
PAR-029030,29030,OWN-029030,Individual,Verified
PAR-029031,29031,OWN-029031,Government,Verified
PAR-029032,29032,OWN-029032,Government,Disputed
PAR-029033,29033,OWN-029033,Joint,Pending Verification
PAR-029034,29034,OWN-029034,Individual,Verified
PAR-029035,29035,OWN-029035,Institutional,Verified
PAR-029036,29036,OWN-029036,Individual,Verified
PAR-029037,29037,OWN-029037,Government,Verified
PAR-029038,29038,OWN-029038,Individual,Verified
PAR-029039,29039,OWN-029039,Individual,Verified
PAR-029040,29040,OWN-029040,Individual,Pending Verification
PAR-029041,29041,OWN-029041,Individual,Verified
PAR-029042,29042,OWN-029042,Individual,Pending Verification
PAR-029043,29043,OWN-029043,Joint,Verified
PAR-029044,29044,OWN-029044,Joint,Verified
PAR-029045,29045,OWN-029045,Government,Verified
PAR-029046,29046,OWN-029046,Individual,Verified
PAR-029047,29047,OWN-029047,Individual,Verified
PAR-029048,29048,OWN-029048,Joint,Verified
PAR-029049,29049,OWN-029049,Individual,Verified
PAR-029050,29050,OWN-029050,Government,Verified
PAR-029051,29051,OWN-029051,Individual,Pending Verification
PAR-029052,29052,OWN-029052,Joint,Verified
PAR-029053,29053,OWN-029053,Institutional,Verified
PAR-029054,29054,OWN-029054,Joint,Disputed
PAR-029055,29055,OWN-029055,Individual,Verified
PAR-029056,29056,OWN-029056,Institutional,Verified
PAR-029057,29057,OWN-029057,Individual,Pending Verification
PAR-029058,29058,OWN-029058,Individual,Verified
PAR-029059,29059,OWN-029059,Individual,Disputed
PAR-029060,29060,OWN-029060,Individual,Verified
PAR-029061,29061,OWN-029061,Individual,Verified
PAR-029062,29062,OWN-029062,Individual,Verified
PAR-029063,29063,OWN-029063,Individual,Verified
PAR-029064,29064,OWN-029064,Institutional,Verified
PAR-029065,29065,OWN-029065,Government,Verified
PAR-029066,29066,OWN-029066,Individual,Verified
PAR-029067,29067,OWN-029067,Individual,Disputed
PAR-029068,29068,OWN-029068,Individual,Verified
PAR-029069,29069,OWN-029069,Individual,Pending Verification
PAR-029070,29070,OWN-029070,Joint,Verified
PAR-029071,29071,OWN-029071,Government,Pending Verification
PAR-029072,29072,OWN-029072,Joint,Disputed
PAR-029073,29073,OWN-029073,Individual,Verified
PAR-029074,29074,OWN-029074,Individual,Pending Verification
PAR-029075,29075,OWN-029075,Government,Verified
PAR-029076,29076,OWN-029076,Individual,Verified
PAR-029077,29077,OWN-029077,Joint,Verified
PAR-029078,29078,OWN-029078,Institutional,Verified
PAR-029079,29079,OWN-029079,Individual,Pending Verification
PAR-029080,29080,OWN-029080,Individual,Verified
PAR-029081,29081,OWN-029081,Individual,Verified
PAR-029082,29082,OWN-029082,Joint,Verified
PAR-029083,29083,OWN-029083,Individual,Verified
PAR-029084,29084,OWN-029084,Joint,Disputed
PAR-029085,29085,OWN-029085,Individual,Verified
PAR-029086,29086,OWN-029086,Individual,Verified
PAR-029087,29087,OWN-029087,Institutional,Disputed
PAR-029088,29088,OWN-029088,Institutional,Verified
PAR-029089,29089,OWN-029089,Individual,Verified
PAR-029090,29090,OWN-029090,Individual,Verified
PAR-029091,29091,OWN-029091,Individual,Verified
PAR-029092,29092,OWN-029092,Government,Verified
PAR-029093,29093,OWN-029093,Individual,Verified
PAR-029094,29094,OWN-029094,Individual,Verified
PAR-029095,29095,OWN-029095,Joint,Verified
PAR-029096,29096,OWN-029096,Government,Verified
PAR-029097,29097,OWN-029097,Government,Verified
PAR-029098,29098,OWN-029098,Individual,Verified
PAR-029099,29099,OWN-029099,Individual,Verified
PAR-029100,29100,OWN-029100,Institutional,Pending Verification
PAR-029101,29101,OWN-029101,Institutional,Verified
PAR-029102,29102,OWN-029102,Individual,Verified
PAR-029103,29103,OWN-029103,Joint,Pending Verification
