delay_id,project_id,historical_delay,delay_days,delay_stage,delay_reason
DLY-024442,PRJ-03564,0,0,None,Pending approvals
DLY-024443,PRJ-00072,1,43,Legal,Stakeholder bottleneck
DLY-024444,PRJ-01176,0,0,None,Pending approvals
DLY-024445,PRJ-02037,1,109,Notification,Legal dispute
DLY-024446,PRJ-01641,1,41,Rehabilitation,Compensation delay
DLY-024447,PRJ-04663,1,221,Approval,Incomplete documentation
DLY-024448,PRJ-01462,0,0,None,Pending approvals
DLY-024449,PRJ-04609,1,71,Legal,Rehabilitation delay
DLY-024450,PRJ-01456,0,0,None,Pending approvals
DLY-024451,PRJ-03913,0,0,None,Pending approvals
DLY-024452,PRJ-01987,1,58,Possession,Stakeholder bottleneck
DLY-024453,PRJ-04604,1,74,Rehabilitation,Pending approvals
DLY-024454,PRJ-02924,0,0,None,Pending approvals
DLY-024455,PRJ-02020,0,0,None,Stakeholder bottleneck
DLY-024456,PRJ-04293,0,0,None,Legal dispute
DLY-024457,PRJ-00904,0,0,None,Pending approvals
DLY-024458,PRJ-04805,0,0,None,Pending approvals
DLY-024459,PRJ-04560,0,0,None,Rehabilitation delay
DLY-024460,PRJ-01003,0,0,None,Stakeholder bottleneck
DLY-024461,PRJ-00511,0,0,None,Pending approvals
DLY-024462,PRJ-04174,0,0,None,Pending approvals
DLY-024463,PRJ-04090,0,0,None,Pending approvals
DLY-024464,PRJ-03680,0,0,None,Notification pending
DLY-024465,PRJ-03460,0,0,None,Notification pending
DLY-024466,PRJ-03583,0,0,None,Pending approvals
DLY-024467,PRJ-01929,0,0,None,Pending approvals
DLY-024468,PRJ-01501,0,0,None,Notification pending
DLY-024469,PRJ-02023,0,0,None,Legal dispute
DLY-024470,PRJ-03046,0,0,None,Pending approvals
DLY-024471,PRJ-04819,0,0,None,Pending approvals
DLY-024472,PRJ-04383,0,0,None,Compensation delay
DLY-024473,PRJ-03218,0,0,None,Pending approvals
DLY-024474,PRJ-00494,0,0,None,Pending approvals
DLY-024475,PRJ-01559,1,274,Notification,Compensation delay
DLY-024476,PRJ-02472,1,29,Approval,Pending approvals
DLY-024477,PRJ-03696,0,0,None,Pending approvals
DLY-024478,PRJ-03681,0,0,None,Rehabilitation delay
DLY-024479,PRJ-02974,0,0,None,Compensation delay
DLY-024480,PRJ-03453,0,0,None,Compensation delay
DLY-024481,PRJ-04603,1,90,Award,Compensation delay
DLY-024482,PRJ-01718,0,0,None,Possession pending
DLY-024483,PRJ-00744,0,0,None,Pending approvals
DLY-024484,PRJ-01933,0,0,None,Compensation delay
DLY-024485,PRJ-03192,1,34,Compensation,Pending approvals
DLY-024486,PRJ-01874,1,109,Approval,Notification pending
DLY-024487,PRJ-02643,0,0,None,Pending approvals
DLY-024488,PRJ-04343,1,136,Notification,Pending approvals
DLY-024489,PRJ-00457,0,0,None,Pending approvals
DLY-024490,PRJ-01887,0,0,None,Compensation delay
DLY-024491,PRJ-01486,0,0,None,Pending approvals
DLY-024492,PRJ-04752,0,0,None,Pending approvals
DLY-024493,PRJ-04499,1,56,Rehabilitation,Compensation delay
DLY-024494,PRJ-03588,0,0,None,Rehabilitation delay
DLY-024495,PRJ-04890,1,149,Award,Pending approvals
DLY-024496,PRJ-04963,0,0,None,Compensation delay
DLY-024497,PRJ-02223,1,163,Compensation,Stakeholder bottleneck
DLY-024498,PRJ-00442,0,0,None,Pending approvals
DLY-024499,PRJ-00731,0,0,None,Incomplete documentation
DLY-024500,PRJ-02347,0,0,None,Pending approvals
DLY-024501,PRJ-00402,1,73,Notification,Legal dispute
DLY-024502,PRJ-01655,0,0,None,Notification pending
DLY-024503,PRJ-03066,1,204,Compensation,Pending approvals
DLY-024504,PRJ-04322,0,0,None,Rehabilitation delay
DLY-024505,PRJ-00747,0,0,None,Pending approvals
DLY-024506,PRJ-00366,0,0,None,Pending approvals
DLY-024507,PRJ-02134,0,0,None,Pending approvals
DLY-024508,PRJ-02701,1,68,Approval,Compensation delay
DLY-024509,PRJ-00622,0,0,None,Compensation delay
DLY-024510,PRJ-02527,0,0,None,Pending approvals
DLY-024511,PRJ-04819,1,24,Notification,Pending approvals
DLY-024512,PRJ-01860,0,0,None,Stakeholder bottleneck
DLY-024513,PRJ-00468,0,0,None,Pending approvals
DLY-024514,PRJ-02487,1,93,Approval,Compensation delay
DLY-024515,PRJ-04621,1,45,Compensation,Pending approvals
DLY-024516,PRJ-03397,0,0,None,Pending approvals
DLY-024517,PRJ-00696,0,0,None,Notification pending
DLY-024518,PRJ-03143,1,191,Award,Pending approvals
DLY-024519,PRJ-04609,1,61,Notification,Legal dispute
DLY-024520,PRJ-04978,0,0,None,Notification pending
DLY-024521,PRJ-02563,0,0,None,Incomplete documentation
DLY-024522,PRJ-01707,1,102,Legal,Compensation delay
DLY-024523,PRJ-03466,1,236,Legal,Compensation delay
DLY-024524,PRJ-03753,1,123,Notification,Pending approvals
DLY-024525,PRJ-04627,0,0,None,Pending approvals
DLY-024526,PRJ-01490,1,88,Award,Pending approvals
DLY-024527,PRJ-04796,0,0,None,Compensation delay
DLY-024528,PRJ-00691,0,0,None,Pending approvals
DLY-024529,PRJ-03762,0,0,None,Stakeholder bottleneck
DLY-024530,PRJ-03734,0,0,None,Incomplete documentation
DLY-024531,PRJ-00124,0,0,None,Pending approvals
DLY-024532,PRJ-00311,1,113,Award,Pending approvals
DLY-024533,PRJ-01214,0,0,None,Pending approvals
DLY-024534,PRJ-02003,0,0,None,Rehabilitation delay
DLY-024535,PRJ-04226,0,0,None,Legal dispute
DLY-024536,PRJ-02471,0,0,None,Pending approvals
DLY-024537,PRJ-00655,0,0,None,Pending approvals
DLY-024538,PRJ-01436,0,0,None,Stakeholder bottleneck
DLY-024539,PRJ-02310,0,0,None,Compensation delay
DLY-024540,PRJ-00184,0,0,None,Pending approvals
DLY-024541,PRJ-04039,0,0,None,Pending approvals
DLY-024542,PRJ-02878,0,0,None,Incomplete documentation
DLY-024543,PRJ-03198,0,0,None,Rehabilitation delay
DLY-024544,PRJ-02159,1,134,Compensation,Compensation delay
DLY-024545,PRJ-03739,0,0,None,Pending approvals
DLY-024546,PRJ-04160,0,0,None,Legal dispute
DLY-024547,PRJ-01124,1,129,Award,Pending approvals
DLY-024548,PRJ-04943,0,0,None,Rehabilitation delay
DLY-024549,PRJ-01722,0,0,None,Notification pending
DLY-024550,PRJ-00523,0,0,None,Incomplete documentation
DLY-024551,PRJ-04118,0,0,None,Stakeholder bottleneck
DLY-024552,PRJ-02943,0,0,None,Possession pending
DLY-024553,PRJ-04044,1,111,Rehabilitation,Rehabilitation delay
DLY-024554,PRJ-03686,0,0,None,Pending approvals
DLY-024555,PRJ-02159,1,97,Notification,Pending approvals
DLY-024556,PRJ-00878,0,0,None,Rehabilitation delay
DLY-024557,PRJ-02288,0,0,None,Pending approvals
DLY-024558,PRJ-02818,0,0,None,Compensation delay
DLY-024559,PRJ-00358,1,165,Compensation,Incomplete documentation
DLY-024560,PRJ-03520,0,0,None,Pending approvals
DLY-024561,PRJ-03681,0,0,None,Rehabilitation delay
DLY-024562,PRJ-03843,0,0,None,Stakeholder bottleneck
DLY-024563,PRJ-02699,1,72,Approval,Rehabilitation delay
DLY-024564,PRJ-01224,0,0,None,Pending approvals
DLY-024565,PRJ-04099,0,0,None,Legal dispute
DLY-024566,PRJ-01255,0,0,None,Rehabilitation delay
DLY-024567,PRJ-04739,0,0,None,Pending approvals
DLY-024568,PRJ-01539,0,0,None,Incomplete documentation
DLY-024569,PRJ-04387,0,0,None,Pending approvals
DLY-024570,PRJ-02097,0,0,None,Notification pending
DLY-024571,PRJ-02038,1,132,Award,Pending approvals
DLY-024572,PRJ-04454,0,0,None,Incomplete documentation
DLY-024573,PRJ-02157,0,0,None,Incomplete documentation
DLY-024574,PRJ-00551,0,0,None,Pending approvals
DLY-024575,PRJ-01215,0,0,None,Pending approvals
DLY-024576,PRJ-02573,0,0,None,Pending approvals
DLY-024577,PRJ-01730,1,62,Award,Pending approvals
DLY-024578,PRJ-01596,0,0,None,Stakeholder bottleneck
DLY-024579,PRJ-04884,0,0,None,Compensation delay
DLY-024580,PRJ-01780,1,153,Rehabilitation,Compensation delay
DLY-024581,PRJ-03081,0,0,None,Compensation delay
DLY-024582,PRJ-00959,0,0,None,Pending approvals
DLY-024583,PRJ-01157,0,0,None,Compensation delay
DLY-024584,PRJ-01656,0,0,None,Pending approvals
DLY-024585,PRJ-02774,0,0,None,Pending approvals
DLY-024586,PRJ-03633,1,141,Notification,Compensation delay
DLY-024587,PRJ-04499,0,0,None,Pending approvals
DLY-024588,PRJ-00066,0,0,None,Pending approvals
DLY-024589,PRJ-00960,0,0,None,Pending approvals
DLY-024590,PRJ-01203,0,0,None,Compensation delay
DLY-024591,PRJ-03367,0,0,None,Possession pending
DLY-024592,PRJ-01035,0,0,None,Incomplete documentation
DLY-024593,PRJ-04094,0,0,None,Rehabilitation delay
DLY-024594,PRJ-03311,1,424,Compensation,Compensation delay
DLY-024595,PRJ-01209,0,0,None,Pending approvals
DLY-024596,PRJ-00291,1,77,Rehabilitation,Legal dispute
DLY-024597,PRJ-02985,0,0,None,Incomplete documentation
DLY-024598,PRJ-00782,0,0,None,Compensation delay
DLY-024599,PRJ-00957,0,0,None,Pending approvals
DLY-024600,PRJ-03349,1,62,Compensation,Rehabilitation delay
DLY-024601,PRJ-03142,0,0,None,Legal dispute
DLY-024602,PRJ-04245,0,0,None,Stakeholder bottleneck
DLY-024603,PRJ-02809,1,76,Notification,Pending approvals
DLY-024604,PRJ-00136,0,0,None,Stakeholder bottleneck
DLY-024605,PRJ-00469,1,25,Possession,Pending approvals
DLY-024606,PRJ-04831,0,0,None,Pending approvals
DLY-024607,PRJ-01273,0,0,None,Notification pending
DLY-024608,PRJ-04268,0,0,None,Legal dispute
DLY-024609,PRJ-04477,0,0,None,Pending approvals
DLY-024610,PRJ-01763,0,0,None,Rehabilitation delay
DLY-024611,PRJ-00624,0,0,None,Pending approvals
DLY-024612,PRJ-03487,0,0,None,Compensation delay
DLY-024613,PRJ-01821,0,0,None,Stakeholder bottleneck
DLY-024614,PRJ-00021,0,0,None,Compensation delay
DLY-024615,PRJ-00611,0,0,None,Pending approvals
DLY-024616,PRJ-04370,0,0,None,Pending approvals
DLY-024617,PRJ-03082,0,0,None,Pending approvals
DLY-024618,PRJ-03260,0,0,None,Compensation delay
DLY-024619,PRJ-04955,0,0,None,Pending approvals
DLY-024620,PRJ-03101,1,121,Award,Pending approvals
DLY-024621,PRJ-02045,1,116,Compensation,Compensation delay
DLY-024622,PRJ-01042,0,0,None,Rehabilitation delay
DLY-024623,PRJ-03756,0,0,None,Legal dispute
DLY-024624,PRJ-02374,0,0,None,Pending approvals
DLY-024625,PRJ-02228,1,31,Possession,Pending approvals
DLY-024626,PRJ-02572,0,0,None,Compensation delay
DLY-024627,PRJ-01657,0,0,None,Stakeholder bottleneck
DLY-024628,PRJ-02584,0,0,None,Stakeholder bottleneck
DLY-024629,PRJ-04553,0,0,None,Pending approvals
DLY-024630,PRJ-01933,1,127,Award,Pending approvals
DLY-024631,PRJ-04377,0,0,None,Pending approvals
DLY-024632,PRJ-00667,0,0,None,Compensation delay
DLY-024633,PRJ-02627,0,0,None,Notification pending
DLY-024634,PRJ-00875,0,0,None,Pending approvals
DLY-024635,PRJ-04360,0,0,None,Pending approvals
DLY-024636,PRJ-01981,0,0,None,Pending approvals
DLY-024637,PRJ-01237,1,88,Compensation,Rehabilitation delay
DLY-024638,PRJ-04564,0,0,None,Pending approvals
DLY-024639,PRJ-03141,0,0,None,Compensation delay
DLY-024640,PRJ-01159,1,126,Approval,Pending approvals
DLY-024641,PRJ-04141,1,108,Possession,Pending approvals
DLY-024642,PRJ-01608,0,0,None,Stakeholder bottleneck
DLY-024643,PRJ-01751,0,0,None,Compensation delay
DLY-024644,PRJ-04666,0,0,None,Incomplete documentation
DLY-024645,PRJ-04950,0,0,None,Pending approvals
DLY-024646,PRJ-00369,0,0,None,Pending approvals
DLY-024647,PRJ-01088,0,0,None,Pending approvals
DLY-024648,PRJ-04656,0,0,None,Pending approvals
DLY-024649,PRJ-03861,0,0,None,Pending approvals
DLY-024650,PRJ-04103,0,0,None,Compensation delay
DLY-024651,PRJ-00199,1,87,Legal,Compensation delay
DLY-024652,PRJ-03364,0,0,None,Stakeholder bottleneck
DLY-024653,PRJ-03452,0,0,None,Pending approvals
DLY-024654,PRJ-00880,0,0,None,Pending approvals
DLY-024655,PRJ-04442,0,0,None,Compensation delay
DLY-024656,PRJ-03767,0,0,None,Stakeholder bottleneck
DLY-024657,PRJ-00487,1,31,Approval,Pending approvals
DLY-024658,PRJ-00098,0,0,None,Stakeholder bottleneck
DLY-024659,PRJ-02193,0,0,None,Pending approvals
DLY-024660,PRJ-01474,0,0,None,Pending approvals
DLY-024661,PRJ-02660,0,0,None,Pending approvals
DLY-024662,PRJ-02985,0,0,None,Pending approvals
DLY-024663,PRJ-01478,0,0,None,Pending approvals
DLY-024664,PRJ-00750,0,0,None,Pending approvals
DLY-024665,PRJ-01808,0,0,None,Incomplete documentation
DLY-024666,PRJ-03783,0,0,None,Stakeholder bottleneck
DLY-024667,PRJ-01125,0,0,None,Pending approvals
DLY-024668,PRJ-03556,0,0,None,Legal dispute
DLY-024669,PRJ-02993,1,36,Possession,Pending approvals
DLY-024670,PRJ-02481,0,0,None,Stakeholder bottleneck
DLY-024671,PRJ-00089,1,69,Rehabilitation,Compensation delay
DLY-024672,PRJ-03207,1,60,Possession,Compensation delay
DLY-024673,PRJ-01013,0,0,None,Possession pending
DLY-024674,PRJ-04213,0,0,None,Pending approvals
DLY-024675,PRJ-03111,0,0,None,Pending approvals
DLY-024676,PRJ-01395,0,0,None,Compensation delay
DLY-024677,PRJ-01210,0,0,None,Pending approvals
DLY-024678,PRJ-04296,0,0,None,Rehabilitation delay
DLY-024679,PRJ-01307,0,0,None,Rehabilitation delay
DLY-024680,PRJ-02991,0,0,None,Compensation delay
DLY-024681,PRJ-02900,0,0,None,Pending approvals
DLY-024682,PRJ-03557,0,0,None,Notification pending
DLY-024683,PRJ-00857,0,0,None,Pending approvals
DLY-024684,PRJ-02472,0,0,None,Pending approvals
DLY-024685,PRJ-04268,0,0,None,Pending approvals
DLY-024686,PRJ-01583,0,0,None,Pending approvals
DLY-024687,PRJ-00689,0,0,None,Possession pending
DLY-024688,PRJ-03493,0,0,None,Pending approvals
DLY-024689,PRJ-01394,0,0,None,Possession pending
DLY-024690,PRJ-03611,0,0,None,Pending approvals
DLY-024691,PRJ-01589,1,206,Rehabilitation,Pending approvals
DLY-024692,PRJ-03654,0,0,None,Rehabilitation delay
DLY-024693,PRJ-04955,0,0,None,Pending approvals
DLY-024694,PRJ-02537,0,0,None,Stakeholder bottleneck
DLY-024695,PRJ-03031,0,0,None,Pending approvals
DLY-024696,PRJ-01293,0,0,None,Rehabilitation delay
DLY-024697,PRJ-04964,0,0,None,Pending approvals
DLY-024698,PRJ-00973,0,0,None,Pending approvals
DLY-024699,PRJ-01138,0,0,None,Legal dispute
DLY-024700,PRJ-04696,0,0,None,Pending approvals
DLY-024701,PRJ-02401,0,0,None,Legal dispute
DLY-024702,PRJ-02094,0,0,None,Incomplete documentation
DLY-024703,PRJ-02563,0,0,None,Pending approvals
DLY-024704,PRJ-00066,1,69,Notification,Pending approvals
DLY-024705,PRJ-00405,0,0,None,Pending approvals
DLY-024706,PRJ-01714,0,0,None,Incomplete documentation
DLY-024707,PRJ-00213,0,0,None,Compensation delay
DLY-024708,PRJ-04534,1,143,Legal,Compensation delay
DLY-024709,PRJ-00590,0,0,None,Pending approvals
DLY-024710,PRJ-04238,0,0,None,Possession pending
DLY-024711,PRJ-01407,0,0,None,Pending approvals
DLY-024712,PRJ-02213,0,0,None,Rehabilitation delay
DLY-024713,PRJ-03332,0,0,None,Pending approvals
DLY-024714,PRJ-03973,0,0,None,Pending approvals
DLY-024715,PRJ-04022,0,0,None,Pending approvals
DLY-024716,PRJ-02187,0,0,None,Compensation delay
DLY-024717,PRJ-03573,0,0,None,Legal dispute
DLY-024718,PRJ-02278,0,0,None,Notification pending
DLY-024719,PRJ-01202,0,0,None,Pending approvals
DLY-024720,PRJ-03226,0,0,None,Pending approvals
DLY-024721,PRJ-02194,0,0,None,Rehabilitation delay
DLY-024722,PRJ-02348,0,0,None,Compensation delay
DLY-024723,PRJ-02916,0,0,None,Legal dispute
DLY-024724,PRJ-02219,0,0,None,Pending approvals
DLY-024725,PRJ-00150,1,66,Legal,Pending approvals
DLY-024726,PRJ-04622,0,0,None,Pending approvals
DLY-024727,PRJ-01510,0,0,None,Pending approvals
DLY-024728,PRJ-02258,1,257,Legal,Legal dispute
DLY-024729,PRJ-04102,0,0,None,Notification pending
DLY-024730,PRJ-02468,0,0,None,Stakeholder bottleneck
DLY-024731,PRJ-03470,0,0,None,Incomplete documentation
DLY-024732,PRJ-01695,0,0,None,Rehabilitation delay
DLY-024733,PRJ-01306,0,0,None,Compensation delay
DLY-024734,PRJ-04434,0,0,None,Pending approvals
DLY-024735,PRJ-02565,0,0,None,Notification pending
DLY-024736,PRJ-04171,0,0,None,Compensation delay
DLY-024737,PRJ-04801,0,0,None,Pending approvals
DLY-024738,PRJ-01745,0,0,None,Legal dispute
DLY-024739,PRJ-02351,1,157,Compensation,Compensation delay
DLY-024740,PRJ-00407,0,0,None,Compensation delay
DLY-024741,PRJ-02860,0,0,None,Pending approvals
DLY-024742,PRJ-03409,0,0,None,Pending approvals
DLY-024743,PRJ-04106,0,0,None,Pending approvals
DLY-024744,PRJ-00540,0,0,None,Rehabilitation delay
DLY-024745,PRJ-03451,0,0,None,Pending approvals
DLY-024746,PRJ-03443,0,0,None,Pending approvals
DLY-024747,PRJ-00512,1,56,Possession,Compensation delay
DLY-024748,PRJ-00679,0,0,None,Pending approvals
DLY-024749,PRJ-04129,1,174,Compensation,Pending approvals
DLY-024750,PRJ-00024,0,0,None,Pending approvals
DLY-024751,PRJ-00876,0,0,None,Pending approvals
DLY-024752,PRJ-00133,0,0,None,Compensation delay
DLY-024753,PRJ-03682,0,0,None,Incomplete documentation
DLY-024754,PRJ-02568,0,0,None,Pending approvals
DLY-024755,PRJ-00117,1,102,Compensation,Pending approvals
DLY-024756,PRJ-01502,1,267,Compensation,Compensation delay
DLY-024757,PRJ-03107,0,0,None,Incomplete documentation
DLY-024758,PRJ-03143,0,0,None,Pending approvals
DLY-024759,PRJ-02989,0,0,None,Compensation delay
DLY-024760,PRJ-00789,0,0,None,Pending approvals
DLY-024761,PRJ-03616,1,24,Award,Pending approvals
DLY-024762,PRJ-04308,0,0,None,Compensation delay
DLY-024763,PRJ-01101,0,0,None,Notification pending
DLY-024764,PRJ-00363,0,0,None,Legal dispute
DLY-024765,PRJ-04417,1,81,Compensation,Pending approvals
DLY-024766,PRJ-03984,1,157,Legal,Pending approvals
DLY-024767,PRJ-00497,0,0,None,Pending approvals
DLY-024768,PRJ-01463,1,104,Notification,Pending approvals
DLY-024769,PRJ-04870,0,0,None,Pending approvals
DLY-024770,PRJ-01754,0,0,None,Incomplete documentation
DLY-024771,PRJ-03113,0,0,None,Incomplete documentation
DLY-024772,PRJ-02420,0,0,None,Compensation delay
DLY-024773,PRJ-04441,0,0,None,Incomplete documentation
DLY-024774,PRJ-01094,0,0,None,Possession pending
DLY-024775,PRJ-04279,1,247,Legal,Pending approvals
DLY-024776,PRJ-01400,1,120,Legal,Rehabilitation delay
DLY-024777,PRJ-03812,0,0,None,Legal dispute
DLY-024778,PRJ-04605,0,0,None,Pending approvals
DLY-024779,PRJ-01817,0,0,None,Legal dispute
DLY-024780,PRJ-00510,0,0,None,Incomplete documentation
DLY-024781,PRJ-00561,1,63,Possession,Pending approvals
DLY-024782,PRJ-00232,0,0,None,Compensation delay
DLY-024783,PRJ-02773,0,0,None,Stakeholder bottleneck
DLY-024784,PRJ-03295,1,132,Legal,Pending approvals
DLY-024785,PRJ-03060,1,145,Notification,Compensation delay
DLY-024786,PRJ-00517,0,0,None,Notification pending
DLY-024787,PRJ-01756,0,0,None,Legal dispute
DLY-024788,PRJ-01444,0,0,None,Legal dispute
DLY-024789,PRJ-04857,1,74,Award,Pending approvals
DLY-024790,PRJ-01573,0,0,None,Compensation delay
DLY-024791,PRJ-01571,0,0,None,Pending approvals
DLY-024792,PRJ-03727,0,0,None,Pending approvals
DLY-024793,PRJ-00284,0,0,None,Pending approvals
DLY-024794,PRJ-03496,0,0,None,Compensation delay
DLY-024795,PRJ-00336,0,0,None,Pending approvals
DLY-024796,PRJ-04069,0,0,None,Pending approvals
DLY-024797,PRJ-02102,0,0,None,Compensation delay
DLY-024798,PRJ-03010,0,0,None,Pending approvals
DLY-024799,PRJ-02382,0,0,None,Stakeholder bottleneck
DLY-024800,PRJ-01050,0,0,None,Pending approvals
DLY-024801,PRJ-00041,0,0,None,Incomplete documentation
DLY-024802,PRJ-03240,0,0,None,Compensation delay
DLY-024803,PRJ-02768,0,0,None,Pending approvals
DLY-024804,PRJ-04673,1,76,Compensation,Incomplete documentation
DLY-024805,PRJ-02277,0,0,None,Pending approvals
DLY-024806,PRJ-02168,0,0,None,Stakeholder bottleneck
DLY-024807,PRJ-02749,0,0,None,Rehabilitation delay
DLY-024808,PRJ-00685,0,0,None,Stakeholder bottleneck
DLY-024809,PRJ-00353,0,0,None,Pending approvals
DLY-024810,PRJ-02742,0,0,None,Pending approvals
DLY-024811,PRJ-02624,0,0,None,Pending approvals
DLY-024812,PRJ-00819,1,113,Approval,Pending approvals
DLY-024813,PRJ-00566,1,51,Legal,Stakeholder bottleneck
DLY-024814,PRJ-02914,0,0,None,Pending approvals
DLY-024815,PRJ-04079,0,0,None,Compensation delay
DLY-024816,PRJ-03473,0,0,None,Pending approvals
DLY-024817,PRJ-03661,0,0,None,Pending approvals
DLY-024818,PRJ-04799,0,0,None,Compensation delay
DLY-024819,PRJ-02593,0,0,None,Compensation delay
DLY-024820,PRJ-02531,0,0,None,Compensation delay
DLY-024821,PRJ-04978,0,0,None,Legal dispute
DLY-024822,PRJ-04878,0,0,None,Pending approvals
DLY-024823,PRJ-02807,0,0,None,Compensation delay
DLY-024824,PRJ-03167,0,0,None,Pending approvals
DLY-024825,PRJ-01453,1,18,Possession,Pending approvals
DLY-024826,PRJ-03957,0,0,None,Pending approvals
DLY-024827,PRJ-00035,0,0,None,Pending approvals
DLY-024828,PRJ-03778,0,0,None,Notification pending
DLY-024829,PRJ-00976,0,0,None,Compensation delay
DLY-024830,PRJ-02823,0,0,None,Stakeholder bottleneck
DLY-024831,PRJ-02665,0,0,None,Stakeholder bottleneck
DLY-024832,PRJ-02270,1,81,Compensation,Notification pending
DLY-024833,PRJ-02659,0,0,None,Pending approvals
DLY-024834,PRJ-03430,0,0,None,Compensation delay
DLY-024835,PRJ-00867,0,0,None,Legal dispute
DLY-024836,PRJ-03725,1,135,Compensation,Legal dispute
DLY-024837,PRJ-03739,0,0,None,Compensation delay
DLY-024838,PRJ-02751,0,0,None,Stakeholder bottleneck
DLY-024839,PRJ-03024,0,0,None,Stakeholder bottleneck
DLY-024840,PRJ-03682,0,0,None,Pending approvals
DLY-024841,PRJ-03037,1,93,Approval,Compensation delay
DLY-024842,PRJ-01455,0,0,None,Pending approvals
DLY-024843,PRJ-04312,0,0,None,Pending approvals
DLY-024844,PRJ-01719,0,0,None,Pending approvals
DLY-024845,PRJ-02566,1,55,Notification,Pending approvals
DLY-024846,PRJ-02318,0,0,None,Rehabilitation delay
DLY-024847,PRJ-01235,0,0,None,Pending approvals
DLY-024848,PRJ-02187,0,0,None,Legal dispute
DLY-024849,PRJ-04674,0,0,None,Rehabilitation delay
DLY-024850,PRJ-00887,1,134,Approval,Stakeholder bottleneck
DLY-024851,PRJ-04548,0,0,None,Rehabilitation delay
DLY-024852,PRJ-03903,0,0,None,Pending approvals
DLY-024853,PRJ-00447,0,0,None,Stakeholder bottleneck
DLY-024854,PRJ-04568,0,0,None,Stakeholder bottleneck
DLY-024855,PRJ-04402,0,0,None,Pending approvals
