record_id,parcel_id,project_id,case_id,compensation_id,approval_id,delay_id,district,taluk,village,survey_no,area,classification,legal_disputes,compensation_pending,approval_pending,documentation_pending,rehabilitation_pending,stakeholder_responsiveness,delay_days,risk_score,delay_probability,risk_category,delay_reason
20092,PAR-020092,PRJ-01058,CASE-020092,COMP-020092,APR-020092,DLY-020092,Coimbatore,Madukkarai,Kovilpalayam,4238,1.615,Commercial,0,0,0,1,0,81.2,0,35.1,0.343,MEDIUM,Incomplete documentation
20093,PAR-020093,PRJ-03153,CASE-020093,COMP-020093,APR-020093,DLY-020093,Coimbatore,Pollachi,Saravanampatti,9088,0.84,Government,0,0,0,1,0,74.0,117,33.3,0.343,MEDIUM,Incomplete documentation
20094,PAR-020094,PRJ-03563,CASE-020094,COMP-020094,APR-020094,DLY-020094,Coimbatore,Coimbatore South,Pollachi,1860,0.842,Punjai,0,0,0,0,0,96.7,0,11.3,0.0998,LOW,Pending approvals
20095,PAR-020095,PRJ-03333,CASE-020095,COMP-020095,APR-020095,DLY-020095,Coimbatore,Coimbatore North,Thudiyalur,531,2.0,Residential,0,0,0,1,0,97.4,0,19.1,0.1978,LOW,Incomplete documentation
20096,PAR-020096,PRJ-00132,CASE-020096,COMP-020096,APR-020096,DLY-020096,Coimbatore,Annur,Annur,7668,1.845,Punjai,0,0,0,0,0,100.0,0,15.8,0.1545,LOW,Notification pending
20097,PAR-020097,PRJ-03934,CASE-020097,COMP-020097,APR-020097,DLY-020097,Coimbatore,Coimbatore North,Mettupalayam,526,1.983,Nanjai,0,0,0,0,0,92.8,0,14.2,0.0998,LOW,Pending approvals
20098,PAR-020098,PRJ-00849,CASE-020098,COMP-020098,APR-020098,DLY-020098,Coimbatore,Coimbatore South,Karamadai,2695,0.135,Punjai,0,0,0,0,0,100.0,0,5.2,0.0998,LOW,Pending approvals
20099,PAR-020099,PRJ-01758,CASE-020099,COMP-020099,APR-020099,DLY-020099,Coimbatore,Madukkarai,Saravanampatti,7766,0.808,Industrial,0,0,0,1,0,91.2,0,20.1,0.1978,LOW,Incomplete documentation
20100,PAR-020100,PRJ-01735,CASE-020100,COMP-020100,APR-020100,DLY-020100,Coimbatore,Madukkarai,Karamadai,3944,2.764,Residential,0,0,0,0,0,86.3,0,13.7,0.0998,LOW,Pending approvals
20101,PAR-020101,PRJ-02093,CASE-020101,COMP-020101,APR-020101,DLY-020101,Coimbatore,Mettupalayam,Sulur,4690,3.624,Nanjai,0,0,0,0,0,97.7,0,22.2,0.19,LOW,Stakeholder bottleneck
20102,PAR-020102,PRJ-00290,CASE-020102,COMP-020102,APR-020102,DLY-020102,Coimbatore,Pollachi,Karamadai,8707,1.047,Poramboke,0,0,0,0,1,96.4,73,17.5,0.19,LOW,Rehabilitation delay
20103,PAR-020103,PRJ-01671,CASE-020103,COMP-020103,APR-020103,DLY-020103,Coimbatore,Mettupalayam,Madukkarai,7787,2.351,Nanjai,0,0,0,0,0,100.0,44,12.6,0.1545,LOW,Possession pending
20104,PAR-020104,PRJ-03892,CASE-020104,COMP-020104,APR-020104,DLY-020104,Coimbatore,Annur,Kinathukadavu,2022,0.661,Commercial,0,0,1,1,1,69.2,131,54.9,0.5498,HIGH,Pending approvals
20105,PAR-020105,PRJ-03217,CASE-020105,COMP-020105,APR-020105,DLY-020105,Coimbatore,Coimbatore North,Madukkarai,1214,0.334,Nanjai,0,0,0,0,0,81.6,0,12.6,0.0998,LOW,Pending approvals
20106,PAR-020106,PRJ-01237,CASE-020106,COMP-020106,APR-020106,DLY-020106,Coimbatore,Pollachi,Karamadai,4062,0.48,Industrial,0,0,0,1,0,100.0,0,25.4,0.1978,MEDIUM,Incomplete documentation
20107,PAR-020107,PRJ-03628,CASE-020107,COMP-020107,APR-020107,DLY-020107,Coimbatore,Coimbatore South,Thudiyalur,4334,1.013,Nanjai,0,0,1,0,0,95.7,0,18.0,0.168,LOW,Pending approvals
20108,PAR-020108,PRJ-03910,CASE-020108,COMP-020108,APR-020108,DLY-020108,Coimbatore,Coimbatore North,Thudiyalur,7248,4.361,Nanjai,0,0,0,0,0,89.6,0,15.1,0.1545,LOW,Possession pending
20109,PAR-020109,PRJ-00718,CASE-020109,COMP-020109,APR-020109,DLY-020109,Coimbatore,Mettupalayam,Pollachi,894,1.582,Residential,0,0,1,0,0,92.0,0,12.4,0.168,LOW,Pending approvals
20110,PAR-020110,PRJ-04494,CASE-020110,COMP-020110,APR-020110,DLY-020110,Coimbatore,Pollachi,Perur,8819,0.413,Poramboke,0,0,0,0,0,81.8,0,5.1,0.0998,LOW,Pending approvals
20111,PAR-020111,PRJ-02100,CASE-020111,COMP-020111,APR-020111,DLY-020111,Coimbatore,Pollachi,Kinathukadavu,4380,0.312,Nanjai,0,0,0,1,0,79.0,0,17.6,0.1978,LOW,Incomplete documentation
20112,PAR-020112,PRJ-04571,CASE-020112,COMP-020112,APR-020112,DLY-020112,Coimbatore,Mettupalayam,Thudiyalur,3565,1.249,Nanjai,0,0,0,0,0,96.0,0,16.0,0.0998,LOW,Pending approvals
20113,PAR-020113,PRJ-02874,CASE-020113,COMP-020113,APR-020113,DLY-020113,Coimbatore,Kinathukadavu,Saravanampatti,8733,1.118,Nanjai,0,0,0,0,0,91.5,0,11.2,0.0998,LOW,Pending approvals
20114,PAR-020114,PRJ-03383,CASE-020114,COMP-020114,APR-020114,DLY-020114,Coimbatore,Pollachi,Perur,8092,1.164,Residential,0,0,0,0,0,95.2,0,14.7,0.0998,LOW,Pending approvals
20115,PAR-020115,PRJ-02916,CASE-020115,COMP-020115,APR-020115,DLY-020115,Coimbatore,Annur,Karamadai,1505,0.175,Nanjai,0,0,0,0,0,92.7,0,13.7,0.0998,LOW,Pending approvals
20116,PAR-020116,PRJ-04303,CASE-020116,COMP-020116,APR-020116,DLY-020116,Coimbatore,Pollachi,Annur,3922,1.913,Commercial,0,0,0,0,0,78.9,0,12.7,0.0998,LOW,Pending approvals
20117,PAR-020117,PRJ-02190,CASE-020117,COMP-020117,APR-020117,DLY-020117,Coimbatore,Kinathukadavu,Kinathukadavu,6502,0.404,Nanjai,0,0,0,0,0,95.2,0,11.2,0.0998,LOW,Pending approvals
20118,PAR-020118,PRJ-00048,CASE-020118,COMP-020118,APR-020118,DLY-020118,Coimbatore,Coimbatore North,Mettupalayam,1603,0.797,Nanjai,0,1,0,0,0,63.0,0,16.7,0.1978,LOW,Compensation delay
20119,PAR-020119,PRJ-01764,CASE-020119,COMP-020119,APR-020119,DLY-020119,Coimbatore,Sulur,Sulur,975,0.556,Residential,0,0,0,0,1,78.0,0,13.3,0.1545,LOW,Rehabilitation delay
20120,PAR-020120,PRJ-01670,CASE-020120,COMP-020120,APR-020120,DLY-020120,Coimbatore,Annur,Annur,2678,2.447,Residential,0,0,0,0,0,79.7,0,11.9,0.0998,LOW,Pending approvals
20121,PAR-020121,PRJ-04569,CASE-020121,COMP-020121,APR-020121,DLY-020121,Coimbatore,Annur,Pollachi,5697,3.067,Commercial,0,0,0,0,0,100.0,0,19.1,0.0998,LOW,Pending approvals
20122,PAR-020122,PRJ-02870,CASE-020122,COMP-020122,APR-020122,DLY-020122,Coimbatore,Coimbatore North,Saravanampatti,4684,0.955,Residential,0,0,0,0,0,94.4,0,13.3,0.0998,LOW,Pending approvals
20123,PAR-020123,PRJ-04219,CASE-020123,COMP-020123,APR-020123,DLY-020123,Coimbatore,Coimbatore North,Kinathukadavu,2232,2.649,Commercial,0,0,0,0,0,100.0,99,15.1,0.0998,LOW,Pending approvals
20124,PAR-020124,PRJ-04150,CASE-020124,COMP-020124,APR-020124,DLY-020124,Coimbatore,Pollachi,Saravanampatti,3588,0.653,Residential,0,0,0,0,0,84.6,0,8.1,0.0998,LOW,Pending approvals
20125,PAR-020125,PRJ-00231,CASE-020125,COMP-020125,APR-020125,DLY-020125,Coimbatore,Mettupalayam,Kinathukadavu,5651,1.438,Punjai,0,0,0,0,0,76.7,31,11.5,0.0998,LOW,Pending approvals
20126,PAR-020126,PRJ-01631,CASE-020126,COMP-020126,APR-020126,DLY-020126,Coimbatore,Coimbatore South,Kinathukadavu,2652,0.293,Commercial,0,0,0,0,0,87.3,0,11.2,0.0998,LOW,Pending approvals
20127,PAR-020127,PRJ-02081,CASE-020127,COMP-020127,APR-020127,DLY-020127,Coimbatore,Mettupalayam,Annur,7245,2.52,Commercial,0,0,0,0,0,79.2,129,19.8,0.1545,LOW,Notification pending
20128,PAR-020128,PRJ-00323,CASE-020128,COMP-020128,APR-020128,DLY-020128,Coimbatore,Coimbatore North,Saravanampatti,9090,0.979,Government,0,0,0,0,0,90.8,0,10.0,0.0998,LOW,Pending approvals
20129,PAR-020129,PRJ-03858,CASE-020129,COMP-020129,APR-020129,DLY-020129,Coimbatore,Mettupalayam,Mettupalayam,1947,1.185,Commercial,0,0,0,1,0,99.3,96,20.4,0.1978,LOW,Incomplete documentation
20130,PAR-020130,PRJ-04055,CASE-020130,COMP-020130,APR-020130,DLY-020130,Coimbatore,Coimbatore South,Negamam,6514,0.655,Industrial,0,1,0,0,0,89.3,0,19.6,0.1978,LOW,Compensation delay
20131,PAR-020131,PRJ-01697,CASE-020131,COMP-020131,APR-020131,DLY-020131,Coimbatore,Pollachi,Negamam,9399,2.492,Punjai,0,0,0,0,0,88.6,0,17.1,0.1246,LOW,Stakeholder bottleneck
20132,PAR-020132,PRJ-03515,CASE-020132,COMP-020132,APR-020132,DLY-020132,Coimbatore,Kinathukadavu,Perur,8233,0.424,Punjai,0,0,0,0,0,92.7,0,21.8,0.1545,LOW,Notification pending
20133,PAR-020133,PRJ-04478,CASE-020133,COMP-020133,APR-020133,DLY-020133,Coimbatore,Pollachi,Annur,7419,0.395,Residential,0,0,0,0,0,92.3,0,6.6,0.0998,LOW,Pending approvals
20134,PAR-020134,PRJ-01259,CASE-020134,COMP-020134,APR-020134,DLY-020134,Coimbatore,Mettupalayam,Thudiyalur,8821,0.623,Industrial,0,0,1,0,0,72.7,0,21.3,0.168,LOW,Pending approvals
20135,PAR-020135,PRJ-00192,CASE-020135,COMP-020135,APR-020135,DLY-020135,Coimbatore,Annur,Negamam,6975,1.791,Residential,0,0,0,0,0,90.9,0,12.5,0.0998,LOW,Pending approvals
20136,PAR-020136,PRJ-03126,CASE-020136,COMP-020136,APR-020136,DLY-020136,Coimbatore,Pollachi,Kovilpalayam,6274,0.742,Industrial,0,1,0,0,0,86.1,0,27.7,0.2689,MEDIUM,Compensation delay
20137,PAR-020137,PRJ-04574,CASE-020137,COMP-020137,APR-020137,DLY-020137,Coimbatore,Pollachi,Madukkarai,6394,0.761,Poramboke,0,0,1,0,0,88.2,147,20.9,0.2059,LOW,Pending approvals
20138,PAR-020138,PRJ-03079,CASE-020138,COMP-020138,APR-020138,DLY-020138,Coimbatore,Coimbatore North,Mettupalayam,6673,0.643,Punjai,0,0,0,0,0,83.3,0,8.7,0.0998,LOW,Pending approvals
20139,PAR-020139,PRJ-00432,CASE-020139,COMP-020139,APR-020139,DLY-020139,Coimbatore,Coimbatore North,Thudiyalur,8837,0.772,Industrial,0,0,0,0,0,100.0,0,13.2,0.0998,LOW,Pending approvals
20140,PAR-020140,PRJ-02146,CASE-020140,COMP-020140,APR-020140,DLY-020140,Coimbatore,Coimbatore North,Kovilpalayam,5788,1.909,Commercial,1,1,0,0,0,64.1,0,47.7,0.5,MEDIUM,Compensation delay
20141,PAR-020141,PRJ-04494,CASE-020141,COMP-020141,APR-020141,DLY-020141,Coimbatore,Pollachi,Saravanampatti,5588,2.521,Nanjai,0,0,0,0,0,91.2,0,13.1,0.1246,LOW,Stakeholder bottleneck
20142,PAR-020142,PRJ-04607,CASE-020142,COMP-020142,APR-020142,DLY-020142,Coimbatore,Coimbatore South,Thudiyalur,8165,0.571,Nanjai,0,0,0,0,0,100.0,0,9.8,0.0998,LOW,Pending approvals
20143,PAR-020143,PRJ-04719,CASE-020143,COMP-020143,APR-020143,DLY-020143,Coimbatore,Coimbatore South,Kinathukadavu,71,1.0,Residential,0,0,0,0,1,100.0,0,11.9,0.1545,LOW,Rehabilitation delay
20144,PAR-020144,PRJ-04572,CASE-020144,COMP-020144,APR-020144,DLY-020144,Coimbatore,Kinathukadavu,Annur,3551,1.316,Government,0,0,0,0,0,92.7,0,13.3,0.1246,LOW,Stakeholder bottleneck
20145,PAR-020145,PRJ-01023,CASE-020145,COMP-020145,APR-020145,DLY-020145,Coimbatore,Annur,Karamadai,1207,0.927,Government,0,0,0,0,0,94.1,0,23.1,0.2315,LOW,Notification pending
20146,PAR-020146,PRJ-02441,CASE-020146,COMP-020146,APR-020146,DLY-020146,Coimbatore,Kinathukadavu,Madukkarai,9204,0.999,Poramboke,0,0,0,0,0,100.0,0,10.9,0.0998,LOW,Pending approvals
20147,PAR-020147,PRJ-04733,CASE-020147,COMP-020147,APR-020147,DLY-020147,Coimbatore,Coimbatore North,Negamam,6611,0.747,Residential,0,1,0,0,0,85.7,0,22.8,0.2891,LOW,Compensation delay
20148,PAR-020148,PRJ-00812,CASE-020148,COMP-020148,APR-020148,DLY-020148,Coimbatore,Kinathukadavu,Annur,4978,2.584,Punjai,0,0,0,0,0,100.0,0,5.9,0.0998,LOW,Pending approvals
20149,PAR-020149,PRJ-03181,CASE-020149,COMP-020149,APR-020149,DLY-020149,Coimbatore,Coimbatore South,Thudiyalur,3977,0.517,Punjai,0,0,0,0,0,86.5,0,8.4,0.0998,LOW,Pending approvals
20150,PAR-020150,PRJ-00645,CASE-020150,COMP-020150,APR-020150,DLY-020150,Coimbatore,Coimbatore North,Saravanampatti,9169,0.994,Poramboke,0,0,0,0,0,100.0,0,14.7,0.1246,LOW,Stakeholder bottleneck
20151,PAR-020151,PRJ-03969,CASE-020151,COMP-020151,APR-020151,DLY-020151,Coimbatore,Madukkarai,Annur,9365,1.871,Poramboke,0,0,0,0,0,98.5,111,11.0,0.0998,LOW,Pending approvals
20152,PAR-020152,PRJ-04456,CASE-020152,COMP-020152,APR-020152,DLY-020152,Coimbatore,Coimbatore North,Saravanampatti,922,1.631,Poramboke,0,0,0,0,0,85.3,178,9.5,0.1246,LOW,Stakeholder bottleneck
20153,PAR-020153,PRJ-04639,CASE-020153,COMP-020153,APR-020153,DLY-020153,Coimbatore,Madukkarai,Pollachi,8521,1.132,Residential,0,0,0,1,0,85.3,113,23.1,0.1978,LOW,Incomplete documentation
20154,PAR-020154,PRJ-03107,CASE-020154,COMP-020154,APR-020154,DLY-020154,Coimbatore,Mettupalayam,Annur,8324,1.112,Residential,0,0,0,0,0,71.0,0,13.7,0.1246,LOW,Stakeholder bottleneck
20155,PAR-020155,PRJ-03610,CASE-020155,COMP-020155,APR-020155,DLY-020155,Coimbatore,Kinathukadavu,Kovilpalayam,8024,0.345,Punjai,0,0,0,0,1,86.8,0,21.4,0.2315,LOW,Rehabilitation delay
20156,PAR-020156,PRJ-01353,CASE-020156,COMP-020156,APR-020156,DLY-020156,Coimbatore,Sulur,Perur,3544,0.667,Punjai,0,0,0,1,0,85.2,64,30.9,0.2689,MEDIUM,Incomplete documentation
20157,PAR-020157,PRJ-04398,CASE-020157,COMP-020157,APR-020157,DLY-020157,Coimbatore,Coimbatore North,Negamam,8306,0.86,Poramboke,0,0,0,1,0,95.2,0,18.4,0.1978,LOW,Incomplete documentation
20158,PAR-020158,PRJ-04468,CASE-020158,COMP-020158,APR-020158,DLY-020158,Coimbatore,Mettupalayam,Pollachi,4939,0.963,Nanjai,0,0,0,0,0,94.3,0,10.5,0.0998,LOW,Pending approvals
20159,PAR-020159,PRJ-02426,CASE-020159,COMP-020159,APR-020159,DLY-020159,Coimbatore,Coimbatore North,Mettupalayam,457,0.648,Residential,0,0,1,0,0,86.4,0,13.0,0.168,LOW,Pending approvals
20160,PAR-020160,PRJ-03212,CASE-020160,COMP-020160,APR-020160,DLY-020160,Coimbatore,Pollachi,Negamam,7168,4.106,Poramboke,0,0,0,0,0,92.3,0,10.5,0.0998,LOW,Pending approvals
20161,PAR-020161,PRJ-03886,CASE-020161,COMP-020161,APR-020161,DLY-020161,Coimbatore,Mettupalayam,Annur,9390,1.303,Punjai,0,1,0,0,0,68.5,0,28.7,0.2689,MEDIUM,Compensation delay
20162,PAR-020162,PRJ-04838,CASE-020162,COMP-020162,APR-020162,DLY-020162,Coimbatore,Coimbatore North,Kovilpalayam,6400,0.386,Nanjai,0,0,0,0,0,93.7,0,11.9,0.0998,LOW,Pending approvals
20163,PAR-020163,PRJ-02768,CASE-020163,COMP-020163,APR-020163,DLY-020163,Coimbatore,Pollachi,Karamadai,1081,0.982,Residential,0,0,0,0,0,100.0,0,5.9,0.0998,LOW,Pending approvals
20164,PAR-020164,PRJ-03991,CASE-020164,COMP-020164,APR-020164,DLY-020164,Coimbatore,Coimbatore North,Madukkarai,4809,1.723,Residential,1,1,1,0,0,65.4,104,57.1,0.5866,HIGH,Pending approvals
20165,PAR-020165,PRJ-02715,CASE-020165,COMP-020165,APR-020165,DLY-020165,Coimbatore,Coimbatore North,Perur,6085,2.742,Nanjai,0,0,0,0,1,100.0,0,22.2,0.19,LOW,Rehabilitation delay
20166,PAR-020166,PRJ-01864,CASE-020166,COMP-020166,APR-020166,DLY-020166,Coimbatore,Madukkarai,Sulur,4653,1.212,Punjai,0,0,0,0,1,92.9,111,23.5,0.2315,LOW,Rehabilitation delay
20167,PAR-020167,PRJ-00577,CASE-020167,COMP-020167,APR-020167,DLY-020167,Coimbatore,Coimbatore South,Mettupalayam,3556,0.312,Punjai,1,0,0,1,0,79.5,0,49.1,0.475,MEDIUM,Legal dispute
20168,PAR-020168,PRJ-01859,CASE-020168,COMP-020168,APR-020168,DLY-020168,Coimbatore,Coimbatore South,Thudiyalur,6843,0.819,Nanjai,0,0,0,0,0,100.0,0,12.5,0.0998,LOW,Pending approvals
20169,PAR-020169,PRJ-03316,CASE-020169,COMP-020169,APR-020169,DLY-020169,Coimbatore,Kinathukadavu,Karamadai,9049,3.179,Industrial,0,0,0,0,0,97.1,0,13.1,0.0998,LOW,Pending approvals
20170,PAR-020170,PRJ-00757,CASE-020170,COMP-020170,APR-020170,DLY-020170,Coimbatore,Sulur,Saravanampatti,7572,0.515,Punjai,0,0,0,0,0,75.1,0,16.0,0.1545,LOW,Notification pending
20171,PAR-020171,PRJ-00472,CASE-020171,COMP-020171,APR-020171,DLY-020171,Coimbatore,Madukkarai,Thudiyalur,2372,0.839,Residential,1,1,1,0,0,74.2,138,69.3,0.7311,HIGH,Pending approvals
20172,PAR-020172,PRJ-01190,CASE-020172,COMP-020172,APR-020172,DLY-020172,Coimbatore,Pollachi,Mettupalayam,4600,0.596,Commercial,0,0,0,0,0,74.8,0,9.7,0.0998,LOW,Pending approvals
20173,PAR-020173,PRJ-01863,CASE-020173,COMP-020173,APR-020173,DLY-020173,Coimbatore,Coimbatore North,Perur,4709,1.005,Industrial,0,1,0,0,0,98.6,0,22.1,0.1978,LOW,Compensation delay
20174,PAR-020174,PRJ-04792,CASE-020174,COMP-020174,APR-020174,DLY-020174,Coimbatore,Kinathukadavu,Karamadai,4313,0.8,Industrial,0,0,1,0,0,77.2,0,13.8,0.168,LOW,Pending approvals
20175,PAR-020175,PRJ-04110,CASE-020175,COMP-020175,APR-020175,DLY-020175,Coimbatore,Madukkarai,Saravanampatti,3488,1.165,Poramboke,0,0,0,0,0,99.6,0,7.8,0.1246,LOW,Stakeholder bottleneck
20176,PAR-020176,PRJ-01191,CASE-020176,COMP-020176,APR-020176,DLY-020176,Coimbatore,Kinathukadavu,Mettupalayam,999,0.535,Industrial,0,0,0,0,0,88.8,0,15.7,0.1545,LOW,Possession pending
20177,PAR-020177,PRJ-02957,CASE-020177,COMP-020177,APR-020177,DLY-020177,Coimbatore,Coimbatore South,Perur,970,1.836,Nanjai,0,0,0,0,0,100.0,0,13.2,0.0998,LOW,Pending approvals
20178,PAR-020178,PRJ-03208,CASE-020178,COMP-020178,APR-020178,DLY-020178,Coimbatore,Coimbatore North,Perur,3212,2.84,Punjai,0,0,0,0,0,90.7,0,16.8,0.1545,LOW,Possession pending
20179,PAR-020179,PRJ-01233,CASE-020179,COMP-020179,APR-020179,DLY-020179,Coimbatore,Kinathukadavu,Madukkarai,7135,0.359,Residential,0,0,0,0,0,100.0,0,12.6,0.1246,LOW,Stakeholder bottleneck
20180,PAR-020180,PRJ-00953,CASE-020180,COMP-020180,APR-020180,DLY-020180,Coimbatore,Madukkarai,Kinathukadavu,4842,1.482,Punjai,0,0,0,0,0,75.6,0,17.8,0.1545,LOW,Notification pending
20181,PAR-020181,PRJ-04467,CASE-020181,COMP-020181,APR-020181,DLY-020181,Coimbatore,Pollachi,Saravanampatti,7061,0.802,Nanjai,0,0,0,0,0,100.0,0,6.3,0.0998,LOW,Pending approvals
20182,PAR-020182,PRJ-01283,CASE-020182,COMP-020182,APR-020182,DLY-020182,Coimbatore,Coimbatore North,Perur,7480,1.843,Residential,0,0,0,0,0,86.5,0,10.7,0.0998,LOW,Pending approvals
20183,PAR-020183,PRJ-01196,CASE-020183,COMP-020183,APR-020183,DLY-020183,Coimbatore,Mettupalayam,Mettupalayam,2715,0.39,Punjai,0,0,0,0,0,100.0,0,18.4,0.1545,LOW,Notification pending
20184,PAR-020184,PRJ-04064,CASE-020184,COMP-020184,APR-020184,DLY-020184,Coimbatore,Madukkarai,Kovilpalayam,7640,0.286,Commercial,0,0,1,0,0,85.7,0,15.0,0.168,LOW,Pending approvals
20185,PAR-020185,PRJ-00162,CASE-020185,COMP-020185,APR-020185,DLY-020185,Coimbatore,Madukkarai,Sulur,310,0.536,Poramboke,0,0,0,0,0,96.7,0,6.9,0.0998,LOW,Pending approvals
20186,PAR-020186,PRJ-00882,CASE-020186,COMP-020186,APR-020186,DLY-020186,Coimbatore,Pollachi,Kovilpalayam,9248,1.345,Nanjai,0,0,0,0,0,87.6,0,7.2,0.0998,LOW,Pending approvals
20187,PAR-020187,PRJ-03401,CASE-020187,COMP-020187,APR-020187,DLY-020187,Coimbatore,Mettupalayam,Saravanampatti,7070,1.006,Punjai,0,0,0,0,0,86.5,0,17.4,0.1545,LOW,Notification pending
20188,PAR-020188,PRJ-04272,CASE-020188,COMP-020188,APR-020188,DLY-020188,Coimbatore,Madukkarai,Pollachi,1116,3.639,Industrial,0,0,0,0,0,94.8,0,7.8,0.0998,LOW,Pending approvals
20189,PAR-020189,PRJ-04840,CASE-020189,COMP-020189,APR-020189,DLY-020189,Coimbatore,Annur,Kinathukadavu,1738,1.944,Punjai,0,0,1,0,0,92.5,0,17.6,0.2315,LOW,Pending approvals
20190,PAR-020190,PRJ-04261,CASE-020190,COMP-020190,APR-020190,DLY-020190,Coimbatore,Annur,Saravanampatti,5142,1.214,Residential,1,0,0,0,0,89.3,0,33.8,0.31,MEDIUM,Legal dispute
20191,PAR-020191,PRJ-04526,CASE-020191,COMP-020191,APR-020191,DLY-020191,Coimbatore,Annur,Kinathukadavu,144,2.182,Nanjai,0,0,0,0,0,93.7,0,9.9,0.0998,LOW,Pending approvals
20192,PAR-020192,PRJ-02922,CASE-020192,COMP-020192,APR-020192,DLY-020192,Coimbatore,Pollachi,Karamadai,5604,0.473,Industrial,0,0,0,0,0,100.0,0,10.3,0.0998,LOW,Pending approvals
20193,PAR-020193,PRJ-03291,CASE-020193,COMP-020193,APR-020193,DLY-020193,Coimbatore,Coimbatore South,Mettupalayam,4544,2.401,Punjai,0,0,0,0,0,93.9,0,22.1,0.2315,LOW,Notification pending
20194,PAR-020194,PRJ-01777,CASE-020194,COMP-020194,APR-020194,DLY-020194,Coimbatore,Annur,Negamam,1252,1.032,Residential,0,1,0,1,0,78.1,171,47.6,0.475,MEDIUM,Compensation delay
20195,PAR-020195,PRJ-02768,CASE-020195,COMP-020195,APR-020195,DLY-020195,Coimbatore,Kinathukadavu,Pollachi,2904,5.067,Industrial,0,1,0,0,0,87.7,117,29.3,0.2891,MEDIUM,Compensation delay
20196,PAR-020196,PRJ-02777,CASE-020196,COMP-020196,APR-020196,DLY-020196,Coimbatore,Coimbatore North,Madukkarai,3703,0.493,Poramboke,0,0,0,0,0,97.6,53,12.1,0.0998,LOW,Pending approvals
20197,PAR-020197,PRJ-01416,CASE-020197,COMP-020197,APR-020197,DLY-020197,Coimbatore,Mettupalayam,Pollachi,5271,0.682,Residential,0,0,0,0,0,100.0,0,7.6,0.0998,LOW,Pending approvals
20198,PAR-020198,PRJ-01813,CASE-020198,COMP-020198,APR-020198,DLY-020198,Coimbatore,Kinathukadavu,Annur,2112,1.333,Punjai,0,0,0,0,0,99.9,37,17.1,0.1419,LOW,Pending approvals
20199,PAR-020199,PRJ-02998,CASE-020199,COMP-020199,APR-020199,DLY-020199,Coimbatore,Coimbatore North,Sulur,2447,1.877,Punjai,0,0,0,0,0,91.5,134,16.9,0.0998,LOW,Pending approvals
20200,PAR-020200,PRJ-04013,CASE-020200,COMP-020200,APR-020200,DLY-020200,Coimbatore,Pollachi,Pollachi,1518,2.833,Residential,0,0,1,1,0,51.4,312,35.2,0.31,MEDIUM,Pending approvals
20201,PAR-020201,PRJ-04355,CASE-020201,COMP-020201,APR-020201,DLY-020201,Coimbatore,Sulur,Saravanampatti,8688,2.881,Commercial,0,0,0,0,0,84.9,0,15.4,0.1246,LOW,Stakeholder bottleneck
20202,PAR-020202,PRJ-03137,CASE-020202,COMP-020202,APR-020202,DLY-020202,Coimbatore,Pollachi,Mettupalayam,5599,0.251,Punjai,0,0,1,0,0,95.8,62,17.9,0.2497,LOW,Pending approvals
20203,PAR-020203,PRJ-01031,CASE-020203,COMP-020203,APR-020203,DLY-020203,Coimbatore,Annur,Kinathukadavu,137,1.269,Nanjai,0,1,0,0,1,72.4,102,55.0,0.5622,HIGH,Compensation delay
20204,PAR-020204,PRJ-02560,CASE-020204,COMP-020204,APR-020204,DLY-020204,Coimbatore,Coimbatore North,Karamadai,6522,2.131,Punjai,0,0,0,0,0,71.8,0,9.8,0.1246,LOW,Stakeholder bottleneck
20205,PAR-020205,PRJ-02622,CASE-020205,COMP-020205,APR-020205,DLY-020205,Coimbatore,Coimbatore South,Mettupalayam,3854,1.339,Residential,0,1,0,1,0,74.0,0,50.1,0.475,HIGH,Compensation delay
20206,PAR-020206,PRJ-02213,CASE-020206,COMP-020206,APR-020206,DLY-020206,Coimbatore,Sulur,Kinathukadavu,4477,0.607,Residential,0,0,0,0,1,100.0,0,11.2,0.1545,LOW,Rehabilitation delay
20207,PAR-020207,PRJ-03350,CASE-020207,COMP-020207,APR-020207,DLY-020207,Coimbatore,Coimbatore North,Pollachi,5155,1.344,Commercial,0,1,0,0,0,71.4,102,37.2,0.343,MEDIUM,Compensation delay
20208,PAR-020208,PRJ-03099,CASE-020208,COMP-020208,APR-020208,DLY-020208,Coimbatore,Annur,Mettupalayam,3216,11.961,Punjai,0,0,0,0,0,87.0,0,16.9,0.1246,LOW,Pending approvals
20209,PAR-020209,PRJ-04969,CASE-020209,COMP-020209,APR-020209,DLY-020209,Coimbatore,Coimbatore North,Karamadai,4980,19.453,Punjai,0,0,0,0,0,94.8,101,10.7,0.1246,LOW,Pending approvals
20210,PAR-020210,PRJ-00658,CASE-020210,COMP-020210,APR-020210,DLY-020210,Coimbatore,Mettupalayam,Kovilpalayam,2528,1.321,Nanjai,0,0,0,0,1,82.4,99,18.2,0.1545,LOW,Rehabilitation delay
20211,PAR-020211,PRJ-02409,CASE-020211,COMP-020211,APR-020211,DLY-020211,Coimbatore,Annur,Saravanampatti,9436,0.796,Industrial,0,0,0,0,0,100.0,0,13.0,0.1419,LOW,Pending approvals
