case_id,project_id,dispute_flag,dispute_type,case_status,pending_days
CASE-026101,PRJ-03234,0,None,None,0
CASE-026102,PRJ-03971,0,None,None,0
CASE-026103,PRJ-03725,0,None,None,0
CASE-026104,PRJ-02314,0,None,None,0
CASE-026105,PRJ-04153,0,None,None,0
CASE-026106,PRJ-04881,0,None,None,0
CASE-026107,PRJ-01810,0,None,None,0
CASE-026108,PRJ-02664,0,None,None,0
CASE-026109,PRJ-01863,0,None,None,0
CASE-026110,PRJ-00276,0,None,None,0
CASE-026111,PRJ-04255,0,None,None,0
CASE-026112,PRJ-04600,0,None,None,0
CASE-026113,PRJ-02106,0,None,None,0
CASE-026114,PRJ-01374,1,Ownership,Hearing,454
CASE-026115,PRJ-02186,0,None,None,0
CASE-026116,PRJ-02942,1,Compensation,Appeal,547
CASE-026117,PRJ-04976,0,None,None,0
CASE-026118,PRJ-04687,0,None,None,0
CASE-026119,PRJ-00643,0,None,None,0
CASE-026120,PRJ-00167,1,Compensation,Hearing,540
CASE-026121,PRJ-04218,0,None,None,0
CASE-026122,PRJ-02165,1,Inheritance,Open,513
CASE-026123,PRJ-04366,0,None,None,0
CASE-026124,PRJ-00793,0,None,None,0
CASE-026125,PRJ-00240,0,None,None,0
CASE-026126,PRJ-02741,1,Inheritance,Hearing,805
CASE-026127,PRJ-03287,0,None,None,0
CASE-026128,PRJ-04598,0,None,None,0
CASE-026129,PRJ-04711,1,Boundary,Open,116
CASE-026130,PRJ-01696,0,None,None,0
CASE-026131,PRJ-00241,0,None,None,0
CASE-026132,PRJ-03640,0,None,None,0
CASE-026133,PRJ-03528,0,None,None,0
CASE-026134,PRJ-00654,0,None,None,0
CASE-026135,PRJ-02589,0,None,None,0
CASE-026136,PRJ-01619,0,None,None,0
CASE-026137,PRJ-00306,0,None,None,0
CASE-026138,PRJ-02375,0,None,None,0
CASE-026139,PRJ-01230,0,None,None,0
CASE-026140,PRJ-01763,0,None,None,0
CASE-026141,PRJ-02007,1,Inheritance,Open,317
CASE-026142,PRJ-00103,0,None,None,0
CASE-026143,PRJ-02431,0,None,None,0
CASE-026144,PRJ-03278,0,None,None,0
CASE-026145,PRJ-03826,0,None,None,0
CASE-026146,PRJ-02108,0,None,None,0
CASE-026147,PRJ-01971,0,None,None,0
CASE-026148,PRJ-04157,0,None,None,0
CASE-026149,PRJ-01332,0,None,None,0
CASE-026150,PRJ-00316,0,None,None,0
CASE-026151,PRJ-04188,0,None,None,0
CASE-026152,PRJ-01101,0,None,None,0
CASE-026153,PRJ-01489,0,None,None,0
CASE-026154,PRJ-00199,0,None,None,0
CASE-026155,PRJ-00937,0,None,None,0
CASE-026156,PRJ-02294,0,None,None,0
CASE-026157,PRJ-00759,0,None,None,0
CASE-026158,PRJ-02246,0,None,None,0
CASE-026159,PRJ-04377,0,None,None,0
CASE-026160,PRJ-01002,0,None,None,0
CASE-026161,PRJ-02247,1,Compensation,Appeal,860
CASE-026162,PRJ-00935,0,None,None,0
CASE-026163,PRJ-00812,0,None,None,0
CASE-026164,PRJ-01919,0,None,None,0
CASE-026165,PRJ-01403,0,None,None,0
CASE-026166,PRJ-02308,1,Boundary,Open,210
CASE-026167,PRJ-01749,0,None,None,0
CASE-026168,PRJ-04813,0,None,None,0
CASE-026169,PRJ-01223,0,None,None,0
CASE-026170,PRJ-02498,0,None,None,0
CASE-026171,PRJ-03631,0,None,None,0
CASE-026172,PRJ-03739,0,None,None,0
CASE-026173,PRJ-04363,0,None,None,0
CASE-026174,PRJ-01086,0,None,None,0
CASE-026175,PRJ-04163,0,None,None,0
CASE-026176,PRJ-02574,0,None,None,0
CASE-026177,PRJ-01692,0,None,None,0
CASE-026178,PRJ-00698,0,None,None,0
CASE-026179,PRJ-04542,0,None,None,0
CASE-026180,PRJ-00319,0,None,None,0
CASE-026181,PRJ-03352,1,Ownership,Hearing,708
CASE-026182,PRJ-01128,0,None,None,0
CASE-026183,PRJ-02845,0,None,None,0
CASE-026184,PRJ-01184,0,None,None,0
CASE-026185,PRJ-04499,0,None,None,0
CASE-026186,PRJ-03339,0,None,None,0
CASE-026187,PRJ-03313,0,None,None,0
CASE-026188,PRJ-03285,0,None,None,0
CASE-026189,PRJ-01739,0,None,None,0
CASE-026190,PRJ-02915,0,None,None,0
CASE-026191,PRJ-04104,0,None,None,0
CASE-026192,PRJ-02835,0,None,None,0
CASE-026193,PRJ-02407,0,None,None,0
CASE-026194,PRJ-04644,0,None,None,0
CASE-026195,PRJ-02519,0,None,None,0
CASE-026196,PRJ-01683,0,None,None,0
CASE-026197,PRJ-04945,0,None,None,0
CASE-026198,PRJ-01507,0,None,None,0
CASE-026199,PRJ-01072,0,None,None,0
CASE-026200,PRJ-04096,0,None,None,0
CASE-026201,PRJ-04083,0,None,None,0
CASE-026202,PRJ-01164,0,None,None,0
CASE-026203,PRJ-02440,0,None,None,0
CASE-026204,PRJ-00886,0,None,None,0
CASE-026205,PRJ-03622,1,Ownership,Appeal,211
CASE-026206,PRJ-01040,1,Inheritance,Open,589
CASE-026207,PRJ-02834,0,None,None,0
CASE-026208,PRJ-01276,0,None,None,0
CASE-026209,PRJ-03363,0,None,None,0
CASE-026210,PRJ-02630,0,None,None,0
CASE-026211,PRJ-02850,0,None,None,0
CASE-026212,PRJ-04603,0,None,None,0
CASE-026213,PRJ-03526,0,None,None,0
CASE-026214,PRJ-02266,0,None,None,0
CASE-026215,PRJ-01508,0,None,None,0
CASE-026216,PRJ-00762,0,None,None,0
CASE-026217,PRJ-03700,0,None,None,0
CASE-026218,PRJ-02144,1,Compensation,Open,670
CASE-026219,PRJ-04005,0,None,None,0
CASE-026220,PRJ-02349,0,None,None,0
CASE-026221,PRJ-04902,0,None,None,0
CASE-026222,PRJ-01913,0,None,None,0
CASE-026223,PRJ-01761,0,None,None,0
CASE-026224,PRJ-00913,0,None,None,0
CASE-026225,PRJ-03032,0,None,None,0
CASE-026226,PRJ-01877,1,Boundary,Open,246
CASE-026227,PRJ-00339,0,None,None,0
CASE-026228,PRJ-02372,0,None,None,0
CASE-026229,PRJ-04071,0,None,None,0
CASE-026230,PRJ-03487,0,None,None,0
CASE-026231,PRJ-01634,0,None,None,0
CASE-026232,PRJ-03589,0,None,None,0
CASE-026233,PRJ-00538,0,None,None,0
CASE-026234,PRJ-03605,0,None,None,0
CASE-026235,PRJ-01171,0,None,None,0
CASE-026236,PRJ-04241,0,None,None,0
CASE-026237,PRJ-01088,0,None,None,0
CASE-026238,PRJ-00719,0,None,None,0
CASE-026239,PRJ-03432,1,Boundary,Appeal,49
CASE-026240,PRJ-03843,0,None,None,0
CASE-026241,PRJ-03055,0,None,None,0
CASE-026242,PRJ-03008,0,None,None,0
CASE-026243,PRJ-01798,0,None,None,0
CASE-026244,PRJ-03296,0,None,None,0
CASE-026245,PRJ-03073,0,None,None,0
CASE-026246,PRJ-04551,0,None,None,0
CASE-026247,PRJ-04004,0,None,None,0
CASE-026248,PRJ-00973,0,None,None,0
CASE-026249,PRJ-02485,0,None,None,0
CASE-026250,PRJ-02759,0,None,None,0
CASE-026251,PRJ-02824,0,None,None,0
CASE-026252,PRJ-04355,0,None,None,0
CASE-026253,PRJ-01700,0,None,None,0
CASE-026254,PRJ-02799,0,None,None,0
CASE-026255,PRJ-01066,0,None,None,0
CASE-026256,PRJ-00956,0,None,None,0
CASE-026257,PRJ-04674,0,None,None,0
CASE-026258,PRJ-01441,0,None,None,0
CASE-026259,PRJ-00963,0,None,None,0
CASE-026260,PRJ-00992,0,None,None,0
CASE-026261,PRJ-03452,0,None,None,0
CASE-026262,PRJ-00567,0,None,None,0
CASE-026263,PRJ-00377,0,None,None,0
CASE-026264,PRJ-00262,0,None,None,0
CASE-026265,PRJ-00333,0,None,None,0
CASE-026266,PRJ-04782,0,None,None,0
CASE-026267,PRJ-04429,0,None,None,0
CASE-026268,PRJ-01566,0,None,None,0
CASE-026269,PRJ-00394,0,None,None,0
CASE-026270,PRJ-04713,0,None,None,0
CASE-026271,PRJ-03382,1,Boundary,Hearing,76
CASE-026272,PRJ-03336,1,Ownership,Open,203
CASE-026273,PRJ-01426,0,None,None,0
CASE-026274,PRJ-04450,0,None,None,0
CASE-026275,PRJ-00985,0,None,None,0
CASE-026276,PRJ-03102,0,None,None,0
CASE-026277,PRJ-01749,0,None,None,0
CASE-026278,PRJ-01600,0,None,None,0
CASE-026279,PRJ-01088,1,Boundary,Hearing,375
CASE-026280,PRJ-03579,0,None,None,0
CASE-026281,PRJ-01594,0,None,None,0
CASE-026282,PRJ-03728,1,Inheritance,Open,826
CASE-026283,PRJ-01937,0,None,None,0
CASE-026284,PRJ-03983,0,None,None,0
CASE-026285,PRJ-01162,1,Ownership,Hearing,143
CASE-026286,PRJ-03487,0,None,None,0
CASE-026287,PRJ-03415,1,Ownership,Hearing,469
CASE-026288,PRJ-01750,0,None,None,0
CASE-026289,PRJ-01269,0,None,None,0
CASE-026290,PRJ-02181,0,None,None,0
CASE-026291,PRJ-00769,0,None,None,0
CASE-026292,PRJ-04820,0,None,None,0
CASE-026293,PRJ-03702,0,None,None,0
CASE-026294,PRJ-01219,0,None,None,0
CASE-026295,PRJ-03685,0,None,None,0
CASE-026296,PRJ-01195,0,None,None,0
CASE-026297,PRJ-04906,1,Boundary,Hearing,147
CASE-026298,PRJ-03083,0,None,None,0
CASE-026299,PRJ-01345,0,None,None,0
CASE-026300,PRJ-00845,0,None,None,0
CASE-026301,PRJ-02880,0,None,None,0
CASE-026302,PRJ-00290,0,None,None,0
CASE-026303,PRJ-00399,0,None,None,0
CASE-026304,PRJ-01900,0,None,None,0
CASE-026305,PRJ-01234,0,None,None,0
CASE-026306,PRJ-04614,0,None,None,0
CASE-026307,PRJ-00602,0,None,None,0
CASE-026308,PRJ-02221,0,None,None,0
CASE-026309,PRJ-00880,0,None,None,0
CASE-026310,PRJ-00112,0,None,None,0
CASE-026311,PRJ-02712,0,None,None,0
CASE-026312,PRJ-00009,1,Ownership,Hearing,529
CASE-026313,PRJ-03555,0,None,None,0
CASE-026314,PRJ-02725,0,None,None,0
CASE-026315,PRJ-03873,0,None,None,0
CASE-026316,PRJ-04708,0,None,None,0
CASE-026317,PRJ-01738,0,None,None,0
CASE-026318,PRJ-04796,0,None,None,0
CASE-026319,PRJ-01066,0,None,None,0
CASE-026320,PRJ-03349,0,None,None,0
CASE-026321,PRJ-04093,1,Ownership,Appeal,382
CASE-026322,PRJ-01553,0,None,None,0
CASE-026323,PRJ-04140,0,None,None,0
CASE-026324,PRJ-02154,1,Boundary,Open,787
CASE-026325,PRJ-02794,0,None,None,0
CASE-026326,PRJ-04944,0,None,None,0
CASE-026327,PRJ-04826,1,Inheritance,Hearing,467
CASE-026328,PRJ-00350,0,None,None,0
CASE-026329,PRJ-03573,0,None,None,0
CASE-026330,PRJ-00214,0,None,None,0
CASE-026331,PRJ-03044,0,None,None,0
CASE-026332,PRJ-01544,0,None,None,0
CASE-026333,PRJ-02973,0,None,None,0
CASE-026334,PRJ-00674,0,None,None,0
CASE-026335,PRJ-00489,0,None,None,0
CASE-026336,PRJ-02357,0,None,None,0
CASE-026337,PRJ-01028,0,None,None,0
CASE-026338,PRJ-03602,0,None,None,0
CASE-026339,PRJ-02519,0,None,None,0
CASE-026340,PRJ-04689,0,None,None,0
CASE-026341,PRJ-04244,0,None,None,0
CASE-026342,PRJ-02468,0,None,None,0
CASE-026343,PRJ-02624,0,None,None,0
CASE-026344,PRJ-04365,0,None,None,0
CASE-026345,PRJ-01571,0,None,None,0
CASE-026346,PRJ-02162,0,None,None,0
CASE-026347,PRJ-00111,0,None,None,0
CASE-026348,PRJ-00042,0,None,None,0
CASE-026349,PRJ-03313,1,Inheritance,Hearing,478
CASE-026350,PRJ-02094,0,None,None,0
CASE-026351,PRJ-01199,0,None,None,0
CASE-026352,PRJ-01952,0,None,None,0
CASE-026353,PRJ-01198,0,None,None,0
CASE-026354,PRJ-00380,0,None,None,0
CASE-026355,PRJ-01722,0,None,None,0
CASE-026356,PRJ-04126,0,None,None,0
CASE-026357,PRJ-01503,0,None,None,0
CASE-026358,PRJ-04578,0,None,None,0
CASE-026359,PRJ-02787,0,None,None,0
CASE-026360,PRJ-00753,0,None,None,0
CASE-026361,PRJ-02788,0,None,None,0
CASE-026362,PRJ-04055,0,None,None,0
CASE-026363,PRJ-01959,0,None,None,0
CASE-026364,PRJ-03791,1,Boundary,Appeal,223
CASE-026365,PRJ-04440,0,None,None,0
CASE-026366,PRJ-02285,0,None,None,0
CASE-026367,PRJ-04878,0,None,None,0
CASE-026368,PRJ-01910,0,None,None,0
CASE-026369,PRJ-00508,0,None,None,0
CASE-026370,PRJ-04653,0,None,None,0
CASE-026371,PRJ-00271,0,None,None,0
CASE-026372,PRJ-02857,1,Compensation,Hearing,597
CASE-026373,PRJ-04447,0,None,None,0
CASE-026374,PRJ-01195,0,None,None,0
CASE-026375,PRJ-04278,0,None,None,0
CASE-026376,PRJ-00303,0,None,None,0
CASE-026377,PRJ-03654,0,None,None,0
CASE-026378,PRJ-03738,0,None,None,0
CASE-026379,PRJ-04380,0,None,None,0
CASE-026380,PRJ-00237,0,None,None,0
CASE-026381,PRJ-03692,0,None,None,0
CASE-026382,PRJ-00533,0,None,None,0
CASE-026383,PRJ-04748,0,None,None,0
CASE-026384,PRJ-01194,0,None,None,0
CASE-026385,PRJ-00648,0,None,None,0
CASE-026386,PRJ-00692,0,None,None,0
CASE-026387,PRJ-04149,0,None,None,0
CASE-026388,PRJ-02907,0,None,None,0
CASE-026389,PRJ-00660,1,Boundary,Appeal,476
CASE-026390,PRJ-00279,0,None,None,0
CASE-026391,PRJ-01048,0,None,None,0
CASE-026392,PRJ-00371,0,None,None,0
CASE-026393,PRJ-00460,1,Inheritance,Open,749
CASE-026394,PRJ-02826,1,Inheritance,Hearing,692
CASE-026395,PRJ-02311,0,None,None,0
CASE-026396,PRJ-02885,0,None,None,0
CASE-026397,PRJ-00831,0,None,None,0
CASE-026398,PRJ-02852,0,None,None,0
CASE-026399,PRJ-02711,1,Compensation,Open,37
CASE-026400,PRJ-01914,0,None,None,0
CASE-026401,PRJ-02313,0,None,None,0
CASE-026402,PRJ-03212,0,None,None,0
CASE-026403,PRJ-01743,0,None,None,0
CASE-026404,PRJ-00584,0,None,None,0
CASE-026405,PRJ-00905,0,None,None,0
CASE-026406,PRJ-02434,0,None,None,0
CASE-026407,PRJ-01370,0,None,None,0
CASE-026408,PRJ-04810,0,None,None,0
CASE-026409,PRJ-01856,0,None,None,0
CASE-026410,PRJ-04503,0,None,None,0
CASE-026411,PRJ-04518,0,None,None,0
CASE-026412,PRJ-03412,0,None,None,0
CASE-026413,PRJ-04770,0,None,None,0
CASE-026414,PRJ-00585,0,None,None,0
CASE-026415,PRJ-01219,0,None,None,0
CASE-026416,PRJ-01604,0,None,None,0
CASE-026417,PRJ-00203,0,None,None,0
CASE-026418,PRJ-02352,0,None,None,0
CASE-026419,PRJ-00641,0,None,None,0
CASE-026420,PRJ-03814,0,None,None,0
CASE-026421,PRJ-02417,1,Inheritance,Open,852
CASE-026422,PRJ-00616,0,None,None,0
CASE-026423,PRJ-04529,0,None,None,0
CASE-026424,PRJ-03510,0,None,None,0
CASE-026425,PRJ-03739,1,Boundary,Appeal,496
CASE-026426,PRJ-00344,1,Compensation,Open,610
CASE-026427,PRJ-01846,0,None,None,0
CASE-026428,PRJ-03983,0,None,None,0
CASE-026429,PRJ-04105,0,None,None,0
CASE-026430,PRJ-03824,0,None,None,0
CASE-026431,PRJ-00501,0,None,None,0
CASE-026432,PRJ-03916,0,None,None,0
CASE-026433,PRJ-00110,0,None,None,0
CASE-026434,PRJ-00409,0,None,None,0
CASE-026435,PRJ-04018,0,None,None,0
CASE-026436,PRJ-02027,0,None,None,0
CASE-026437,PRJ-03854,0,None,None,0
CASE-026438,PRJ-04720,0,None,None,0
CASE-026439,PRJ-04016,1,Boundary,Hearing,411
CASE-026440,PRJ-04310,0,None,None,0
CASE-026441,PRJ-00005,0,None,None,0
CASE-026442,PRJ-00363,0,None,None,0
CASE-026443,PRJ-03639,0,None,None,0
CASE-026444,PRJ-03103,1,Boundary,Appeal,501
CASE-026445,PRJ-03043,0,None,None,0
CASE-026446,PRJ-04471,1,Inheritance,Hearing,34
CASE-026447,PRJ-00971,0,None,None,0
CASE-026448,PRJ-03113,0,None,None,0
CASE-026449,PRJ-04673,1,Inheritance,Open,293
CASE-026450,PRJ-01371,0,None,None,0
CASE-026451,PRJ-04609,0,None,None,0
CASE-026452,PRJ-04184,0,None,None,0
CASE-026453,PRJ-04864,0,None,None,0
CASE-026454,PRJ-03723,0,None,None,0
CASE-026455,PRJ-02813,0,None,None,0
CASE-026456,PRJ-03468,0,None,None,0
CASE-026457,PRJ-02783,0,None,None,0
CASE-026458,PRJ-01596,0,None,None,0
CASE-026459,PRJ-00764,0,None,None,0
CASE-026460,PRJ-04864,0,None,None,0
CASE-026461,PRJ-02491,0,None,None,0
CASE-026462,PRJ-01228,0,None,None,0
CASE-026463,PRJ-01385,0,None,None,0
CASE-026464,PRJ-02216,0,None,None,0
CASE-026465,PRJ-03794,0,None,None,0
CASE-026466,PRJ-04148,0,None,None,0
CASE-026467,PRJ-00937,0,None,None,0
CASE-026468,PRJ-00779,0,None,None,0
CASE-026469,PRJ-00649,0,None,None,0
CASE-026470,PRJ-00044,0,None,None,0
CASE-026471,PRJ-04483,0,None,None,0
CASE-026472,PRJ-01972,0,None,None,0
CASE-026473,PRJ-00922,0,None,None,0
CASE-026474,PRJ-02328,0,None,None,0
CASE-026475,PRJ-02283,0,None,None,0
CASE-026476,PRJ-04719,1,Ownership,Open,57
CASE-026477,PRJ-04922,0,None,None,0
CASE-026478,PRJ-00334,0,None,None,0
CASE-026479,PRJ-03341,0,None,None,0
CASE-026480,PRJ-03972,0,None,None,0
CASE-026481,PRJ-03413,0,None,None,0
CASE-026482,PRJ-02828,0,None,None,0
CASE-026483,PRJ-00514,0,None,None,0
CASE-026484,PRJ-03959,0,None,None,0
CASE-026485,PRJ-01668,0,None,None,0
CASE-026486,PRJ-02645,0,None,None,0
CASE-026487,PRJ-01051,0,None,None,0
CASE-026488,PRJ-02408,1,Ownership,Appeal,389
CASE-026489,PRJ-00465,0,None,None,0
CASE-026490,PRJ-00961,0,None,None,0
CASE-026491,PRJ-00409,0,None,None,0
CASE-026492,PRJ-00144,0,None,None,0
CASE-026493,PRJ-00195,0,None,None,0
CASE-026494,PRJ-00181,1,Boundary,Open,696
CASE-026495,PRJ-01553,0,None,None,0
CASE-026496,PRJ-02370,0,None,None,0
CASE-026497,PRJ-00045,0,None,None,0
CASE-026498,PRJ-03746,0,None,None,0
CASE-026499,PRJ-01196,0,None,None,0
CASE-026500,PRJ-03866,0,None,None,0
CASE-026501,PRJ-03702,0,None,None,0
CASE-026502,PRJ-00656,0,None,None,0
CASE-026503,PRJ-03081,0,None,None,0
CASE-026504,PRJ-03528,0,None,None,0
CASE-026505,PRJ-04370,0,None,None,0
CASE-026506,PRJ-03333,0,None,None,0
CASE-026507,PRJ-04918,0,None,None,0
CASE-026508,PRJ-01337,0,None,None,0
CASE-026509,PRJ-04555,0,None,None,0
CASE-026510,PRJ-02045,1,Boundary,Open,809
CASE-026511,PRJ-00278,0,None,None,0
CASE-026512,PRJ-02880,0,None,None,0
CASE-026513,PRJ-01847,0,None,None,0
CASE-026514,PRJ-04430,0,None,None,0
CASE-026515,PRJ-00009,0,None,None,0
CASE-026516,PRJ-00969,0,None,None,0
CASE-026517,PRJ-02994,0,None,None,0
CASE-026518,PRJ-01849,0,None,None,0
CASE-026519,PRJ-02263,0,None,None,0
CASE-026520,PRJ-01914,0,None,None,0
CASE-026521,PRJ-00114,0,None,None,0
CASE-026522,PRJ-01506,0,None,None,0
CASE-026523,PRJ-02666,0,None,None,0
CASE-026524,PRJ-03181,0,None,None,0
CASE-026525,PRJ-04964,0,None,None,0
CASE-026526,PRJ-03471,0,None,None,0
CASE-026527,PRJ-03233,0,None,None,0
CASE-026528,PRJ-03266,0,None,None,0
CASE-026529,PRJ-03645,0,None,None,0
CASE-026530,PRJ-02448,0,None,None,0
CASE-026531,PRJ-00130,0,None,None,0
CASE-026532,PRJ-00725,0,None,None,0
CASE-026533,PRJ-00196,0,None,None,0
CASE-026534,PRJ-00416,0,None,None,0
CASE-026535,PRJ-04171,1,Ownership,Hearing,866
CASE-026536,PRJ-04030,1,Inheritance,Open,541
CASE-026537,PRJ-03752,0,None,None,0
CASE-026538,PRJ-03969,0,None,None,0
CASE-026539,PRJ-02521,1,Ownership,Open,603
CASE-026540,PRJ-04801,0,None,None,0
CASE-026541,PRJ-01133,0,None,None,0
CASE-026542,PRJ-00104,0,None,None,0
CASE-026543,PRJ-03415,0,None,None,0
CASE-026544,PRJ-04745,1,Ownership,Open,463
CASE-026545,PRJ-02175,0,None,None,0
CASE-026546,PRJ-04036,0,None,None,0
CASE-026547,PRJ-01870,1,Boundary,Appeal,290
CASE-026548,PRJ-00973,0,None,None,0
CASE-026549,PRJ-03134,0,None,None,0
CASE-026550,PRJ-02011,0,None,None,0
CASE-026551,PRJ-02477,0,None,None,0
CASE-026552,PRJ-03077,0,None,None,0
CASE-026553,PRJ-02942,0,None,None,0
CASE-026554,PRJ-03919,0,None,None,0
CASE-026555,PRJ-00029,0,None,None,0
CASE-026556,PRJ-04555,0,None,None,0
CASE-026557,PRJ-01462,0,None,None,0
CASE-026558,PRJ-03937,0,None,None,0
CASE-026559,PRJ-02351,0,None,None,0
CASE-026560,PRJ-01754,0,None,None,0
CASE-026561,PRJ-00626,0,None,None,0
CASE-026562,PRJ-03042,0,None,None,0
CASE-026563,PRJ-03857,1,Ownership,Open,245
CASE-026564,PRJ-03965,0,None,None,0
CASE-026565,PRJ-04479,0,None,None,0
CASE-026566,PRJ-00277,0,None,None,0
CASE-026567,PRJ-04949,0,None,None,0
CASE-026568,PRJ-01767,0,None,None,0
CASE-026569,PRJ-03000,0,None,None,0
CASE-026570,PRJ-04003,0,None,None,0
CASE-026571,PRJ-02596,0,None,None,0
CASE-026572,PRJ-04107,0,None,None,0
CASE-026573,PRJ-01525,0,None,None,0
CASE-026574,PRJ-00525,0,None,None,0
CASE-026575,PRJ-02077,0,None,None,0
CASE-026576,PRJ-00753,0,None,None,0
CASE-026577,PRJ-03844,1,Boundary,Open,433
CASE-026578,PRJ-03002,0,None,None,0
CASE-026579,PRJ-00330,0,None,None,0
CASE-026580,PRJ-02060,0,None,None,0
CASE-026581,PRJ-01034,0,None,None,0
CASE-026582,PRJ-04697,0,None,None,0
CASE-026583,PRJ-00617,0,None,None,0
CASE-026584,PRJ-00573,0,None,None,0
CASE-026585,PRJ-02310,0,None,None,0
CASE-026586,PRJ-03277,0,None,None,0
CASE-026587,PRJ-02173,1,Inheritance,Open,527
CASE-026588,PRJ-02817,0,None,None,0
CASE-026589,PRJ-03901,0,None,None,0
CASE-026590,PRJ-02468,0,None,None,0
CASE-026591,PRJ-01426,0,None,None,0
CASE-026592,PRJ-04955,0,None,None,0
CASE-026593,PRJ-04834,0,None,None,0
CASE-026594,PRJ-04578,0,None,None,0
CASE-026595,PRJ-04688,0,None,None,0
CASE-026596,PRJ-04747,0,None,None,0
CASE-026597,PRJ-00663,1,Inheritance,Appeal,612
CASE-026598,PRJ-00360,0,None,None,0
CASE-026599,PRJ-02604,0,None,None,0
CASE-026600,PRJ-04365,1,Boundary,Open,527
CASE-026601,PRJ-03273,0,None,None,0
CASE-026602,PRJ-03580,0,None,None,0
CASE-026603,PRJ-04422,0,None,None,0
CASE-026604,PRJ-04928,0,None,None,0
CASE-026605,PRJ-02969,0,None,None,0
CASE-026606,PRJ-02551,0,None,None,0
CASE-026607,PRJ-01840,0,None,None,0
CASE-026608,PRJ-04555,0,None,None,0
CASE-026609,PRJ-03592,0,None,None,0
CASE-026610,PRJ-04123,0,None,None,0
CASE-026611,PRJ-02161,0,None,None,0
CASE-026612,PRJ-04643,0,None,None,0
CASE-026613,PRJ-03258,1,Inheritance,Appeal,505
CASE-026614,PRJ-00601,0,None,None,0
CASE-026615,PRJ-03377,0,None,None,0
CASE-026616,PRJ-00473,0,None,None,0
CASE-026617,PRJ-03361,0,None,None,0
CASE-026618,PRJ-00868,0,None,None,0
CASE-026619,PRJ-02718,0,None,None,0
CASE-026620,PRJ-04133,0,None,None,0
CASE-026621,PRJ-00610,0,None,None,0
CASE-026622,PRJ-01726,0,None,None,0
CASE-026623,PRJ-03534,0,None,None,0
CASE-026624,PRJ-04119,0,None,None,0
CASE-026625,PRJ-00233,0,None,None,0
CASE-026626,PRJ-02604,0,None,None,0
CASE-026627,PRJ-00654,0,None,None,0
CASE-026628,PRJ-04053,1,Compensation,Hearing,302
CASE-026629,PRJ-03076,0,None,None,0
CASE-026630,PRJ-01272,1,Compensation,Appeal,541
CASE-026631,PRJ-01097,0,None,None,0
CASE-026632,PRJ-03182,0,None,None,0
CASE-026633,PRJ-03930,0,None,None,0
CASE-026634,PRJ-03831,0,None,None,0
CASE-026635,PRJ-01057,0,None,None,0
CASE-026636,PRJ-02564,0,None,None,0
CASE-026637,PRJ-01321,0,None,None,0
CASE-026638,PRJ-04142,1,Inheritance,Appeal,726
CASE-026639,PRJ-02884,0,None,None,0
CASE-026640,PRJ-02924,0,None,None,0
CASE-026641,PRJ-03074,0,None,None,0
CASE-026642,PRJ-04589,1,Boundary,Open,496
CASE-026643,PRJ-02988,0,None,None,0
CASE-026644,PRJ-03192,0,None,None,0
CASE-026645,PRJ-02714,0,None,None,0
CASE-026646,PRJ-02694,0,None,None,0
CASE-026647,PRJ-02030,0,None,None,0
CASE-026648,PRJ-01960,0,None,None,0
CASE-026649,PRJ-01405,1,Ownership,Open,568
CASE-026650,PRJ-00419,0,None,None,0
CASE-026651,PRJ-02421,0,None,None,0
CASE-026652,PRJ-02500,0,None,None,0
CASE-026653,PRJ-02618,0,None,None,0
CASE-026654,PRJ-04347,0,None,None,0
CASE-026655,PRJ-01235,0,None,None,0
CASE-026656,PRJ-00003,0,None,None,0
CASE-026657,PRJ-04460,1,Inheritance,Hearing,413
CASE-026658,PRJ-01568,1,Boundary,Appeal,631
CASE-026659,PRJ-02007,0,None,None,0
CASE-026660,PRJ-03685,0,None,None,0
CASE-026661,PRJ-01225,0,None,None,0
CASE-026662,PRJ-02908,0,None,None,0
CASE-026663,PRJ-00134,0,None,None,0
CASE-026664,PRJ-03957,0,None,None,0
CASE-026665,PRJ-00733,0,None,None,0
CASE-026666,PRJ-01052,1,Ownership,Hearing,264
CASE-026667,PRJ-02500,0,None,None,0
CASE-026668,PRJ-01364,1,Boundary,Hearing,57
CASE-026669,PRJ-00775,0,None,None,0
CASE-026670,PRJ-02272,0,None,None,0
CASE-026671,PRJ-03689,0,None,None,0
CASE-026672,PRJ-04963,0,None,None,0
CASE-026673,PRJ-03098,0,None,None,0
CASE-026674,PRJ-03375,1,Compensation,Hearing,354
CASE-026675,PRJ-01491,0,None,None,0
CASE-026676,PRJ-03388,0,None,None,0
CASE-026677,PRJ-02664,0,None,None,0
CASE-026678,PRJ-03963,0,None,None,0
CASE-026679,PRJ-03780,0,None,None,0
CASE-026680,PRJ-00370,0,None,None,0
CASE-026681,PRJ-01878,0,None,None,0
CASE-026682,PRJ-02568,0,None,None,0
CASE-026683,PRJ-03414,0,None,None,0
CASE-026684,PRJ-00447,0,None,None,0
CASE-026685,PRJ-04127,1,Inheritance,Hearing,844
CASE-026686,PRJ-02919,0,None,None,0
CASE-026687,PRJ-03122,0,None,None,0
CASE-026688,PRJ-00485,0,None,None,0
CASE-026689,PRJ-03329,0,None,None,0
CASE-026690,PRJ-03261,1,Boundary,Open,297
CASE-026691,PRJ-03579,0,None,None,0
