project_id,notification,award,compensation,legal_disputes,possession,rehabilitation,approvals,documentation
PRJ-02322,1,0,0,0,0,1,0,0
PRJ-00749,0,0,0,0,0,0,0,0
PRJ-04979,0,0,0,1,0,0,0,0
PRJ-04649,0,1,1,0,0,0,0,0
PRJ-00629,0,0,0,0,0,0,0,0
PRJ-00214,0,0,0,0,1,1,0,0
PRJ-02645,0,0,0,0,0,0,0,0
PRJ-02411,0,0,0,0,0,1,0,0
PRJ-04273,1,0,0,0,0,0,0,0
PRJ-00344,0,0,0,0,0,0,0,0
PRJ-03602,1,0,1,1,0,0,0,0
PRJ-01340,0,0,0,0,0,0,0,0
PRJ-04344,1,0,1,0,0,0,1,0
PRJ-04120,1,0,0,0,0,0,1,0
PRJ-04572,0,0,0,0,1,1,0,0
PRJ-04649,0,0,0,0,0,0,0,1
PRJ-01959,0,0,0,0,0,0,0,0
PRJ-01454,0,0,0,0,0,0,0,0
PRJ-03716,0,0,0,0,0,1,0,0
PRJ-02506,0,0,0,0,0,0,0,0
PRJ-03363,0,0,0,0,0,0,0,0
PRJ-04558,0,0,0,0,0,0,0,0
PRJ-03096,0,0,0,0,0,0,0,0
PRJ-00389,1,1,0,0,0,1,1,0
PRJ-03801,0,0,0,0,0,0,1,0
PRJ-00277,0,0,0,0,0,0,1,0
PRJ-03114,0,0,0,1,0,0,0,0
PRJ-02640,0,0,1,0,0,0,1,0
PRJ-02480,1,0,0,0,0,0,0,0
PRJ-03030,1,0,0,0,0,0,0,0
PRJ-00931,0,0,0,0,0,0,0,0
PRJ-03292,0,0,0,0,0,0,0,0
PRJ-01080,0,0,0,0,0,0,0,0
PRJ-01332,0,0,0,0,0,1,0,0
PRJ-01141,0,0,0,0,0,0,0,0
PRJ-01835,0,0,0,0,0,0,1,1
PRJ-01049,0,0,1,1,1,1,0,1
PRJ-01771,0,0,0,0,1,1,0,0
PRJ-02447,0,0,0,0,1,0,0,0
PRJ-04800,1,1,1,0,0,0,0,0
PRJ-01306,0,0,0,0,0,0,0,0
PRJ-00420,1,0,0,0,0,0,0,1
PRJ-03261,0,1,0,0,0,0,0,0
PRJ-00077,0,0,0,0,0,0,1,1
PRJ-03855,0,0,0,0,0,1,0,0
PRJ-04361,0,0,0,0,0,0,0,0
PRJ-01127,0,0,0,0,0,0,0,0
PRJ-01306,1,1,0,0,0,0,0,0
PRJ-04425,1,0,1,0,0,0,0,0
PRJ-03590,0,0,0,0,0,1,0,0
PRJ-03573,1,0,0,0,1,0,0,0
PRJ-03625,0,0,0,0,0,1,1,0
PRJ-01382,0,0,0,0,0,0,0,0
PRJ-03825,0,0,0,0,1,0,0,0
PRJ-01976,0,0,0,0,1,0,1,1
PRJ-03796,1,0,0,1,0,0,0,0
PRJ-02614,0,1,0,0,0,0,0,0
PRJ-01638,1,0,0,0,0,0,0,0
PRJ-03939,0,0,0,0,0,0,0,1
PRJ-02113,1,1,0,0,0,0,0,0
PRJ-04996,0,0,0,0,0,0,1,1
PRJ-03712,0,0,0,0,0,0,0,0
PRJ-03871,0,0,1,1,1,0,0,0
PRJ-03040,1,0,0,0,0,0,0,0
PRJ-00845,0,0,0,0,0,0,0,0
PRJ-04492,0,0,0,1,0,0,0,0
PRJ-01163,0,0,0,0,1,0,0,0
PRJ-04043,0,0,0,0,0,0,0,0
PRJ-01196,1,0,1,0,0,0,0,0
PRJ-03616,1,0,0,0,1,1,0,0
PRJ-04752,0,0,0,0,0,0,0,0
PRJ-04265,0,0,0,1,0,1,0,0
PRJ-03585,0,0,0,1,0,0,0,0
PRJ-01973,0,0,0,0,0,1,0,0
PRJ-04840,0,0,1,0,0,1,0,1
PRJ-03057,0,0,0,0,1,0,0,0
PRJ-01772,0,1,1,0,1,0,0,0
PRJ-00787,1,1,0,0,0,0,0,0
PRJ-04702,0,0,1,0,0,0,0,0
PRJ-04958,0,0,1,0,1,0,0,0
PRJ-00888,0,0,1,0,1,0,0,1
PRJ-01815,0,1,1,0,0,0,0,0
PRJ-02789,0,0,0,0,0,1,0,1
PRJ-03307,0,0,0,0,0,0,0,0
PRJ-01723,0,0,0,0,0,0,1,0
PRJ-01443,0,0,0,0,0,0,0,0
PRJ-01391,0,0,0,0,0,0,0,1
PRJ-01998,0,0,0,0,0,1,0,0
PRJ-02577,0,0,0,0,0,0,1,0
PRJ-03312,1,0,1,0,1,1,0,0
PRJ-01877,1,0,0,0,0,0,0,0
PRJ-03539,1,0,0,0,0,0,0,0
PRJ-01017,0,0,0,0,0,0,0,1
PRJ-00311,0,0,0,0,0,0,0,0
PRJ-03861,0,0,0,1,0,0,0,0
PRJ-03073,0,1,1,1,1,0,0,0
PRJ-01476,0,0,0,1,1,1,0,0
PRJ-03241,0,0,0,1,0,0,0,0
PRJ-03197,0,0,0,0,0,0,0,1
PRJ-01516,0,0,0,0,0,0,0,0
PRJ-04527,0,0,0,0,0,0,0,0
PRJ-01796,0,0,0,0,0,0,0,0
PRJ-04962,0,0,1,0,0,0,0,0
PRJ-03561,0,0,0,0,0,0,0,0
PRJ-01784,0,0,0,0,0,1,1,0
PRJ-00234,0,1,0,0,0,0,0,0
PRJ-00506,1,0,0,0,0,0,0,0
PRJ-04650,0,0,0,0,0,1,0,0
PRJ-00087,0,1,0,0,0,0,0,1
PRJ-02272,0,0,0,0,0,0,0,0
PRJ-03822,0,1,0,0,0,0,0,0
PRJ-00030,0,0,0,0,0,0,1,1
PRJ-04719,0,0,0,0,0,0,0,0
PRJ-00905,0,0,0,0,0,0,0,0
PRJ-03952,0,1,1,1,0,0,0,1
PRJ-03393,0,0,0,0,0,0,0,0
PRJ-02966,0,0,0,0,0,0,0,1
PRJ-00939,0,1,0,0,0,0,0,0
PRJ-01333,0,0,0,0,0,0,1,1
PRJ-02518,0,0,0,0,0,0,1,0
PRJ-01527,1,0,0,0,0,0,0,0
PRJ-00645,0,0,0,0,0,0,0,0
PRJ-02853,0,0,1,1,1,0,0,0
PRJ-01070,0,0,0,0,0,0,1,0
PRJ-02209,1,0,0,0,0,0,0,0
PRJ-00876,0,1,1,0,0,0,0,1
PRJ-04696,0,0,0,1,1,1,1,0
PRJ-03764,0,0,0,0,0,0,0,0
PRJ-01442,0,0,0,0,0,0,1,0
PRJ-03231,0,0,0,0,0,0,0,0
PRJ-03805,1,1,0,0,0,1,1,0
PRJ-02660,0,0,0,0,0,0,0,0
PRJ-04948,0,0,0,0,0,0,0,0
PRJ-01995,0,0,0,0,1,0,0,0
PRJ-04633,0,0,0,0,0,0,0,0
PRJ-04714,0,0,0,0,0,1,0,0
PRJ-00014,0,0,0,0,0,0,0,0
PRJ-02367,0,1,0,0,0,0,1,0
PRJ-03422,0,0,0,0,0,0,0,0
PRJ-02464,0,0,0,0,0,0,0,0
PRJ-03615,0,1,1,1,0,0,0,0
PRJ-04526,0,0,0,0,1,0,0,0
PRJ-02652,0,0,0,0,0,0,0,0
PRJ-04454,0,0,0,0,0,0,0,0
PRJ-02084,0,0,0,1,0,1,1,0
PRJ-01635,0,0,0,0,0,0,0,0
PRJ-02070,0,0,0,0,0,0,0,0
PRJ-03114,0,0,0,0,0,0,0,0
PRJ-03595,0,0,0,0,0,0,0,0
PRJ-02006,0,0,1,0,0,0,0,0
PRJ-02083,0,0,0,0,0,0,0,0
PRJ-04329,0,0,1,0,0,0,0,0
PRJ-00886,0,0,0,0,1,1,0,1
PRJ-01343,0,0,1,0,0,0,0,0
PRJ-03975,0,0,0,0,0,0,0,0
PRJ-03274,0,0,0,0,0,0,0,0
PRJ-04071,0,0,1,0,1,0,0,0
PRJ-03571,0,0,1,0,0,0,0,0
PRJ-04448,0,0,0,0,1,0,1,0
PRJ-04005,0,0,0,1,0,0,0,0
PRJ-03178,0,0,0,0,0,0,1,0
PRJ-02794,0,0,0,0,0,0,1,1
PRJ-03543,0,0,0,0,0,1,0,0
PRJ-01838,0,0,0,0,0,1,0,0
PRJ-03715,0,1,0,0,0,0,1,0
PRJ-03115,0,0,0,0,0,0,0,0
PRJ-01864,0,0,0,0,0,0,0,0
PRJ-04519,0,0,0,0,1,0,0,1
PRJ-04556,0,1,0,0,0,0,1,1
PRJ-01184,0,0,0,0,0,0,0,0
PRJ-03073,0,0,0,0,0,0,0,0
PRJ-02678,0,1,0,0,0,0,0,0
PRJ-04581,0,0,0,1,0,0,1,0
PRJ-04582,0,1,1,0,0,0,1,0
PRJ-04878,0,0,1,0,0,0,0,0
PRJ-01619,0,0,1,0,0,0,0,0
PRJ-03840,0,0,0,0,0,0,0,0
PRJ-00540,0,0,0,0,0,0,0,0
PRJ-03771,0,0,0,0,0,0,0,0
PRJ-01412,0,0,0,0,0,0,1,0
PRJ-01498,0,0,1,0,0,0,0,0
PRJ-02420,0,0,1,0,0,0,0,1
PRJ-00179,0,0,0,0,1,0,0,0
PRJ-00459,0,0,0,0,0,0,1,0
PRJ-02733,0,0,0,0,0,0,0,0
PRJ-04995,0,0,0,0,0,0,1,0
PRJ-03626,0,0,0,0,0,0,0,0
PRJ-01660,0,0,0,0,0,0,0,0
PRJ-01330,1,0,0,1,0,0,0,0
PRJ-01261,1,0,0,0,0,0,0,0
PRJ-04860,0,0,1,0,0,0,0,0
PRJ-02633,0,0,0,0,0,0,0,0
PRJ-02110,0,0,0,0,0,1,0,0
PRJ-01909,0,0,0,0,1,0,0,0
PRJ-02615,0,0,0,0,0,0,0,0
PRJ-01119,0,0,0,0,0,0,1,0
PRJ-04359,0,0,0,0,0,0,0,0
PRJ-03428,0,1,0,1,1,0,1,0
PRJ-01328,0,0,0,0,0,0,1,0
PRJ-03326,0,0,0,0,0,0,0,0
PRJ-00851,0,0,0,0,0,0,0,0
PRJ-01830,0,0,1,0,0,1,0,0
PRJ-02874,0,0,0,0,0,0,0,0
PRJ-01155,1,0,0,0,0,0,0,1
PRJ-00959,0,0,0,0,0,0,0,0
PRJ-03663,0,0,0,0,0,0,0,0
PRJ-02477,0,0,0,0,0,0,1,0
PRJ-04127,0,0,0,0,0,0,1,0
PRJ-04304,0,0,0,0,0,0,0,0
PRJ-01117,0,0,0,0,0,0,0,0
PRJ-03278,0,1,0,0,0,0,0,0
PRJ-01636,0,1,0,0,0,0,0,0
PRJ-02361,0,0,1,1,0,0,0,0
PRJ-04473,0,0,0,1,0,0,0,0
PRJ-02066,0,0,0,0,0,0,0,0
PRJ-03921,1,0,0,0,0,1,0,0
PRJ-00616,0,0,0,0,0,0,1,0
PRJ-04453,0,0,0,0,0,0,0,0
PRJ-04935,0,0,0,0,0,0,0,0
PRJ-00102,0,0,0,0,0,0,0,1
PRJ-02749,0,0,0,0,0,1,0,0
PRJ-03623,0,1,0,0,0,0,0,0
PRJ-03510,0,0,0,0,0,1,1,1
PRJ-04579,0,0,0,0,0,0,0,0
PRJ-03334,0,0,0,0,0,0,0,0
PRJ-02766,0,0,0,0,0,0,0,0
PRJ-03210,0,0,1,0,0,0,1,0
PRJ-02376,1,1,0,1,0,1,0,1
PRJ-02423,1,1,1,0,0,0,0,0
PRJ-03939,0,0,0,0,1,0,0,1
PRJ-02538,0,0,0,0,0,0,0,0
PRJ-00896,0,0,0,0,1,0,0,0
PRJ-04014,0,1,0,0,0,0,0,0
PRJ-00384,0,0,0,1,1,1,0,0
PRJ-01141,0,0,0,1,0,0,1,0
PRJ-04796,0,0,0,0,0,0,0,0
PRJ-03111,0,0,0,0,1,0,0,0
PRJ-03621,0,0,0,0,0,0,0,0
PRJ-03991,0,0,0,0,0,0,1,0
PRJ-04487,0,0,0,1,0,1,0,0
PRJ-03556,0,0,0,0,0,0,1,0
PRJ-04984,0,0,0,0,0,1,0,1
PRJ-03096,0,0,1,0,0,0,0,0
PRJ-03784,0,0,0,0,0,0,0,1
PRJ-00994,1,0,0,0,0,0,1,1
PRJ-03691,0,1,0,0,0,0,0,0
PRJ-04436,1,0,0,0,0,0,0,0
PRJ-04026,0,0,0,0,0,0,0,0
PRJ-02921,0,0,1,0,1,0,0,1
PRJ-01528,0,0,0,0,1,0,0,0
PRJ-04779,0,0,0,0,0,0,0,0
PRJ-01353,0,0,0,0,0,0,1,0
PRJ-02898,0,0,0,0,0,0,0,0
PRJ-03040,0,0,1,0,0,0,1,0
PRJ-02237,0,0,0,0,0,0,0,0
PRJ-00414,0,0,1,0,0,0,0,0
PRJ-03236,0,0,1,0,0,0,0,0
PRJ-00779,0,0,0,1,0,0,0,0
PRJ-04972,0,0,0,0,0,1,0,0
PRJ-00268,0,0,0,0,0,0,0,0
PRJ-04761,0,0,0,1,0,0,0,0
PRJ-00388,1,0,0,0,0,0,0,0
PRJ-02102,0,1,0,0,1,0,0,0
PRJ-01479,0,0,1,0,0,0,0,1
PRJ-04286,0,0,0,0,0,0,0,0
PRJ-01246,0,0,0,0,1,0,0,0
PRJ-01552,0,0,0,0,0,0,0,0
PRJ-02570,0,0,0,0,0,0,0,0
PRJ-01289,0,0,0,0,0,0,0,0
PRJ-01524,0,1,0,0,0,0,0,0
PRJ-04159,0,0,1,0,1,0,0,0
PRJ-01270,0,0,0,0,0,0,0,1
PRJ-00119,0,0,0,0,0,0,0,0
PRJ-01631,0,0,0,0,0,0,0,0
PRJ-03830,0,0,0,0,0,0,0,0
PRJ-00390,0,0,0,0,0,0,0,0
PRJ-03508,1,1,1,1,1,0,0,0
PRJ-03120,0,0,0,0,0,0,0,0
PRJ-04132,0,0,0,0,0,1,0,0
PRJ-04803,0,0,1,0,0,0,1,0
PRJ-01608,0,0,0,0,0,0,0,0
PRJ-02343,0,0,1,0,0,0,0,0
PRJ-04576,0,0,0,0,0,0,0,0
PRJ-02268,0,0,1,0,0,0,0,0
PRJ-02277,0,0,0,0,0,0,0,0
PRJ-02692,0,0,0,0,0,0,0,0
PRJ-04234,0,0,0,0,0,0,0,0
PRJ-03015,0,1,0,0,0,0,0,0
PRJ-04678,0,0,0,0,0,0,0,0
PRJ-03748,0,0,0,0,0,0,0,0
PRJ-01591,0,0,0,1,0,0,0,0
PRJ-02158,0,0,0,0,0,0,0,0
PRJ-03207,0,0,0,1,0,0,0,0
PRJ-02668,0,0,0,0,0,0,1,0
PRJ-01020,0,1,0,1,0,0,0,0
PRJ-01758,0,0,0,0,0,0,1,1
PRJ-01831,0,0,0,0,0,0,0,0
PRJ-04923,0,0,0,0,0,1,0,0
PRJ-03386,0,0,0,0,0,0,0,0
PRJ-00639,0,1,0,0,0,0,0,0
PRJ-04797,0,0,0,0,0,0,0,0
PRJ-00737,0,0,1,0,1,1,0,0
PRJ-00731,0,0,0,1,0,1,1,0
PRJ-02477,1,0,0,0,0,0,0,0
PRJ-03482,0,0,0,0,1,1,0,1
PRJ-00324,1,0,0,0,0,1,0,0
PRJ-04132,0,0,0,0,1,0,1,0
PRJ-02360,0,0,1,0,0,0,0,0
PRJ-01384,0,0,0,0,0,1,0,0
PRJ-00447,0,1,1,0,0,0,0,1
PRJ-04859,0,0,0,0,1,0,0,0
PRJ-01430,0,0,0,0,0,0,0,0
PRJ-02537,0,0,0,0,0,0,0,1
PRJ-02281,0,0,0,0,0,0,0,0
PRJ-02233,0,1,0,0,0,0,0,0
PRJ-03832,0,0,0,0,0,0,0,0
PRJ-03465,0,0,0,0,0,0,1,0
PRJ-01781,0,0,0,0,0,0,0,0
PRJ-01097,0,0,0,0,0,0,0,0
PRJ-01479,0,0,1,1,0,0,1,0
PRJ-01131,0,0,1,0,0,0,0,0
PRJ-01817,0,0,0,1,0,1,0,0
PRJ-02568,0,0,0,0,0,0,0,0
PRJ-02356,0,0,0,0,0,0,0,0
PRJ-03839,0,0,0,0,0,0,0,0
PRJ-03947,1,0,0,0,0,0,0,1
PRJ-03379,0,0,0,0,0,0,1,0
PRJ-04199,0,0,0,0,0,0,0,0
PRJ-01165,0,0,0,0,0,0,0,0
PRJ-04265,1,0,0,0,0,0,0,0
PRJ-04536,0,0,0,0,0,0,0,0
PRJ-04792,0,1,0,0,0,0,0,0
PRJ-02954,0,0,0,0,0,0,0,0
PRJ-01602,0,0,0,0,0,0,0,0
PRJ-03310,0,0,0,0,0,1,0,0
PRJ-04728,0,0,0,0,0,0,0,0
PRJ-01935,0,0,0,0,1,0,0,0
PRJ-03268,0,0,0,0,0,0,0,1
PRJ-00949,0,1,0,0,0,0,0,0
PRJ-03364,0,0,0,0,0,0,1,0
PRJ-00109,0,0,0,0,0,0,0,0
PRJ-01657,0,0,0,1,0,0,1,0
PRJ-01743,0,0,0,0,0,0,0,0
PRJ-03960,0,0,1,0,0,0,0,0
PRJ-02157,0,0,0,0,0,0,0,0
PRJ-03074,0,0,0,0,0,0,0,0
PRJ-02090,0,1,0,0,0,0,0,0
PRJ-02243,0,0,1,1,0,0,0,1
PRJ-01339,0,0,0,0,0,0,0,0
PRJ-00227,0,0,0,0,0,0,0,0
PRJ-02180,0,0,1,0,0,0,1,0
PRJ-01546,0,0,0,0,0,0,0,0
PRJ-04118,0,0,0,0,0,0,0,0
PRJ-04053,0,1,0,0,1,0,0,0
PRJ-04948,0,0,1,0,0,0,0,0
PRJ-04103,0,0,0,0,0,0,0,0
PRJ-03927,1,0,0,0,0,0,0,0
PRJ-01721,0,0,0,0,0,0,1,0
PRJ-01339,0,0,1,0,0,0,1,0
PRJ-03941,0,0,0,0,0,0,0,1
PRJ-00166,0,0,0,0,0,0,0,0
PRJ-01900,0,0,0,0,0,0,0,0
PRJ-01212,0,1,0,0,0,0,0,0
PRJ-01844,0,1,1,1,0,0,0,0
PRJ-04203,0,0,1,0,1,0,0,0
PRJ-00046,0,1,1,0,0,0,0,0
PRJ-01435,0,0,1,0,0,0,1,0
PRJ-00065,1,1,0,0,0,0,0,0
PRJ-03758,1,0,0,0,0,0,0,1
PRJ-00447,0,0,0,0,0,0,0,0
PRJ-02138,0,0,0,0,0,0,0,0
PRJ-02147,0,0,0,0,0,0,1,1
PRJ-01185,0,0,1,0,0,1,1,0
PRJ-01570,0,0,0,0,0,0,0,1
PRJ-04384,0,0,0,0,1,0,0,0
PRJ-04027,0,0,0,0,0,0,0,0
PRJ-02000,1,0,1,0,0,0,0,0
PRJ-01511,0,0,1,0,0,0,0,0
PRJ-03420,0,0,0,0,1,0,1,0
PRJ-02261,1,0,0,0,0,1,1,1
PRJ-02965,1,0,0,0,0,0,0,0
PRJ-00682,0,0,0,0,0,0,0,0
PRJ-00035,0,0,1,0,0,1,0,1
PRJ-02040,1,0,0,0,0,0,0,0
PRJ-00624,0,0,0,0,0,1,0,0
PRJ-01030,1,0,0,0,0,0,1,0
PRJ-00794,0,0,0,0,0,0,0,0
PRJ-04192,0,0,0,0,0,0,0,1
PRJ-04828,0,1,0,0,1,0,0,0
PRJ-00301,0,0,0,0,0,0,1,0
PRJ-04020,0,0,0,0,0,0,0,0
PRJ-03293,0,0,0,0,0,0,0,0
PRJ-03614,0,1,1,0,0,1,0,0
PRJ-04994,0,0,0,0,0,0,1,0
PRJ-01627,0,0,0,0,0,1,0,0
PRJ-00222,0,0,0,0,0,0,0,0
PRJ-00747,0,0,1,0,0,0,0,1
PRJ-03041,0,0,0,0,0,0,0,0
PRJ-01699,0,0,1,1,1,0,0,0
PRJ-02001,1,0,0,0,0,0,0,0
PRJ-00293,0,1,0,0,0,0,0,0
PRJ-01125,0,0,0,0,0,0,0,0
PRJ-04427,0,0,0,0,0,0,0,0
PRJ-01290,0,1,0,0,0,0,0,0
PRJ-04242,0,0,0,0,0,0,0,1
PRJ-01739,0,0,0,0,1,0,0,0
PRJ-04545,0,0,0,0,0,0,0,0
PRJ-00768,0,0,0,0,0,0,0,0
PRJ-02492,0,0,0,0,0,0,1,0
PRJ-00867,0,0,0,0,0,0,0,0
PRJ-01863,0,0,0,1,0,0,0,0
PRJ-04908,0,0,1,0,0,0,0,0
PRJ-04391,0,0,0,0,0,0,0,0
PRJ-04463,0,0,0,1,0,0,1,1
PRJ-03975,0,0,1,0,0,0,0,0
PRJ-00935,0,0,0,0,0,0,0,0
PRJ-02422,0,0,0,0,0,0,0,0
PRJ-04084,0,0,1,0,0,0,0,0
PRJ-04446,0,0,0,0,0,0,1,1
PRJ-03536,0,0,0,1,0,0,0,0
PRJ-01234,0,0,0,0,0,0,0,0
PRJ-02912,0,0,0,1,0,0,0,1
PRJ-03201,1,0,0,0,0,0,0,0
PRJ-02217,0,0,0,0,0,0,0,0
PRJ-04427,0,0,0,0,0,0,0,0
PRJ-01129,0,0,0,0,0,0,0,0
PRJ-02001,1,0,0,0,0,0,0,0
PRJ-00635,0,0,1,0,0,0,0,1
PRJ-04501,0,0,1,0,0,0,0,0
PRJ-03365,0,0,0,0,0,0,0,0
PRJ-00934,0,0,0,0,0,1,0,0
PRJ-04515,0,0,0,0,0,0,0,0
PRJ-04678,0,0,1,0,0,0,1,1
PRJ-04003,0,0,0,0,0,0,0,0
PRJ-02966,0,0,0,0,0,0,0,0
PRJ-03571,1,1,0,1,0,0,1,0
PRJ-00751,0,0,0,0,0,0,0,0
PRJ-03246,0,0,0,0,0,0,0,0
PRJ-02626,0,0,0,0,0,0,0,0
PRJ-01844,0,0,0,0,0,0,0,0
PRJ-01175,0,0,0,0,0,1,0,0
PRJ-03823,0,0,0,0,0,0,0,0
PRJ-02725,1,0,0,0,1,0,0,0
PRJ-00243,0,0,0,0,1,0,0,0
PRJ-04893,0,0,0,1,0,0,0,0
PRJ-00946,0,0,1,0,0,0,1,0
PRJ-03110,0,0,0,0,0,1,0,0
PRJ-03129,0,0,0,0,0,1,0,0
PRJ-00638,1,0,0,0,0,0,1,0
PRJ-01491,0,0,1,0,0,0,0,0
PRJ-03110,0,0,0,0,0,0,0,0
PRJ-02567,0,1,0,0,0,1,0,0
PRJ-00603,0,0,0,0,0,0,0,0
PRJ-01721,0,0,1,0,0,0,0,0
PRJ-04540,0,0,0,0,0,0,0,0
PRJ-01912,0,0,0,0,0,0,0,0
PRJ-01966,0,0,0,0,0,1,0,0
PRJ-02412,0,0,1,0,0,0,0,0
PRJ-02943,0,0,0,0,0,1,1,0
PRJ-04218,0,0,0,0,0,0,1,0
PRJ-02499,0,0,0,0,0,0,0,0
PRJ-03848,0,0,0,0,0,0,0,0
PRJ-01219,0,0,1,0,0,0,1,1
PRJ-00550,1,0,0,0,0,1,0,0
PRJ-03196,0,0,1,0,0,1,0,0
PRJ-00958,0,0,0,0,0,0,1,0
PRJ-03007,0,0,0,0,0,0,0,0
PRJ-04445,1,0,0,0,0,0,0,0
PRJ-01339,0,0,0,0,0,0,0,0
PRJ-01897,0,0,0,0,0,1,0,0
PRJ-02985,0,0,0,0,0,0,0,1
PRJ-01567,0,0,0,0,0,0,0,0
PRJ-02495,1,0,1,0,0,0,0,0
PRJ-00032,0,0,0,0,0,0,0,0
PRJ-03846,0,1,0,0,0,1,0,0
PRJ-01347,1,0,0,0,0,0,0,0
PRJ-04539,0,0,0,0,0,0,0,1
PRJ-03335,1,0,0,0,0,1,0,0
PRJ-03941,0,0,0,0,0,0,0,0
PRJ-04089,0,0,0,0,0,0,0,0
PRJ-02783,0,0,0,0,0,0,0,0
PRJ-03252,0,0,0,0,0,0,0,0
PRJ-04370,0,0,1,0,0,0,0,0
PRJ-01171,0,0,1,0,0,0,0,0
PRJ-00955,0,1,0,0,0,0,0,1
PRJ-00791,0,0,0,1,1,0,0,0
PRJ-03558,0,1,0,0,0,0,0,1
PRJ-00197,0,0,0,0,0,0,0,0
PRJ-03809,0,0,0,0,0,0,0,0
PRJ-00786,0,0,0,0,0,0,0,0
PRJ-00088,0,0,0,0,0,0,1,0
PRJ-01653,1,0,0,1,0,0,0,0
PRJ-01562,0,0,0,1,1,0,0,0
PRJ-01036,0,0,0,0,0,0,0,0
PRJ-04529,1,0,0,0,0,0,0,0
PRJ-00342,0,0,0,0,0,0,0,0
PRJ-03275,0,0,0,0,0,0,0,0
PRJ-02664,0,0,0,0,0,0,0,0
PRJ-04440,0,0,0,0,0,1,0,0
PRJ-00963,0,0,0,0,0,0,0,0
PRJ-00530,0,0,0,1,0,0,0,0
PRJ-01576,0,0,0,0,0,0,0,0
PRJ-03585,0,0,0,1,0,0,0,0
PRJ-02425,0,0,0,0,0,0,0,0
PRJ-02967,0,0,0,0,0,0,1,0
PRJ-02359,1,0,0,0,0,0,0,0
PRJ-00795,0,0,1,0,1,0,0,0
PRJ-02541,1,0,0,0,0,0,0,1
PRJ-03398,0,1,0,0,0,0,0,0
PRJ-00098,0,0,0,0,0,0,0,0
PRJ-03528,0,0,1,0,0,0,0,0
PRJ-02727,0,0,0,1,0,0,0,0
PRJ-03874,0,0,0,0,0,0,0,0
PRJ-04686,0,1,1,0,0,0,1,1
PRJ-04257,0,0,0,0,0,0,1,0
PRJ-03557,0,0,0,1,1,0,0,0
PRJ-00140,0,0,1,0,1,1,1,1
PRJ-00938,0,0,0,0,0,0,0,0
PRJ-04626,0,1,0,1,0,1,0,0
PRJ-03681,0,0,0,0,0,0,0,0
PRJ-02012,0,0,1,0,0,0,0,0
PRJ-00831,1,1,0,0,0,0,0,1
PRJ-04701,1,0,0,0,0,0,0,0
PRJ-00679,0,0,1,0,0,0,0,0
PRJ-01177,0,0,0,1,0,0,0,0
PRJ-01120,0,0,0,0,0,0,0,0
PRJ-01765,1,0,0,0,0,0,0,0
PRJ-03052,0,0,0,0,0,0,0,0
PRJ-04357,0,0,0,1,0,0,0,1
PRJ-03380,0,0,0,0,0,0,0,0
PRJ-04222,0,0,1,1,0,1,0,0
PRJ-03093,0,0,0,1,0,0,0,0
PRJ-03946,0,0,0,0,0,0,0,0
PRJ-01127,0,0,0,0,0,0,0,1
PRJ-03366,1,0,0,0,0,0,0,0
PRJ-03918,0,0,1,0,1,0,0,0
PRJ-03476,1,0,0,0,0,1,0,0
PRJ-02611,0,0,0,0,0,0,0,0
PRJ-00696,1,0,0,0,0,0,0,0
PRJ-01315,0,0,0,0,0,0,0,0
PRJ-04335,0,0,0,0,0,1,0,0
PRJ-02408,1,0,0,0,1,0,1,0
PRJ-03169,0,1,0,1,0,1,0,0
PRJ-01147,0,0,0,1,0,0,0,0
PRJ-02360,0,0,0,0,0,0,0,0
PRJ-00680,0,0,0,0,1,1,0,0
PRJ-03129,0,0,0,0,0,0,0,0
PRJ-00343,1,0,1,0,0,0,0,0
PRJ-01126,0,0,0,0,0,0,0,0
PRJ-01701,0,0,0,0,0,0,0,0
PRJ-01194,0,0,0,0,0,0,1,0
PRJ-00783,0,0,1,0,0,0,0,0
PRJ-01866,0,0,0,0,0,0,0,0
PRJ-01849,0,0,0,0,0,0,0,0
PRJ-04539,0,0,0,0,0,0,1,1
PRJ-01659,0,0,0,0,0,0,0,0
PRJ-03105,0,0,0,1,0,0,0,0
PRJ-04759,0,0,0,0,0,0,0,0
PRJ-04593,1,0,0,0,0,0,0,1
PRJ-03135,0,0,0,1,1,1,1,0
PRJ-03794,0,0,0,0,0,0,0,0
PRJ-02437,0,0,0,0,0,0,0,0
PRJ-01249,0,0,0,0,0,0,0,0
PRJ-03190,0,0,0,0,0,0,0,0
PRJ-00984,0,1,0,0,0,0,0,1
PRJ-00711,0,1,0,0,0,0,0,0
PRJ-02214,0,0,0,0,0,0,0,0
PRJ-00213,1,0,0,1,0,0,0,0
PRJ-03695,0,0,0,0,1,0,0,0
PRJ-03533,1,0,0,0,0,0,1,1
PRJ-01472,0,0,0,1,0,0,0,1
PRJ-01267,0,0,0,0,0,0,0,0
PRJ-01778,0,0,0,1,1,0,0,0
PRJ-04770,0,0,0,0,1,0,0,0
PRJ-03952,0,0,0,0,0,0,0,0
PRJ-01140,1,0,1,0,0,0,0,0
PRJ-03179,0,0,1,0,0,0,0,0
PRJ-02075,0,0,1,1,0,0,0,0
PRJ-03498,0,0,1,0,0,0,1,1
PRJ-02886,0,0,0,0,0,1,1,0
PRJ-04715,0,0,1,0,0,0,0,0
