record_id,district,taluk,village,survey_no,subdivision,area,classification,record_status,mutation_status
30271,Coimbatore,Coimbatore North,Pollachi,8722,4,0.866,Nanjai,Verified,Updated
30272,Coimbatore,Pollachi,Thudiyalur,6416,1,0.328,Punjai,Under Review,Updated
30273,Coimbatore,Annur,Madukkarai,3120,3,0.838,Industrial,Under Review,Updated
30274,Coimbatore,Coimbatore North,Negamam,670,1,0.179,Commercial,Pending,Not Required
30275,Coimbatore,Coimbatore South,Sulur,7490,2,0.904,Industrial,Pending,Not Required
30276,Coimbatore,Mettupalayam,Annur,6051,5,1.894,Nanjai,Verified,Updated
30277,Coimbatore,Sulur,Saravanampatti,1543,3,0.642,Residential,Verified,Updated
30278,Coimbatore,Mettupalayam,Perur,5531,7,1.019,Commercial,Under Review,Pending
30279,Coimbatore,Coimbatore South,Kovilpalayam,3040,4,1.923,Residential,Pending,Updated
30280,Coimbatore,Mettupalayam,Sulur,1558,1,4.852,Commercial,Verified,Updated
30281,Coimbatore,Coimbatore South,Kovilpalayam,3232,1,0.471,Residential,Under Review,Updated
30282,Coimbatore,Sulur,Pollachi,3989,5,1.463,Punjai,Under Review,Updated
30283,Coimbatore,Kinathukadavu,Kovilpalayam,667,3,4.497,Nanjai,Verified,Updated
30284,Coimbatore,Coimbatore North,Mettupalayam,1681,3,0.745,Nanjai,Active,Pending
30285,Coimbatore,Sulur,Annur,2538,7,0.576,Commercial,Under Review,Updated
30286,Coimbatore,Annur,Pollachi,292,4,2.294,Poramboke,Active,Not Required
30287,Coimbatore,Pollachi,Kovilpalayam,873,3,1.689,Residential,Verified,Updated
30288,Coimbatore,Coimbatore South,Madukkarai,7886,7,0.379,Punjai,Verified,Updated
30289,Coimbatore,Coimbatore North,Madukkarai,6081,3,0.365,Residential,Verified,Disputed
30290,Coimbatore,Coimbatore South,Saravanampatti,6152,4,0.693,Nanjai,Under Review,Updated
30291,Coimbatore,Coimbatore North,Kovilpalayam,289,6,3.709,Industrial,Under Review,Updated
30292,Coimbatore,Coimbatore North,Annur,417,4,0.345,Government,Verified,Updated
30293,Coimbatore,Coimbatore South,Karamadai,1970,5,0.576,Government,Under Review,Updated
30294,Coimbatore,Madukkarai,Sulur,7554,5,0.976,Industrial,Active,Updated
30295,Coimbatore,Sulur,Madukkarai,5097,7,0.441,Government,Active,Updated
30296,Coimbatore,Pollachi,Pollachi,3570,2,0.736,Residential,Under Review,Pending
30297,Coimbatore,Kinathukadavu,Mettupalayam,4992,1,0.323,Government,Pending,Not Required
30298,Coimbatore,Coimbatore South,Negamam,4639,4,0.632,Government,Active,Pending
30299,Coimbatore,Pollachi,Sulur,3051,7,0.473,Government,Pending,Updated
30300,Coimbatore,Kinathukadavu,Mettupalayam,1822,1,0.883,Punjai,Under Review,Updated
30301,Coimbatore,Kinathukadavu,Thudiyalur,8316,5,1.748,Poramboke,Active,Updated
30302,Coimbatore,Pollachi,Saravanampatti,3314,5,0.635,Residential,Active,Disputed
30303,Coimbatore,Coimbatore North,Kinathukadavu,851,6,0.59,Nanjai,Under Review,Updated
30304,Coimbatore,Coimbatore North,Madukkarai,6281,5,2.357,Industrial,Verified,Updated
30305,Coimbatore,Coimbatore South,Kinathukadavu,6864,6,1.112,Punjai,Active,Updated
30306,Coimbatore,Mettupalayam,Kinathukadavu,4347,7,0.648,Punjai,Verified,Updated
30307,Coimbatore,Coimbatore North,Perur,7723,7,0.945,Punjai,Under Review,Updated
30308,Coimbatore,Coimbatore South,Pollachi,146,1,0.949,Industrial,Active,Pending
30309,Coimbatore,Sulur,Karamadai,7533,4,2.515,Punjai,Active,Updated
30310,Coimbatore,Coimbatore South,Negamam,8882,2,1.505,Punjai,Verified,Not Required
30311,Coimbatore,Coimbatore North,Karamadai,3329,5,0.674,Government,Under Review,Updated
30312,Coimbatore,Coimbatore North,Perur,6749,3,0.858,Nanjai,Pending,Pending
30313,Coimbatore,Madukkarai,Pollachi,9128,4,1.236,Punjai,Active,Updated
30314,Coimbatore,Pollachi,Kovilpalayam,6336,1,0.251,Government,Under Review,Updated
30315,Coimbatore,Coimbatore North,Perur,6430,1,1.837,Poramboke,Pending,Updated
30316,Coimbatore,Mettupalayam,Annur,5668,3,1.06,Commercial,Pending,Updated
30317,Coimbatore,Mettupalayam,Madukkarai,7345,1,0.678,Nanjai,Active,Updated
30318,Coimbatore,Annur,Pollachi,5233,5,2.859,Government,Pending,Updated
30319,Coimbatore,Coimbatore North,Kovilpalayam,4910,2,0.324,Residential,Under Review,Updated
30320,Coimbatore,Madukkarai,Negamam,8994,1,0.558,Poramboke,Verified,Updated
30321,Coimbatore,Kinathukadavu,Mettupalayam,8835,2,2.356,Nanjai,Verified,Pending
30322,Coimbatore,Madukkarai,Negamam,788,6,0.761,Punjai,Verified,Updated
30323,Coimbatore,Kinathukadavu,Madukkarai,2381,4,0.885,Industrial,Pending,Updated
30324,Coimbatore,Pollachi,Pollachi,5012,7,2.166,Commercial,Under Review,Pending
30325,Coimbatore,Mettupalayam,Madukkarai,6329,6,9.802,Industrial,Pending,Updated
30326,Coimbatore,Annur,Saravanampatti,7805,6,0.587,Poramboke,Verified,Updated
30327,Coimbatore,Madukkarai,Sulur,6274,2,0.992,Nanjai,Under Review,Updated
30328,Coimbatore,Madukkarai,Kinathukadavu,904,2,0.702,Industrial,Verified,Updated
30329,Coimbatore,Coimbatore North,Kinathukadavu,6169,1,1.668,Government,Verified,Updated
30330,Coimbatore,Mettupalayam,Kinathukadavu,4674,5,0.468,Poramboke,Verified,Not Required
30331,Coimbatore,Mettupalayam,Negamam,9002,1,0.82,Commercial,Under Review,Disputed
30332,Coimbatore,Madukkarai,Mettupalayam,3224,5,0.656,Nanjai,Pending,Not Required
30333,Coimbatore,Coimbatore North,Perur,6334,6,0.596,Punjai,Active,Pending
30334,Coimbatore,Coimbatore North,Sulur,8859,7,0.428,Nanjai,Pending,Updated
30335,Coimbatore,Pollachi,Annur,9216,5,1.102,Government,Pending,Pending
30336,Coimbatore,Pollachi,Karamadai,6979,3,0.678,Punjai,Pending,Pending
30337,Coimbatore,Annur,Annur,2242,1,0.605,Nanjai,Pending,Updated
30338,Coimbatore,Pollachi,Karamadai,1766,5,5.516,Residential,Pending,Updated
30339,Coimbatore,Sulur,Madukkarai,8478,1,1.626,Poramboke,Verified,Updated
30340,Coimbatore,Pollachi,Pollachi,3456,7,0.794,Industrial,Verified,Pending
30341,Coimbatore,Mettupalayam,Perur,7574,1,2.773,Poramboke,Active,Updated
30342,Coimbatore,Coimbatore North,Kovilpalayam,141,4,0.598,Punjai,Under Review,Updated
30343,Coimbatore,Pollachi,Negamam,894,7,0.515,Residential,Verified,Updated
30344,Coimbatore,Mettupalayam,Perur,5698,4,1.362,Commercial,Under Review,Updated
30345,Coimbatore,Mettupalayam,Kovilpalayam,2408,3,1.045,Industrial,Verified,Updated
30346,Coimbatore,Sulur,Perur,8824,4,0.98,Commercial,Pending,Updated
30347,Coimbatore,Coimbatore North,Kinathukadavu,3321,5,0.531,Industrial,Pending,Updated
30348,Coimbatore,Sulur,Karamadai,2147,3,0.776,Poramboke,Verified,Updated
30349,Coimbatore,Pollachi,Sulur,1134,4,0.633,Punjai,Under Review,Pending
30350,Coimbatore,Coimbatore North,Thudiyalur,1403,1,1.079,Industrial,Under Review,Updated
30351,Coimbatore,Sulur,Saravanampatti,1035,2,0.87,Government,Active,Updated
30352,Coimbatore,Pollachi,Kinathukadavu,2079,5,1.535,Residential,Pending,Updated
30353,Coimbatore,Kinathukadavu,Mettupalayam,5086,2,0.799,Punjai,Pending,Updated
30354,Coimbatore,Madukkarai,Saravanampatti,3304,2,0.517,Industrial,Pending,Updated
30355,Coimbatore,Coimbatore North,Negamam,3958,7,0.737,Residential,Under Review,Updated
30356,Coimbatore,Coimbatore North,Saravanampatti,5403,4,0.685,Punjai,Active,Updated
30357,Coimbatore,Coimbatore North,Annur,6558,3,2.497,Nanjai,Under Review,Updated
30358,Coimbatore,Sulur,Saravanampatti,2339,3,1.447,Residential,Under Review,Updated
30359,Coimbatore,Pollachi,Karamadai,226,6,1.08,Industrial,Active,Updated
30360,Coimbatore,Annur,Negamam,6796,3,0.875,Poramboke,Verified,Updated
30361,Coimbatore,Sulur,Pollachi,9004,2,2.308,Punjai,Pending,Updated
30362,Coimbatore,Pollachi,Karamadai,608,6,0.904,Punjai,Verified,Updated
30363,Coimbatore,Coimbatore North,Mettupalayam,5332,7,1.911,Industrial,Active,Updated
30364,Coimbatore,Annur,Negamam,5899,6,0.622,Nanjai,Active,Not Required
30365,Coimbatore,Madukkarai,Kinathukadavu,1873,6,1.599,Nanjai,Pending,Not Required
30366,Coimbatore,Pollachi,Kovilpalayam,1863,6,1.026,Punjai,Pending,Updated
30367,Coimbatore,Coimbatore North,Annur,9307,5,0.302,Residential,Pending,Updated
30368,Coimbatore,Sulur,Sulur,3245,7,2.069,Nanjai,Under Review,Updated
30369,Coimbatore,Madukkarai,Madukkarai,5839,6,0.714,Nanjai,Verified,Updated
30370,Coimbatore,Coimbatore South,Sulur,5979,5,0.882,Residential,Verified,Updated
30371,Coimbatore,Sulur,Annur,92,4,0.335,Government,Pending,Updated
30372,Coimbatore,Coimbatore South,Karamadai,3646,1,1.076,Residential,Active,Updated
30373,Coimbatore,Pollachi,Karamadai,9395,3,0.981,Poramboke,Verified,Updated
30374,Coimbatore,Mettupalayam,Madukkarai,6961,1,2.722,Commercial,Active,Pending
30375,Coimbatore,Mettupalayam,Pollachi,8073,3,0.938,Nanjai,Pending,Updated
30376,Coimbatore,Pollachi,Negamam,4606,6,2.982,Poramboke,Active,Updated
30377,Coimbatore,Coimbatore North,Pollachi,6517,4,1.056,Punjai,Verified,Pending
30378,Coimbatore,Madukkarai,Karamadai,2539,2,1.256,Commercial,Verified,Pending
30379,Coimbatore,Coimbatore North,Kovilpalayam,8204,3,0.739,Punjai,Pending,Updated
30380,Coimbatore,Kinathukadavu,Annur,8992,5,0.718,Punjai,Pending,Updated
30381,Coimbatore,Coimbatore North,Annur,4985,7,0.717,Punjai,Verified,Pending
30382,Coimbatore,Coimbatore North,Karamadai,8700,2,0.488,Nanjai,Verified,Updated
30383,Coimbatore,Pollachi,Negamam,8051,7,2.221,Punjai,Under Review,Updated
30384,Coimbatore,Pollachi,Thudiyalur,3506,7,1.094,Residential,Pending,Updated
30385,Coimbatore,Sulur,Saravanampatti,9151,7,2.697,Nanjai,Under Review,Updated
30386,Coimbatore,Kinathukadavu,Kovilpalayam,2407,5,2.589,Nanjai,Pending,Pending
30387,Coimbatore,Coimbatore North,Karamadai,2631,7,0.648,Punjai,Pending,Updated
30388,Coimbatore,Mettupalayam,Pollachi,6889,7,0.26,Punjai,Active,Updated
30389,Coimbatore,Coimbatore North,Pollachi,2,7,2.515,Government,Active,Updated
30390,Coimbatore,Sulur,Kinathukadavu,3184,2,3.705,Punjai,Pending,Updated
30391,Coimbatore,Pollachi,Pollachi,3323,4,0.528,Punjai,Pending,Updated
30392,Coimbatore,Sulur,Mettupalayam,5894,4,0.901,Commercial,Under Review,Not Required
30393,Coimbatore,Madukkarai,Madukkarai,6581,5,0.61,Industrial,Under Review,Updated
30394,Coimbatore,Mettupalayam,Pollachi,1401,1,1.134,Residential,Active,Not Required
30395,Coimbatore,Annur,Mettupalayam,5407,1,0.384,Residential,Under Review,Updated
30396,Coimbatore,Mettupalayam,Madukkarai,7857,1,0.135,Government,Active,Updated
30397,Coimbatore,Annur,Kovilpalayam,6389,1,1.183,Commercial,Under Review,Pending
30398,Coimbatore,Sulur,Thudiyalur,9093,4,1.046,Punjai,Verified,Updated
30399,Coimbatore,Kinathukadavu,Karamadai,2029,3,1.111,Government,Active,Updated
30400,Coimbatore,Annur,Pollachi,7699,3,1.968,Residential,Active,Updated
30401,Coimbatore,Coimbatore North,Thudiyalur,5043,2,1.135,Commercial,Active,Pending
30402,Coimbatore,Coimbatore North,Madukkarai,5526,1,1.705,Nanjai,Under Review,Updated
30403,Coimbatore,Pollachi,Madukkarai,6383,5,1.49,Poramboke,Under Review,Updated
30404,Coimbatore,Pollachi,Madukkarai,8897,2,0.744,Nanjai,Active,Updated
30405,Coimbatore,Mettupalayam,Mettupalayam,9401,5,1.565,Nanjai,Pending,Updated
30406,Coimbatore,Coimbatore South,Annur,5401,7,2.238,Government,Active,Updated
30407,Coimbatore,Mettupalayam,Mettupalayam,5762,5,1.541,Government,Under Review,Pending
30408,Coimbatore,Coimbatore North,Negamam,2705,6,3.989,Punjai,Pending,Updated
30409,Coimbatore,Mettupalayam,Thudiyalur,7867,4,1.132,Nanjai,Verified,Updated
30410,Coimbatore,Annur,Negamam,5259,5,1.056,Industrial,Active,Pending
30411,Coimbatore,Mettupalayam,Annur,6722,5,2.246,Punjai,Verified,Disputed
30412,Coimbatore,Annur,Annur,784,5,0.944,Residential,Verified,Updated
30413,Coimbatore,Mettupalayam,Madukkarai,3800,4,1.414,Punjai,Under Review,Updated
30414,Coimbatore,Sulur,Thudiyalur,796,2,0.49,Punjai,Pending,Updated
30415,Coimbatore,Pollachi,Sulur,1675,2,1.451,Nanjai,Active,Not Required
30416,Coimbatore,Annur,Karamadai,7538,6,1.659,Nanjai,Verified,Not Required
30417,Coimbatore,Coimbatore North,Thudiyalur,9300,6,1.527,Poramboke,Pending,Updated
30418,Coimbatore,Pollachi,Negamam,5404,5,1.008,Residential,Verified,Updated
30419,Coimbatore,Kinathukadavu,Karamadai,8329,5,2.332,Punjai,Pending,Updated
30420,Coimbatore,Coimbatore North,Pollachi,1950,6,0.441,Industrial,Active,Updated
30421,Coimbatore,Annur,Perur,1763,6,0.746,Residential,Verified,Not Required
30422,Coimbatore,Sulur,Madukkarai,6225,7,0.39,Industrial,Under Review,Updated
30423,Coimbatore,Coimbatore North,Karamadai,1354,1,0.77,Punjai,Active,Updated
30424,Coimbatore,Coimbatore South,Perur,4975,4,0.198,Poramboke,Verified,Updated
30425,Coimbatore,Coimbatore South,Perur,2436,2,0.959,Punjai,Under Review,Updated
30426,Coimbatore,Coimbatore South,Madukkarai,2565,6,0.539,Residential,Verified,Updated
30427,Coimbatore,Madukkarai,Madukkarai,3677,7,3.854,Residential,Verified,Updated
30428,Coimbatore,Madukkarai,Saravanampatti,1804,1,1.48,Punjai,Active,Not Required
30429,Coimbatore,Coimbatore South,Annur,6616,2,1.069,Punjai,Verified,Updated
30430,Coimbatore,Mettupalayam,Perur,7037,7,3.621,Punjai,Verified,Not Required
30431,Coimbatore,Annur,Perur,5030,7,6.467,Nanjai,Pending,Not Required
30432,Coimbatore,Coimbatore South,Negamam,5324,2,1.322,Government,Under Review,Updated
30433,Coimbatore,Coimbatore North,Sulur,79,6,2.624,Industrial,Active,Updated
30434,Coimbatore,Pollachi,Pollachi,3734,3,1.957,Residential,Pending,Updated
30435,Coimbatore,Sulur,Madukkarai,2497,3,1.403,Residential,Pending,Updated
30436,Coimbatore,Coimbatore South,Kinathukadavu,4258,3,0.502,Commercial,Under Review,Updated
30437,Coimbatore,Pollachi,Kovilpalayam,9121,1,0.786,Punjai,Pending,Updated
30438,Coimbatore,Madukkarai,Negamam,5402,3,3.836,Nanjai,Active,Updated
30439,Coimbatore,Coimbatore South,Annur,4938,4,0.481,Punjai,Active,Updated
30440,Coimbatore,Annur,Thudiyalur,2356,4,0.508,Residential,Active,Updated
30441,Coimbatore,Madukkarai,Thudiyalur,7539,5,0.581,Government,Verified,Updated
30442,Coimbatore,Mettupalayam,Sulur,6138,5,0.342,Industrial,Under Review,Disputed
30443,Coimbatore,Coimbatore North,Perur,3526,4,0.335,Nanjai,Under Review,Updated
30444,Coimbatore,Coimbatore North,Saravanampatti,2786,2,0.703,Nanjai,Pending,Pending
30445,Coimbatore,Pollachi,Annur,427,6,1.186,Punjai,Active,Updated
30446,Coimbatore,Sulur,Kovilpalayam,5800,6,1.792,Nanjai,Under Review,Updated
30447,Coimbatore,Coimbatore South,Kinathukadavu,5382,6,0.312,Commercial,Active,Updated
30448,Coimbatore,Pollachi,Madukkarai,461,5,0.561,Poramboke,Under Review,Updated
30449,Coimbatore,Madukkarai,Mettupalayam,2030,3,1.287,Punjai,Verified,Disputed
30450,Coimbatore,Coimbatore South,Saravanampatti,4930,7,2.783,Poramboke,Under Review,Not Required
30451,Coimbatore,Pollachi,Thudiyalur,4595,6,0.251,Commercial,Pending,Updated
30452,Coimbatore,Annur,Mettupalayam,8126,7,0.461,Punjai,Active,Updated
30453,Coimbatore,Coimbatore North,Perur,391,6,1.885,Punjai,Pending,Updated
30454,Coimbatore,Pollachi,Perur,5369,6,0.356,Residential,Pending,Updated
30455,Coimbatore,Mettupalayam,Sulur,2316,1,0.527,Poramboke,Active,Updated
30456,Coimbatore,Pollachi,Negamam,3217,4,1.84,Nanjai,Under Review,Updated
30457,Coimbatore,Coimbatore North,Annur,638,7,1.273,Punjai,Under Review,Updated
30458,Coimbatore,Coimbatore North,Mettupalayam,5359,3,0.945,Residential,Active,Pending
30459,Coimbatore,Coimbatore North,Mettupalayam,460,6,0.227,Nanjai,Verified,Updated
30460,Coimbatore,Pollachi,Saravanampatti,6039,1,0.649,Poramboke,Verified,Updated
30461,Coimbatore,Annur,Madukkarai,6981,3,0.91,Nanjai,Active,Updated
30462,Coimbatore,Kinathukadavu,Perur,1561,4,0.33,Industrial,Verified,Updated
30463,Coimbatore,Pollachi,Kinathukadavu,8010,7,0.45,Commercial,Under Review,Updated
30464,Coimbatore,Kinathukadavu,Saravanampatti,4523,3,0.239,Punjai,Under Review,Not Required
30465,Coimbatore,Sulur,Sulur,7240,3,1.181,Residential,Under Review,Updated
30466,Coimbatore,Madukkarai,Kovilpalayam,5458,5,0.455,Government,Pending,Updated
30467,Coimbatore,Pollachi,Annur,4434,5,0.483,Nanjai,Active,Not Required
30468,Coimbatore,Coimbatore South,Negamam,1904,6,2.684,Commercial,Active,Pending
30469,Coimbatore,Sulur,Kovilpalayam,5655,2,2.392,Nanjai,Under Review,Updated
30470,Coimbatore,Coimbatore South,Saravanampatti,507,2,0.704,Punjai,Active,Updated
30471,Coimbatore,Coimbatore South,Madukkarai,1979,7,1.341,Punjai,Pending,Pending
30472,Coimbatore,Sulur,Saravanampatti,4033,5,0.47,Punjai,Verified,Pending
30473,Coimbatore,Annur,Saravanampatti,8158,5,0.874,Punjai,Verified,Updated
30474,Coimbatore,Sulur,Perur,8035,6,1.493,Punjai,Verified,Updated
30475,Coimbatore,Coimbatore North,Karamadai,8215,7,0.762,Poramboke,Active,Not Required
30476,Coimbatore,Sulur,Karamadai,8234,3,0.492,Poramboke,Under Review,Updated
30477,Coimbatore,Mettupalayam,Kinathukadavu,6868,2,1.351,Punjai,Active,Disputed
30478,Coimbatore,Coimbatore North,Karamadai,3098,6,0.844,Residential,Pending,Updated
30479,Coimbatore,Pollachi,Pollachi,6789,1,2.928,Nanjai,Active,Updated
30480,Coimbatore,Coimbatore North,Sulur,2983,1,0.359,Punjai,Active,Updated
30481,Coimbatore,Coimbatore North,Thudiyalur,2660,3,1.46,Punjai,Pending,Updated
30482,Coimbatore,Pollachi,Sulur,5840,5,0.707,Punjai,Verified,Updated
30483,Coimbatore,Mettupalayam,Kovilpalayam,9174,5,0.822,Nanjai,Verified,Pending
30484,Coimbatore,Kinathukadavu,Saravanampatti,8025,5,0.507,Government,Under Review,Updated
30485,Coimbatore,Pollachi,Kovilpalayam,3431,6,0.108,Government,Verified,Updated
30486,Coimbatore,Kinathukadavu,Madukkarai,7071,2,0.592,Residential,Active,Updated
30487,Coimbatore,Pollachi,Perur,2333,6,4.976,Nanjai,Under Review,Updated
30488,Coimbatore,Madukkarai,Kinathukadavu,8205,3,3.758,Nanjai,Active,Updated
30489,Coimbatore,Kinathukadavu,Negamam,1425,3,0.817,Punjai,Under Review,Updated
30490,Coimbatore,Coimbatore South,Saravanampatti,9497,5,0.929,Residential,Verified,Updated
30491,Coimbatore,Annur,Kovilpalayam,3758,2,1.941,Government,Under Review,Updated
30492,Coimbatore,Annur,Saravanampatti,6237,4,1.828,Punjai,Pending,Pending
30493,Coimbatore,Pollachi,Mettupalayam,1804,4,0.621,Residential,Pending,Updated
30494,Coimbatore,Coimbatore North,Thudiyalur,9226,7,1.283,Residential,Active,Updated
30495,Coimbatore,Kinathukadavu,Kinathukadavu,1943,7,0.355,Residential,Under Review,Updated
30496,Coimbatore,Coimbatore South,Perur,5366,7,0.302,Poramboke,Verified,Pending
30497,Coimbatore,Sulur,Karamadai,9315,6,0.793,Government,Verified,Disputed
30498,Coimbatore,Kinathukadavu,Thudiyalur,6794,1,0.513,Residential,Pending,Disputed
30499,Coimbatore,Kinathukadavu,Karamadai,2077,2,0.904,Industrial,Verified,Updated
30500,Coimbatore,Coimbatore North,Kovilpalayam,5324,3,0.87,Government,Active,Not Required
30501,Coimbatore,Annur,Pollachi,3479,1,2.147,Poramboke,Active,Pending
30502,Coimbatore,Kinathukadavu,Kinathukadavu,8220,4,1.552,Government,Verified,Updated
30503,Coimbatore,Coimbatore South,Thudiyalur,3268,5,1.047,Nanjai,Under Review,Updated
30504,Coimbatore,Coimbatore North,Pollachi,6233,4,1.037,Commercial,Active,Pending
30505,Coimbatore,Coimbatore North,Mettupalayam,4361,1,2.233,Punjai,Verified,Not Required
30506,Coimbatore,Coimbatore North,Kovilpalayam,2887,5,3.207,Nanjai,Verified,Updated
30507,Coimbatore,Annur,Kinathukadavu,2178,7,1.73,Poramboke,Under Review,Updated
30508,Coimbatore,Pollachi,Sulur,4142,1,0.398,Government,Under Review,Updated
30509,Coimbatore,Coimbatore North,Karamadai,9479,3,1.753,Poramboke,Pending,Pending
30510,Coimbatore,Mettupalayam,Kinathukadavu,5469,6,2.494,Commercial,Pending,Updated
30511,Coimbatore,Coimbatore North,Annur,4963,5,0.304,Government,Active,Updated
30512,Coimbatore,Coimbatore South,Annur,3541,4,0.602,Residential,Under Review,Updated
30513,Coimbatore,Coimbatore South,Pollachi,7435,7,1.03,Punjai,Active,Updated
30514,Coimbatore,Annur,Mettupalayam,1066,7,0.388,Industrial,Active,Updated
30515,Coimbatore,Pollachi,Perur,8429,2,0.52,Residential,Verified,Updated
30516,Coimbatore,Coimbatore South,Mettupalayam,4273,5,0.469,Punjai,Verified,Not Required
30517,Coimbatore,Sulur,Karamadai,6124,1,0.855,Punjai,Under Review,Updated
30518,Coimbatore,Coimbatore South,Pollachi,1423,2,1.34,Nanjai,Pending,Updated
30519,Coimbatore,Coimbatore South,Madukkarai,8667,4,2.023,Poramboke,Verified,Updated
30520,Coimbatore,Sulur,Kovilpalayam,1658,1,1.841,Residential,Pending,Disputed
30521,Coimbatore,Madukkarai,Thudiyalur,9272,6,0.334,Industrial,Pending,Updated
30522,Coimbatore,Madukkarai,Kinathukadavu,6506,4,1.739,Government,Verified,Not Required
30523,Coimbatore,Coimbatore North,Kinathukadavu,636,3,0.324,Residential,Under Review,Updated
30524,Coimbatore,Mettupalayam,Perur,9014,1,3.938,Punjai,Active,Updated
30525,Coimbatore,Kinathukadavu,Kinathukadavu,6550,6,0.547,Poramboke,Active,Updated
30526,Coimbatore,Pollachi,Thudiyalur,6779,1,1.154,Residential,Active,Not Required
30527,Coimbatore,Coimbatore South,Kinathukadavu,450,1,1.118,Punjai,Active,Updated
30528,Coimbatore,Sulur,Karamadai,6423,3,1.266,Industrial,Under Review,Not Required
30529,Coimbatore,Annur,Perur,2919,3,2.679,Commercial,Active,Updated
30530,Coimbatore,Kinathukadavu,Kinathukadavu,5127,3,1.054,Nanjai,Under Review,Updated
30531,Coimbatore,Coimbatore North,Karamadai,454,4,1.236,Commercial,Active,Not Required
30532,Coimbatore,Madukkarai,Thudiyalur,9246,6,0.969,Nanjai,Active,Updated
