mutation_id,record_id,mutation_date,mutation_type,mutation_status
MUT-013627,13627,2023-06-05,Partition,Updated
MUT-013628,13628,2022-10-07,Inheritance,Updated
MUT-013629,13629,2020-05-17,Correction,Updated
MUT-013630,13630,2025-08-19,Partition,Updated
MUT-013631,13631,2021-01-19,Transfer,Updated
MUT-013632,13632,2022-10-27,Partition,Pending
MUT-013633,13633,2019-08-25,Inheritance,Updated
MUT-013634,13634,2021-02-18,Sale,Updated
MUT-013635,13635,2019-06-15,Inheritance,Not Required
MUT-013636,13636,2025-10-01,Transfer,Pending
MUT-013637,13637,2020-11-22,Inheritance,Updated
MUT-013638,13638,2023-04-16,Partition,Updated
MUT-013639,13639,2022-04-20,Inheritance,Pending
MUT-013640,13640,2024-12-01,Inheritance,Pending
MUT-013641,13641,2021-08-13,Partition,Updated
MUT-013642,13642,2025-04-26,Inheritance,Updated
MUT-013643,13643,2022-02-17,Partition,Updated
MUT-013644,13644,2020-04-07,Inheritance,Updated
MUT-013645,13645,2022-07-08,Inheritance,Not Required
MUT-013646,13646,2019-06-27,Partition,Not Required
MUT-013647,13647,2022-08-18,Correction,Updated
MUT-013648,13648,2022-11-15,Sale,Updated
MUT-013649,13649,2020-08-13,Transfer,Updated
MUT-013650,13650,2019-12-20,Inheritance,Updated
MUT-013651,13651,2025-11-01,Sale,Updated
MUT-013652,13652,2021-05-18,Inheritance,Updated
MUT-013653,13653,2021-08-27,Inheritance,Not Required
MUT-013654,13654,2019-01-14,Sale,Updated
MUT-013655,13655,2023-02-13,Partition,Disputed
MUT-013656,13656,2021-05-13,Partition,Updated
MUT-013657,13657,2021-02-16,Partition,Updated
MUT-013658,13658,2023-06-06,Correction,Updated
MUT-013659,13659,2025-01-18,Transfer,Updated
MUT-013660,13660,2022-08-17,Correction,Updated
MUT-013661,13661,2021-05-17,Correction,Updated
MUT-013662,13662,2025-08-12,Transfer,Updated
MUT-013663,13663,2021-04-24,Transfer,Updated
MUT-013664,13664,2023-02-18,Partition,Updated
MUT-013665,13665,2023-10-22,Transfer,Updated
MUT-013666,13666,2019-12-29,Sale,Updated
MUT-013667,13667,2025-11-10,Correction,Updated
MUT-013668,13668,2024-04-29,Inheritance,Pending
MUT-013669,13669,2022-03-22,Partition,Not Required
MUT-013670,13670,2023-05-16,Partition,Pending
MUT-013671,13671,2025-12-31,Sale,Updated
MUT-013672,13672,2024-10-13,Transfer,Not Required
MUT-013673,13673,2020-08-14,Transfer,Updated
MUT-013674,13674,2023-11-19,Sale,Updated
MUT-013675,13675,2025-04-15,Transfer,Updated
MUT-013676,13676,2022-05-25,Correction,Updated
MUT-013677,13677,2024-04-02,Transfer,Not Required
MUT-013678,13678,2024-05-11,Inheritance,Not Required
MUT-013679,13679,2025-04-25,Correction,Not Required
MUT-013680,13680,2022-09-15,Inheritance,Updated
MUT-013681,13681,2022-03-03,Correction,Updated
MUT-013682,13682,2021-12-04,Inheritance,Updated
MUT-013683,13683,2021-04-09,Transfer,Disputed
MUT-013684,13684,2026-03-26,Transfer,Updated
MUT-013685,13685,2024-11-08,Partition,Updated
MUT-013686,13686,2019-02-13,Correction,Updated
MUT-013687,13687,2021-08-19,Inheritance,Updated
MUT-013688,13688,2019-01-01,Correction,Updated
MUT-013689,13689,2021-06-08,Inheritance,Updated
MUT-013690,13690,2025-04-02,Inheritance,Not Required
MUT-013691,13691,2025-01-02,Partition,Not Required
MUT-013692,13692,2024-08-30,Transfer,Updated
MUT-013693,13693,2026-03-15,Transfer,Updated
MUT-013694,13694,2021-07-14,Correction,Updated
MUT-013695,13695,2025-08-19,Partition,Pending
MUT-013696,13696,2022-08-28,Partition,Not Required
MUT-013697,13697,2022-02-09,Sale,Not Required
MUT-013698,13698,2022-10-08,Correction,Pending
MUT-013699,13699,2023-09-27,Sale,Updated
MUT-013700,13700,2020-04-01,Sale,Updated
MUT-013701,13701,2022-12-22,Transfer,Updated
MUT-013702,13702,2020-09-07,Correction,Updated
MUT-013703,13703,2025-08-28,Sale,Updated
MUT-013704,13704,2022-10-12,Correction,Updated
MUT-013705,13705,2020-01-06,Inheritance,Updated
MUT-013706,13706,2026-04-19,Partition,Updated
MUT-013707,13707,2019-11-02,Partition,Updated
MUT-013708,13708,2023-11-08,Correction,Updated
MUT-013709,13709,2024-12-15,Correction,Updated
MUT-013710,13710,2019-03-25,Inheritance,Updated
MUT-013711,13711,2020-02-21,Correction,Pending
MUT-013712,13712,2019-06-07,Correction,Not Required
MUT-013713,13713,2019-06-12,Correction,Updated
MUT-013714,13714,2023-09-03,Inheritance,Disputed
MUT-013715,13715,2019-08-13,Transfer,Updated
MUT-013716,13716,2019-07-14,Inheritance,Updated
MUT-013717,13717,2023-11-07,Transfer,Updated
MUT-013718,13718,2025-04-13,Transfer,Updated
MUT-013719,13719,2023-04-07,Correction,Not Required
MUT-013720,13720,2026-03-16,Transfer,Not Required
MUT-013721,13721,2024-01-16,Partition,Pending
MUT-013722,13722,2026-07-15,Partition,Updated
MUT-013723,13723,2025-09-13,Correction,Updated
MUT-013724,13724,2023-01-12,Transfer,Updated
MUT-013725,13725,2022-09-02,Sale,Updated
MUT-013726,13726,2025-11-20,Sale,Pending
MUT-013727,13727,2020-03-22,Transfer,Updated
MUT-013728,13728,2023-01-17,Correction,Updated
MUT-013729,13729,2022-10-18,Correction,Updated
MUT-013730,13730,2024-07-26,Partition,Pending
MUT-013731,13731,2026-03-02,Transfer,Updated
MUT-013732,13732,2025-05-18,Transfer,Updated
MUT-013733,13733,2020-02-02,Inheritance,Updated
MUT-013734,13734,2025-12-30,Correction,Pending
MUT-013735,13735,2024-08-22,Sale,Not Required
MUT-013736,13736,2022-08-25,Sale,Pending
MUT-013737,13737,2019-12-05,Transfer,Updated
MUT-013738,13738,2025-02-28,Partition,Pending
MUT-013739,13739,2024-10-13,Correction,Updated
MUT-013740,13740,2023-02-01,Partition,Updated
MUT-013741,13741,2024-01-16,Partition,Updated
MUT-013742,13742,2022-08-21,Inheritance,Not Required
MUT-013743,13743,2024-06-11,Inheritance,Not Required
MUT-013744,13744,2023-05-05,Sale,Updated
MUT-013745,13745,2020-05-11,Transfer,Updated
MUT-013746,13746,2021-11-24,Correction,Updated
MUT-013747,13747,2020-01-15,Correction,Not Required
MUT-013748,13748,2026-05-16,Correction,Updated
MUT-013749,13749,2020-10-17,Correction,Not Required
MUT-013750,13750,2019-12-08,Inheritance,Updated
MUT-013751,13751,2023-07-17,Sale,Not Required
MUT-013752,13752,2022-03-14,Transfer,Not Required
MUT-013753,13753,2020-12-06,Correction,Pending
MUT-013754,13754,2023-11-20,Inheritance,Not Required
MUT-013755,13755,2023-12-25,Correction,Updated
MUT-013756,13756,2024-11-30,Partition,Updated
MUT-013757,13757,2025-05-30,Partition,Updated
MUT-013758,13758,2023-04-04,Inheritance,Updated
MUT-013759,13759,2022-11-17,Sale,Updated
MUT-013760,13760,2025-05-28,Sale,Updated
MUT-013761,13761,2019-05-24,Correction,Updated
MUT-013762,13762,2020-11-20,Transfer,Updated
MUT-013763,13763,2020-06-04,Correction,Updated
MUT-013764,13764,2019-04-06,Sale,Disputed
MUT-013765,13765,2021-02-18,Inheritance,Updated
MUT-013766,13766,2022-07-06,Partition,Updated
MUT-013767,13767,2023-01-20,Inheritance,Updated
MUT-013768,13768,2024-01-02,Inheritance,Updated
MUT-013769,13769,2025-12-23,Partition,Not Required
MUT-013770,13770,2021-09-06,Transfer,Pending
MUT-013771,13771,2025-07-24,Sale,Updated
MUT-013772,13772,2022-12-09,Correction,Updated
MUT-013773,13773,2026-03-17,Correction,Updated
MUT-013774,13774,2020-05-30,Partition,Updated
MUT-013775,13775,2024-02-14,Correction,Updated
MUT-013776,13776,2025-07-30,Inheritance,Updated
MUT-013777,13777,2021-01-07,Sale,Updated
MUT-013778,13778,2023-02-13,Sale,Pending
MUT-013779,13779,2019-12-17,Correction,Updated
MUT-013780,13780,2019-08-09,Correction,Not Required
MUT-013781,13781,2019-06-06,Sale,Updated
MUT-013782,13782,2021-02-02,Correction,Updated
MUT-013783,13783,2019-07-20,Sale,Updated
MUT-013784,13784,2025-11-28,Partition,Pending
MUT-013785,13785,2026-02-15,Sale,Updated
MUT-013786,13786,2022-01-20,Partition,Disputed
MUT-013787,13787,2021-04-07,Partition,Updated
MUT-013788,13788,2022-11-10,Partition,Updated
MUT-013789,13789,2023-10-26,Correction,Updated
MUT-013790,13790,2024-11-01,Sale,Updated
MUT-013791,13791,2024-03-04,Inheritance,Updated
MUT-013792,13792,2026-04-04,Partition,Updated
MUT-013793,13793,2024-02-12,Transfer,Updated
MUT-013794,13794,2024-11-18,Inheritance,Updated
MUT-013795,13795,2024-12-23,Partition,Updated
MUT-013796,13796,2026-03-21,Partition,Updated
MUT-013797,13797,2022-05-09,Transfer,Updated
MUT-013798,13798,2026-03-30,Inheritance,Pending
MUT-013799,13799,2021-01-24,Partition,Updated
MUT-013800,13800,2026-06-02,Inheritance,Updated
MUT-013801,13801,2026-07-19,Partition,Updated
MUT-013802,13802,2022-10-10,Sale,Updated
MUT-013803,13803,2022-07-17,Sale,Updated
MUT-013804,13804,2021-10-08,Inheritance,Updated
MUT-013805,13805,2023-03-04,Inheritance,Pending
MUT-013806,13806,2021-04-16,Partition,Not Required
MUT-013807,13807,2020-09-16,Transfer,Pending
MUT-013808,13808,2021-01-31,Inheritance,Pending
MUT-013809,13809,2026-07-24,Partition,Updated
MUT-013810,13810,2022-01-26,Inheritance,Updated
MUT-013811,13811,2021-04-28,Inheritance,Updated
MUT-013812,13812,2025-11-25,Transfer,Updated
MUT-013813,13813,2025-11-26,Transfer,Updated
MUT-013814,13814,2019-09-12,Inheritance,Not Required
MUT-013815,13815,2023-04-12,Transfer,Not Required
MUT-013816,13816,2022-09-13,Transfer,Not Required
MUT-013817,13817,2024-05-08,Correction,Updated
MUT-013818,13818,2026-06-24,Sale,Pending
MUT-013819,13819,2026-07-03,Partition,Pending
MUT-013820,13820,2020-12-08,Inheritance,Pending
MUT-013821,13821,2023-03-29,Inheritance,Updated
MUT-013822,13822,2024-04-11,Correction,Updated
MUT-013823,13823,2019-07-07,Transfer,Updated
MUT-013824,13824,2025-07-12,Correction,Updated
MUT-013825,13825,2022-03-21,Sale,Not Required
MUT-013826,13826,2021-07-14,Inheritance,Updated
MUT-013827,13827,2025-04-22,Inheritance,Updated
MUT-013828,13828,2021-10-26,Transfer,Updated
MUT-013829,13829,2025-05-27,Partition,Updated
MUT-013830,13830,2021-10-01,Correction,Pending
MUT-013831,13831,2024-12-13,Partition,Pending
MUT-013832,13832,2025-12-14,Sale,Disputed
MUT-013833,13833,2024-01-19,Inheritance,Updated
MUT-013834,13834,2021-01-27,Correction,Updated
MUT-013835,13835,2020-02-21,Inheritance,Updated
MUT-013836,13836,2020-01-17,Transfer,Updated
MUT-013837,13837,2024-01-25,Sale,Updated
MUT-013838,13838,2025-04-12,Sale,Pending
MUT-013839,13839,2023-07-04,Partition,Updated
MUT-013840,13840,2021-02-11,Inheritance,Updated
MUT-013841,13841,2026-08-15,Inheritance,Updated
MUT-013842,13842,2025-08-21,Transfer,Updated
MUT-013843,13843,2025-10-10,Correction,Disputed
MUT-013844,13844,2020-11-08,Correction,Updated
MUT-013845,13845,2019-08-11,Transfer,Updated
MUT-013846,13846,2023-10-29,Correction,Updated
MUT-013847,13847,2025-05-30,Transfer,Not Required
MUT-013848,13848,2024-04-07,Correction,Not Required
MUT-013849,13849,2022-10-20,Sale,Pending
MUT-013850,13850,2021-07-10,Correction,Pending
MUT-013851,13851,2022-02-13,Partition,Not Required
MUT-013852,13852,2026-06-10,Sale,Updated
MUT-013853,13853,2024-05-19,Partition,Updated
MUT-013854,13854,2024-08-06,Sale,Pending
MUT-013855,13855,2025-05-28,Inheritance,Not Required
MUT-013856,13856,2023-06-11,Partition,Updated
MUT-013857,13857,2025-09-13,Correction,Pending
MUT-013858,13858,2025-02-11,Partition,Updated
MUT-013859,13859,2022-04-17,Sale,Updated
MUT-013860,13860,2024-09-25,Sale,Pending
MUT-013861,13861,2023-02-01,Transfer,Updated
MUT-013862,13862,2023-07-06,Transfer,Pending
MUT-013863,13863,2019-06-05,Correction,Updated
MUT-013864,13864,2022-01-14,Transfer,Updated
MUT-013865,13865,2020-01-26,Inheritance,Updated
MUT-013866,13866,2025-05-09,Sale,Not Required
MUT-013867,13867,2019-04-08,Transfer,Updated
MUT-013868,13868,2023-10-06,Transfer,Not Required
MUT-013869,13869,2025-03-22,Inheritance,Updated
MUT-013870,13870,2026-05-20,Correction,Updated
MUT-013871,13871,2023-06-11,Correction,Not Required
MUT-013872,13872,2021-12-04,Sale,Updated
MUT-013873,13873,2023-12-31,Partition,Disputed
MUT-013874,13874,2025-11-14,Correction,Pending
MUT-013875,13875,2020-09-17,Correction,Updated
MUT-013876,13876,2024-07-03,Inheritance,Not Required
MUT-013877,13877,2021-04-13,Partition,Updated
MUT-013878,13878,2024-04-13,Correction,Updated
MUT-013879,13879,2020-09-02,Inheritance,Updated
MUT-013880,13880,2023-09-03,Inheritance,Updated
MUT-013881,13881,2025-10-17,Correction,Updated
MUT-013882,13882,2025-10-02,Inheritance,Not Required
MUT-013883,13883,2026-02-09,Sale,Pending
MUT-013884,13884,2025-10-30,Sale,Updated
MUT-013885,13885,2024-07-06,Inheritance,Updated
MUT-013886,13886,2024-01-20,Partition,Updated
MUT-013887,13887,2026-07-08,Sale,Updated
MUT-013888,13888,2020-12-04,Partition,Updated
MUT-013889,13889,2022-01-05,Correction,Updated
MUT-013890,13890,2020-10-07,Partition,Updated
MUT-013891,13891,2021-04-18,Partition,Updated
MUT-013892,13892,2025-05-27,Correction,Updated
MUT-013893,13893,2019-08-14,Transfer,Updated
MUT-013894,13894,2020-09-26,Transfer,Updated
MUT-013895,13895,2019-06-26,Correction,Not Required
MUT-013896,13896,2022-02-04,Correction,Updated
MUT-013897,13897,2020-09-09,Partition,Updated
MUT-013898,13898,2025-06-22,Transfer,Updated
MUT-013899,13899,2025-06-06,Partition,Updated
MUT-013900,13900,2023-11-15,Inheritance,Updated
MUT-013901,13901,2021-05-21,Sale,Updated
MUT-013902,13902,2023-08-09,Partition,Updated
MUT-013903,13903,2020-11-05,Sale,Updated
MUT-013904,13904,2021-01-09,Partition,Updated
MUT-013905,13905,2024-11-06,Inheritance,Updated
MUT-013906,13906,2023-06-20,Sale,Updated
MUT-013907,13907,2025-08-07,Partition,Not Required
MUT-013908,13908,2025-04-04,Correction,Updated
MUT-013909,13909,2023-02-27,Inheritance,Updated
MUT-013910,13910,2024-10-08,Transfer,Not Required
MUT-013911,13911,2025-04-04,Inheritance,Updated
MUT-013912,13912,2025-04-14,Transfer,Updated
MUT-013913,13913,2023-02-22,Partition,Pending
MUT-013914,13914,2024-12-18,Transfer,Updated
MUT-013915,13915,2022-10-02,Sale,Updated
MUT-013916,13916,2022-06-27,Correction,Updated
MUT-013917,13917,2020-11-07,Partition,Updated
MUT-013918,13918,2024-09-12,Partition,Updated
MUT-013919,13919,2025-12-26,Sale,Updated
MUT-013920,13920,2026-01-27,Correction,Updated
MUT-013921,13921,2019-05-24,Sale,Updated
MUT-013922,13922,2020-06-28,Transfer,Pending
MUT-013923,13923,2019-10-04,Correction,Updated
MUT-013924,13924,2019-02-06,Transfer,Updated
MUT-013925,13925,2026-03-07,Correction,Disputed
MUT-013926,13926,2019-03-23,Transfer,Updated
MUT-013927,13927,2025-02-05,Partition,Not Required
MUT-013928,13928,2021-02-12,Sale,Updated
MUT-013929,13929,2019-09-26,Partition,Updated
MUT-013930,13930,2019-02-05,Transfer,Updated
MUT-013931,13931,2019-03-06,Partition,Updated
MUT-013932,13932,2023-01-11,Sale,Updated
MUT-013933,13933,2024-03-13,Transfer,Disputed
MUT-013934,13934,2023-01-14,Transfer,Updated
MUT-013935,13935,2022-03-02,Partition,Updated
MUT-013936,13936,2020-05-25,Sale,Updated
MUT-013937,13937,2022-03-22,Sale,Not Required
MUT-013938,13938,2023-03-03,Inheritance,Updated
MUT-013939,13939,2025-09-11,Transfer,Updated
MUT-013940,13940,2021-09-07,Correction,Updated
MUT-013941,13941,2023-09-24,Transfer,Updated
MUT-013942,13942,2022-03-11,Sale,Updated
MUT-013943,13943,2020-09-11,Sale,Pending
MUT-013944,13944,2025-03-19,Transfer,Disputed
MUT-013945,13945,2022-10-02,Sale,Disputed
MUT-013946,13946,2021-03-02,Correction,Updated
MUT-013947,13947,2025-10-15,Sale,Updated
MUT-013948,13948,2021-10-31,Sale,Updated
MUT-013949,13949,2019-07-20,Sale,Updated
MUT-013950,13950,2022-06-18,Transfer,Not Required
MUT-013951,13951,2024-09-08,Correction,Updated
MUT-013952,13952,2025-10-02,Transfer,Pending
MUT-013953,13953,2022-11-29,Sale,Updated
MUT-013954,13954,2024-08-19,Sale,Updated
MUT-013955,13955,2024-12-20,Sale,Updated
MUT-013956,13956,2026-01-18,Partition,Updated
MUT-013957,13957,2026-05-07,Sale,Updated
MUT-013958,13958,2023-05-12,Inheritance,Not Required
MUT-013959,13959,2019-03-29,Transfer,Updated
MUT-013960,13960,2026-06-25,Correction,Updated
MUT-013961,13961,2024-09-09,Correction,Updated
MUT-013962,13962,2022-06-25,Sale,Updated
MUT-013963,13963,2024-03-04,Inheritance,Updated
MUT-013964,13964,2024-02-22,Transfer,Updated
MUT-013965,13965,2022-06-13,Transfer,Disputed
MUT-013966,13966,2023-02-10,Partition,Updated
MUT-013967,13967,2026-05-11,Sale,Updated
MUT-013968,13968,2023-02-23,Sale,Updated
MUT-013969,13969,2025-02-23,Correction,Updated
MUT-013970,13970,2026-02-09,Sale,Updated
MUT-013971,13971,2024-04-15,Transfer,Updated
MUT-013972,13972,2021-12-21,Partition,Updated
MUT-013973,13973,2026-05-14,Inheritance,Updated
MUT-013974,13974,2019-07-19,Sale,Updated
MUT-013975,13975,2022-12-14,Sale,Updated
MUT-013976,13976,2023-04-02,Sale,Updated
MUT-013977,13977,2022-05-01,Transfer,Updated
MUT-013978,13978,2020-01-31,Transfer,Updated
MUT-013979,13979,2021-04-11,Partition,Updated
MUT-013980,13980,2020-03-30,Inheritance,Updated
MUT-013981,13981,2019-01-11,Partition,Not Required
MUT-013982,13982,2020-10-29,Correction,Updated
MUT-013983,13983,2024-06-07,Transfer,Updated
MUT-013984,13984,2020-09-29,Sale,Updated
MUT-013985,13985,2022-10-06,Sale,Pending
MUT-013986,13986,2021-08-13,Transfer,Not Required
MUT-013987,13987,2021-09-09,Partition,Not Required
MUT-013988,13988,2022-09-05,Partition,Updated
MUT-013989,13989,2019-09-25,Sale,Pending
MUT-013990,13990,2019-10-20,Partition,Not Required
MUT-013991,13991,2023-06-06,Partition,Updated
MUT-013992,13992,2026-01-29,Partition,Updated
MUT-013993,13993,2025-04-30,Transfer,Updated
MUT-013994,13994,2023-06-25,Transfer,Updated
MUT-013995,13995,2023-03-31,Partition,Updated
MUT-013996,13996,2025-05-21,Partition,Updated
MUT-013997,13997,2024-11-20,Correction,Updated
MUT-013998,13998,2019-05-04,Transfer,Updated
MUT-013999,13999,2025-10-03,Correction,Updated
MUT-014000,14000,2025-04-22,Partition,Pending
MUT-014001,14001,2021-10-04,Inheritance,Not Required
MUT-014002,14002,2025-02-28,Partition,Updated
MUT-014003,14003,2019-02-27,Partition,Pending
MUT-014004,14004,2020-03-06,Sale,Updated
MUT-014005,14005,2021-09-17,Inheritance,Updated
MUT-014006,14006,2019-02-09,Inheritance,Pending
MUT-014007,14007,2021-01-11,Inheritance,Updated
MUT-014008,14008,2022-08-18,Partition,Pending
MUT-014009,14009,2019-07-05,Transfer,Updated
MUT-014010,14010,2019-03-10,Transfer,Updated
MUT-014011,14011,2024-04-13,Sale,Updated
MUT-014012,14012,2020-12-17,Correction,Disputed
MUT-014013,14013,2025-07-18,Transfer,Updated
MUT-014014,14014,2020-04-07,Correction,Pending
MUT-014015,14015,2024-11-04,Partition,Updated
MUT-014016,14016,2026-05-19,Inheritance,Updated
MUT-014017,14017,2021-04-30,Correction,Updated
MUT-014018,14018,2024-09-29,Inheritance,Updated
MUT-014019,14019,2020-09-18,Correction,Updated
MUT-014020,14020,2024-12-08,Correction,Updated
MUT-014021,14021,2025-05-16,Transfer,Updated
MUT-014022,14022,2021-11-06,Correction,Updated
MUT-014023,14023,2024-02-11,Inheritance,Updated
MUT-014024,14024,2019-01-05,Correction,Updated
MUT-014025,14025,2021-08-05,Partition,Updated
MUT-014026,14026,2019-12-26,Partition,Updated
MUT-014027,14027,2023-11-08,Partition,Updated
MUT-014028,14028,2020-02-17,Inheritance,Updated
MUT-014029,14029,2024-01-09,Transfer,Updated
MUT-014030,14030,2022-12-23,Inheritance,Updated
MUT-014031,14031,2026-01-27,Partition,Pending
MUT-014032,14032,2019-11-25,Inheritance,Updated
MUT-014033,14033,2020-02-19,Inheritance,Updated
MUT-014034,14034,2023-02-26,Partition,Updated
MUT-014035,14035,2025-08-21,Partition,Not Required
MUT-014036,14036,2025-07-24,Inheritance,Updated
MUT-014037,14037,2021-02-03,Partition,Updated
MUT-014038,14038,2024-09-04,Sale,Pending
MUT-014039,14039,2022-06-03,Sale,Pending
MUT-014040,14040,2019-12-04,Partition,Updated
MUT-014041,14041,2021-08-02,Inheritance,Updated
MUT-014042,14042,2023-06-26,Correction,Updated
MUT-014043,14043,2019-04-30,Correction,Updated
MUT-014044,14044,2024-03-11,Inheritance,Pending
MUT-014045,14045,2023-06-06,Partition,Updated
MUT-014046,14046,2022-10-05,Transfer,Updated
MUT-014047,14047,2023-04-11,Correction,Updated
MUT-014048,14048,2019-03-05,Partition,Pending
MUT-014049,14049,2019-07-29,Correction,Updated
MUT-014050,14050,2024-02-29,Partition,Updated
MUT-014051,14051,2019-12-02,Partition,Updated
MUT-014052,14052,2019-02-23,Sale,Updated
MUT-014053,14053,2026-05-25,Correction,Not Required
MUT-014054,14054,2020-12-16,Partition,Updated
MUT-014055,14055,2019-06-09,Sale,Not Required
MUT-014056,14056,2026-06-17,Correction,Not Required
MUT-014057,14057,2025-09-30,Sale,Updated
MUT-014058,14058,2023-09-02,Transfer,Updated
MUT-014059,14059,2023-02-21,Correction,Updated
MUT-014060,14060,2019-04-06,Transfer,Updated
MUT-014061,14061,2023-04-09,Correction,Updated
