rr_id,case_id,affected_families,rehabilitation_required,rehabilitation_status,resettlement_delay_days
RR-001934,CASE-001934,4,0,Completed,0
RR-001935,CASE-001935,5,0,Completed,0
RR-001936,CASE-001936,5,0,Completed,0
RR-001937,CASE-001937,5,0,Completed,0
RR-001938,CASE-001938,8,1,Under Review,228
RR-001939,CASE-001939,6,0,Completed,0
RR-001940,CASE-001940,6,1,Partial,412
RR-001941,CASE-001941,2,0,Completed,0
RR-001942,CASE-001942,4,0,Completed,0
RR-001943,CASE-001943,3,0,Completed,0
RR-001944,CASE-001944,6,0,Completed,0
RR-001945,CASE-001945,9,0,Completed,0
RR-001946,CASE-001946,4,0,Completed,0
RR-001947,CASE-001947,6,0,Completed,0
RR-001948,CASE-001948,4,0,Completed,0
RR-001949,CASE-001949,6,0,Completed,0
RR-001950,CASE-001950,6,0,Completed,0
RR-001951,CASE-001951,4,0,Completed,0
RR-001952,CASE-001952,10,0,Completed,0
RR-001953,CASE-001953,3,0,Completed,0
RR-001954,CASE-001954,7,0,Completed,0
RR-001955,CASE-001955,6,0,Completed,0
RR-001956,CASE-001956,2,0,Completed,0
RR-001957,CASE-001957,5,1,Pending,235
RR-001958,CASE-001958,7,0,Completed,0
RR-001959,CASE-001959,9,0,Completed,0
RR-001960,CASE-001960,4,1,Partial,425
RR-001961,CASE-001961,3,0,Completed,0
RR-001962,CASE-001962,2,0,Completed,0
RR-001963,CASE-001963,4,0,Completed,0
RR-001964,CASE-001964,5,1,Pending,280
RR-001965,CASE-001965,4,0,Completed,0
RR-001966,CASE-001966,4,0,Completed,0
RR-001967,CASE-001967,2,0,Completed,0
RR-001968,CASE-001968,3,0,Completed,0
RR-001969,CASE-001969,4,0,Completed,0
RR-001970,CASE-001970,6,0,Completed,0
RR-001971,CASE-001971,6,0,Completed,0
RR-001972,CASE-001972,2,0,Completed,0
RR-001973,CASE-001973,5,0,Completed,0
RR-001974,CASE-001974,4,1,Under Review,297
RR-001975,CASE-001975,11,0,Completed,0
RR-001976,CASE-001976,4,0,Completed,0
RR-001977,CASE-001977,6,0,Completed,0
RR-001978,CASE-001978,5,0,Completed,0
RR-001979,CASE-001979,4,0,Completed,0
RR-001980,CASE-001980,10,0,Completed,0
RR-001981,CASE-001981,4,0,Completed,0
RR-001982,CASE-001982,8,0,Completed,0
RR-001983,CASE-001983,9,0,Completed,0
RR-001984,CASE-001984,5,0,Completed,0
RR-001985,CASE-001985,7,0,Completed,0
RR-001986,CASE-001986,3,0,Completed,0
RR-001987,CASE-001987,8,1,Pending,61
RR-001988,CASE-001988,8,0,Completed,0
RR-001989,CASE-001989,2,0,Completed,0
RR-001990,CASE-001990,2,0,Completed,0
RR-001991,CASE-001991,7,0,Completed,0
RR-001992,CASE-001992,5,0,Completed,0
RR-001993,CASE-001993,6,0,Completed,0
RR-001994,CASE-001994,8,0,Completed,0
RR-001995,CASE-001995,6,0,Completed,0
RR-001996,CASE-001996,9,0,Completed,0
RR-001997,CASE-001997,5,0,Completed,0
RR-001998,CASE-001998,6,0,Completed,0
RR-001999,CASE-001999,6,0,Completed,0
RR-002000,CASE-002000,3,0,Completed,0
RR-002001,CASE-002001,6,0,Completed,0
RR-002002,CASE-002002,6,0,Completed,0
RR-002003,CASE-002003,5,0,Completed,0
RR-002004,CASE-002004,6,0,Completed,0
RR-002005,CASE-002005,1,0,Completed,0
RR-002006,CASE-002006,2,1,Under Review,389
RR-002007,CASE-002007,4,0,Completed,0
RR-002008,CASE-002008,10,1,Pending,449
RR-002009,CASE-002009,2,0,Completed,0
RR-002010,CASE-002010,5,0,Completed,0
RR-002011,CASE-002011,6,0,Completed,0
RR-002012,CASE-002012,6,0,Completed,0
RR-002013,CASE-002013,5,0,Completed,0
RR-002014,CASE-002014,5,1,Under Review,310
RR-002015,CASE-002015,5,0,Completed,0
RR-002016,CASE-002016,8,0,Completed,0
RR-002017,CASE-002017,7,0,Completed,0
RR-002018,CASE-002018,3,0,Completed,0
RR-002019,CASE-002019,5,0,Completed,0
RR-002020,CASE-002020,3,0,Completed,0
RR-002021,CASE-002021,1,0,Completed,0
RR-002022,CASE-002022,6,0,Completed,0
RR-002023,CASE-002023,7,0,Completed,0
RR-002024,CASE-002024,8,0,Completed,0
RR-002025,CASE-002025,5,0,Completed,0
RR-002026,CASE-002026,2,1,Under Review,300
RR-002027,CASE-002027,5,0,Completed,0
RR-002028,CASE-002028,4,0,Completed,0
RR-002029,CASE-002029,10,0,Completed,0
RR-002030,CASE-002030,4,0,Completed,0
RR-002031,CASE-002031,6,0,Completed,0
RR-002032,CASE-002032,2,0,Completed,0
RR-002033,CASE-002033,4,0,Completed,0
RR-002034,CASE-002034,6,0,Completed,0
RR-002035,CASE-002035,2,0,Completed,0
RR-002036,CASE-002036,11,0,Completed,0
RR-002037,CASE-002037,5,0,Completed,0
RR-002038,CASE-002038,4,0,Completed,0
RR-002039,CASE-002039,5,0,Completed,0
RR-002040,CASE-002040,4,1,Under Review,264
RR-002041,CASE-002041,2,0,Completed,0
RR-002042,CASE-002042,6,0,Completed,0
RR-002043,CASE-002043,4,0,Completed,0
RR-002044,CASE-002044,9,0,Completed,0
RR-002045,CASE-002045,5,0,Completed,0
RR-002046,CASE-002046,2,0,Completed,0
RR-002047,CASE-002047,4,0,Completed,0
RR-002048,CASE-002048,9,1,Pending,329
RR-002049,CASE-002049,3,1,Under Review,348
RR-002050,CASE-002050,5,1,Pending,289
RR-002051,CASE-002051,5,0,Completed,0
RR-002052,CASE-002052,4,0,Completed,0
RR-002053,CASE-002053,7,1,Partial,196
RR-002054,CASE-002054,3,0,Completed,0
RR-002055,CASE-002055,4,0,Completed,0
RR-002056,CASE-002056,4,0,Completed,0
RR-002057,CASE-002057,6,0,Completed,0
RR-002058,CASE-002058,7,0,Completed,0
RR-002059,CASE-002059,5,0,Completed,0
RR-002060,CASE-002060,5,0,Completed,0
RR-002061,CASE-002061,4,0,Completed,0
RR-002062,CASE-002062,6,0,Completed,0
RR-002063,CASE-002063,3,0,Completed,0
RR-002064,CASE-002064,7,0,Completed,0
RR-002065,CASE-002065,5,1,Partial,439
RR-002066,CASE-002066,6,1,Under Review,129
RR-002067,CASE-002067,9,0,Completed,0
RR-002068,CASE-002068,6,0,Completed,0
RR-002069,CASE-002069,5,1,Partial,218
RR-002070,CASE-002070,4,0,Completed,0
RR-002071,CASE-002071,4,0,Completed,0
RR-002072,CASE-002072,4,0,Completed,0
RR-002073,CASE-002073,7,0,Completed,0
RR-002074,CASE-002074,6,0,Completed,0
RR-002075,CASE-002075,5,0,Completed,0
RR-002076,CASE-002076,8,0,Completed,0
RR-002077,CASE-002077,7,1,Partial,205
RR-002078,CASE-002078,11,0,Completed,0
RR-002079,CASE-002079,3,0,Completed,0
RR-002080,CASE-002080,6,0,Completed,0
RR-002081,CASE-002081,3,0,Completed,0
RR-002082,CASE-002082,8,0,Completed,0
RR-002083,CASE-002083,3,0,Completed,0
RR-002084,CASE-002084,10,0,Completed,0
RR-002085,CASE-002085,2,0,Completed,0
RR-002086,CASE-002086,5,0,Completed,0
RR-002087,CASE-002087,5,0,Completed,0
RR-002088,CASE-002088,4,0,Completed,0
RR-002089,CASE-002089,4,0,Completed,0
RR-002090,CASE-002090,6,0,Completed,0
RR-002091,CASE-002091,5,0,Completed,0
RR-002092,CASE-002092,5,0,Completed,0
RR-002093,CASE-002093,6,0,Completed,0
RR-002094,CASE-002094,4,0,Completed,0
RR-002095,CASE-002095,3,0,Completed,0
RR-002096,CASE-002096,2,0,Completed,0
RR-002097,CASE-002097,3,0,Completed,0
RR-002098,CASE-002098,6,0,Completed,0
RR-002099,CASE-002099,6,1,Under Review,346
RR-002100,CASE-002100,3,0,Completed,0
RR-002101,CASE-002101,5,0,Completed,0
RR-002102,CASE-002102,6,0,Completed,0
RR-002103,CASE-002103,4,0,Completed,0
RR-002104,CASE-002104,7,0,Completed,0
RR-002105,CASE-002105,4,0,Completed,0
RR-002106,CASE-002106,6,0,Completed,0
RR-002107,CASE-002107,2,0,Completed,0
RR-002108,CASE-002108,6,0,Completed,0
RR-002109,CASE-002109,1,0,Completed,0
RR-002110,CASE-002110,6,0,Completed,0
RR-002111,CASE-002111,6,0,Completed,0
RR-002112,CASE-002112,7,0,Completed,0
RR-002113,CASE-002113,2,0,Completed,0
RR-002114,CASE-002114,4,0,Completed,0
RR-002115,CASE-002115,5,0,Completed,0
RR-002116,CASE-002116,5,1,Under Review,10
RR-002117,CASE-002117,6,0,Completed,0
RR-002118,CASE-002118,5,0,Completed,0
RR-002119,CASE-002119,7,0,Completed,0
RR-002120,CASE-002120,3,0,Completed,0
RR-002121,CASE-002121,5,1,Partial,212
RR-002122,CASE-002122,3,0,Completed,0
RR-002123,CASE-002123,4,0,Completed,0
RR-002124,CASE-002124,3,0,Completed,0
RR-002125,CASE-002125,6,0,Completed,0
RR-002126,CASE-002126,3,0,Completed,0
RR-002127,CASE-002127,5,0,Completed,0
RR-002128,CASE-002128,4,0,Completed,0
RR-002129,CASE-002129,9,0,Completed,0
RR-002130,CASE-002130,4,0,Completed,0
RR-002131,CASE-002131,9,1,Under Review,284
RR-002132,CASE-002132,6,0,Completed,0
RR-002133,CASE-002133,3,1,Pending,170
RR-002134,CASE-002134,6,0,Completed,0
RR-002135,CASE-002135,4,1,Under Review,401
RR-002136,CASE-002136,5,0,Completed,0
RR-002137,CASE-002137,4,0,Completed,0
RR-002138,CASE-002138,3,0,Completed,0
RR-002139,CASE-002139,11,0,Completed,0
RR-002140,CASE-002140,7,1,Under Review,360
RR-002141,CASE-002141,8,1,Pending,157
RR-002142,CASE-002142,2,0,Completed,0
RR-002143,CASE-002143,4,0,Completed,0
RR-002144,CASE-002144,2,0,Completed,0
RR-002145,CASE-002145,3,1,Pending,238
RR-002146,CASE-002146,8,0,Completed,0
RR-002147,CASE-002147,5,0,Completed,0
RR-002148,CASE-002148,3,0,Completed,0
RR-002149,CASE-002149,7,0,Completed,0
RR-002150,CASE-002150,3,0,Completed,0
RR-002151,CASE-002151,6,0,Completed,0
RR-002152,CASE-002152,2,1,Partial,59
RR-002153,CASE-002153,6,0,Completed,0
RR-002154,CASE-002154,2,0,Completed,0
RR-002155,CASE-002155,5,0,Completed,0
RR-002156,CASE-002156,9,0,Completed,0
RR-002157,CASE-002157,4,0,Completed,0
RR-002158,CASE-002158,4,0,Completed,0
RR-002159,CASE-002159,4,0,Completed,0
RR-002160,CASE-002160,5,0,Completed,0
RR-002161,CASE-002161,4,0,Completed,0
RR-002162,CASE-002162,3,0,Completed,0
RR-002163,CASE-002163,4,0,Completed,0
RR-002164,CASE-002164,7,0,Completed,0
RR-002165,CASE-002165,6,0,Completed,0
RR-002166,CASE-002166,7,0,Completed,0
RR-002167,CASE-002167,6,0,Completed,0
RR-002168,CASE-002168,4,1,Under Review,232
RR-002169,CASE-002169,6,0,Completed,0
RR-002170,CASE-002170,3,0,Completed,0
RR-002171,CASE-002171,1,1,Pending,441
RR-002172,CASE-002172,7,0,Completed,0
RR-002173,CASE-002173,6,0,Completed,0
RR-002174,CASE-002174,1,0,Completed,0
RR-002175,CASE-002175,3,0,Completed,0
RR-002176,CASE-002176,3,0,Completed,0
RR-002177,CASE-002177,3,0,Completed,0
RR-002178,CASE-002178,3,0,Completed,0
RR-002179,CASE-002179,6,0,Completed,0
RR-002180,CASE-002180,4,0,Completed,0
RR-002181,CASE-002181,5,0,Completed,0
RR-002182,CASE-002182,6,0,Completed,0
RR-002183,CASE-002183,4,0,Completed,0
RR-002184,CASE-002184,4,0,Completed,0
RR-002185,CASE-002185,5,0,Completed,0
RR-002186,CASE-002186,4,0,Completed,0
RR-002187,CASE-002187,4,0,Completed,0
RR-002188,CASE-002188,6,0,Completed,0
RR-002189,CASE-002189,4,0,Completed,0
RR-002190,CASE-002190,3,0,Completed,0
RR-002191,CASE-002191,2,0,Completed,0
RR-002192,CASE-002192,7,0,Completed,0
RR-002193,CASE-002193,1,0,Completed,0
RR-002194,CASE-002194,4,0,Completed,0
RR-002195,CASE-002195,1,0,Completed,0
RR-002196,CASE-002196,5,0,Completed,0
RR-002197,CASE-002197,3,1,Partial,393
RR-002198,CASE-002198,7,1,Pending,394
RR-002199,CASE-002199,4,0,Completed,0
RR-002200,CASE-002200,4,0,Completed,0
RR-002201,CASE-002201,4,0,Completed,0
RR-002202,CASE-002202,5,0,Completed,0
RR-002203,CASE-002203,5,0,Completed,0
RR-002204,CASE-002204,3,0,Completed,0
RR-002205,CASE-002205,7,0,Completed,0
RR-002206,CASE-002206,6,1,Pending,253
RR-002207,CASE-002207,4,0,Completed,0
RR-002208,CASE-002208,4,0,Completed,0
RR-002209,CASE-002209,2,0,Completed,0
RR-002210,CASE-002210,6,1,Under Review,325
RR-002211,CASE-002211,5,0,Completed,0
RR-002212,CASE-002212,5,0,Completed,0
RR-002213,CASE-002213,4,0,Completed,0
RR-002214,CASE-002214,6,0,Completed,0
RR-002215,CASE-002215,9,0,Completed,0
RR-002216,CASE-002216,5,0,Completed,0
RR-002217,CASE-002217,7,0,Completed,0
RR-002218,CASE-002218,5,0,Completed,0
RR-002219,CASE-002219,11,0,Completed,0
RR-002220,CASE-002220,6,0,Completed,0
RR-002221,CASE-002221,2,0,Completed,0
RR-002222,CASE-002222,4,0,Completed,0
RR-002223,CASE-002223,6,0,Completed,0
RR-002224,CASE-002224,3,0,Completed,0
RR-002225,CASE-002225,3,0,Completed,0
RR-002226,CASE-002226,5,0,Completed,0
RR-002227,CASE-002227,6,0,Completed,0
RR-002228,CASE-002228,3,0,Completed,0
RR-002229,CASE-002229,4,1,Under Review,240
RR-002230,CASE-002230,7,0,Completed,0
RR-002231,CASE-002231,5,0,Completed,0
RR-002232,CASE-002232,5,0,Completed,0
RR-002233,CASE-002233,3,0,Completed,0
RR-002234,CASE-002234,7,0,Completed,0
RR-002235,CASE-002235,4,1,Partial,250
RR-002236,CASE-002236,2,0,Completed,0
RR-002237,CASE-002237,4,0,Completed,0
RR-002238,CASE-002238,2,0,Completed,0
RR-002239,CASE-002239,3,1,Pending,224
RR-002240,CASE-002240,6,0,Completed,0
RR-002241,CASE-002241,5,0,Completed,0
RR-002242,CASE-002242,5,1,Partial,175
RR-002243,CASE-002243,3,1,Under Review,439
RR-002244,CASE-002244,6,1,Partial,126
RR-002245,CASE-002245,2,0,Completed,0
RR-002246,CASE-002246,5,0,Completed,0
RR-002247,CASE-002247,4,0,Completed,0
RR-002248,CASE-002248,5,0,Completed,0
RR-002249,CASE-002249,7,0,Completed,0
RR-002250,CASE-002250,6,0,Completed,0
RR-002251,CASE-002251,4,0,Completed,0
RR-002252,CASE-002252,8,0,Completed,0
RR-002253,CASE-002253,2,0,Completed,0
RR-002254,CASE-002254,6,0,Completed,0
RR-002255,CASE-002255,4,0,Completed,0
RR-002256,CASE-002256,7,0,Completed,0
RR-002257,CASE-002257,5,0,Completed,0
RR-002258,CASE-002258,3,0,Completed,0
RR-002259,CASE-002259,9,0,Completed,0
RR-002260,CASE-002260,6,0,Completed,0
RR-002261,CASE-002261,7,0,Completed,0
RR-002262,CASE-002262,4,0,Completed,0
RR-002263,CASE-002263,4,0,Completed,0
RR-002264,CASE-002264,3,0,Completed,0
RR-002265,CASE-002265,4,1,Under Review,173
RR-002266,CASE-002266,3,0,Completed,0
RR-002267,CASE-002267,3,0,Completed,0
RR-002268,CASE-002268,10,0,Completed,0
RR-002269,CASE-002269,6,0,Completed,0
RR-002270,CASE-002270,3,0,Completed,0
RR-002271,CASE-002271,9,0,Completed,0
RR-002272,CASE-002272,6,0,Completed,0
RR-002273,CASE-002273,3,0,Completed,0
RR-002274,CASE-002274,5,0,Completed,0
RR-002275,CASE-002275,7,1,Under Review,287
RR-002276,CASE-002276,8,1,Under Review,342
RR-002277,CASE-002277,4,0,Completed,0
RR-002278,CASE-002278,2,0,Completed,0
RR-002279,CASE-002279,7,0,Completed,0
RR-002280,CASE-002280,6,0,Completed,0
RR-002281,CASE-002281,5,0,Completed,0
RR-002282,CASE-002282,7,0,Completed,0
RR-002283,CASE-002283,2,0,Completed,0
RR-002284,CASE-002284,9,1,Pending,372
RR-002285,CASE-002285,6,0,Completed,0
RR-002286,CASE-002286,6,0,Completed,0
RR-002287,CASE-002287,3,0,Completed,0
RR-002288,CASE-002288,2,0,Completed,0
RR-002289,CASE-002289,4,0,Completed,0
RR-002290,CASE-002290,5,0,Completed,0
RR-002291,CASE-002291,5,0,Completed,0
RR-002292,CASE-002292,6,0,Completed,0
RR-002293,CASE-002293,7,0,Completed,0
RR-002294,CASE-002294,4,0,Completed,0
RR-002295,CASE-002295,4,0,Completed,0
RR-002296,CASE-002296,6,0,Completed,0
RR-002297,CASE-002297,2,0,Completed,0
RR-002298,CASE-002298,4,0,Completed,0
RR-002299,CASE-002299,3,0,Completed,0
RR-002300,CASE-002300,4,0,Completed,0
RR-002301,CASE-002301,2,0,Completed,0
RR-002302,CASE-002302,5,0,Completed,0
RR-002303,CASE-002303,4,0,Completed,0
RR-002304,CASE-002304,4,0,Completed,0
RR-002305,CASE-002305,3,0,Completed,0
RR-002306,CASE-002306,5,0,Completed,0
RR-002307,CASE-002307,5,1,Under Review,271
RR-002308,CASE-002308,7,1,Pending,255
RR-002309,CASE-002309,6,0,Completed,0
RR-002310,CASE-002310,3,0,Completed,0
RR-002311,CASE-002311,5,0,Completed,0
RR-002312,CASE-002312,3,0,Completed,0
RR-002313,CASE-002313,3,0,Completed,0
RR-002314,CASE-002314,7,0,Completed,0
RR-002315,CASE-002315,3,0,Completed,0
RR-002316,CASE-002316,5,1,Under Review,427
RR-002317,CASE-002317,5,0,Completed,0
RR-002318,CASE-002318,5,0,Completed,0
RR-002319,CASE-002319,7,0,Completed,0
RR-002320,CASE-002320,4,0,Completed,0
RR-002321,CASE-002321,5,0,Completed,0
RR-002322,CASE-002322,3,0,Completed,0
RR-002323,CASE-002323,3,1,Pending,418
RR-002324,CASE-002324,6,1,Partial,76
RR-002325,CASE-002325,3,0,Completed,0
RR-002326,CASE-002326,9,0,Completed,0
RR-002327,CASE-002327,7,1,Pending,415
RR-002328,CASE-002328,3,0,Completed,0
RR-002329,CASE-002329,3,0,Completed,0
RR-002330,CASE-002330,8,1,Under Review,296
RR-002331,CASE-002331,2,0,Completed,0
RR-002332,CASE-002332,5,0,Completed,0
RR-002333,CASE-002333,4,0,Completed,0
RR-002334,CASE-002334,5,0,Completed,0
RR-002335,CASE-002335,5,0,Completed,0
RR-002336,CASE-002336,6,1,Under Review,269
RR-002337,CASE-002337,6,1,Pending,125
RR-002338,CASE-002338,6,0,Completed,0
RR-002339,CASE-002339,8,0,Completed,0
RR-002340,CASE-002340,6,0,Completed,0
RR-002341,CASE-002341,2,0,Completed,0
RR-002342,CASE-002342,6,0,Completed,0
RR-002343,CASE-002343,8,0,Completed,0
RR-002344,CASE-002344,9,0,Completed,0
RR-002345,CASE-002345,5,0,Completed,0
RR-002346,CASE-002346,7,0,Completed,0
RR-002347,CASE-002347,2,1,Under Review,192
RR-002348,CASE-002348,7,1,Pending,124
RR-002349,CASE-002349,5,0,Completed,0
RR-002350,CASE-002350,6,0,Completed,0
RR-002351,CASE-002351,4,0,Completed,0
RR-002352,CASE-002352,5,0,Completed,0
RR-002353,CASE-002353,3,0,Completed,0
RR-002354,CASE-002354,6,0,Completed,0
RR-002355,CASE-002355,4,0,Completed,0
RR-002356,CASE-002356,5,0,Completed,0
RR-002357,CASE-002357,6,1,Pending,13
RR-002358,CASE-002358,5,0,Completed,0
RR-002359,CASE-002359,5,0,Completed,0
RR-002360,CASE-002360,5,0,Completed,0
RR-002361,CASE-002361,4,0,Completed,0
RR-002362,CASE-002362,6,0,Completed,0
RR-002363,CASE-002363,2,0,Completed,0
RR-002364,CASE-002364,4,0,Completed,0
RR-002365,CASE-002365,7,0,Completed,0
RR-002366,CASE-002366,7,0,Completed,0
RR-002367,CASE-002367,5,0,Completed,0
RR-002368,CASE-002368,7,0,Completed,0
RR-002369,CASE-002369,5,0,Completed,0
RR-002370,CASE-002370,4,0,Completed,0
RR-002371,CASE-002371,7,0,Completed,0
RR-002372,CASE-002372,5,0,Completed,0
RR-002373,CASE-002373,5,0,Completed,0
RR-002374,CASE-002374,4,0,Completed,0
RR-002375,CASE-002375,2,0,Completed,0
RR-002376,CASE-002376,6,0,Completed,0
RR-002377,CASE-002377,8,0,Completed,0
RR-002378,CASE-002378,5,1,Partial,198
RR-002379,CASE-002379,9,0,Completed,0
RR-002380,CASE-002380,4,0,Completed,0
RR-002381,CASE-002381,5,0,Completed,0
RR-002382,CASE-002382,3,0,Completed,0
RR-002383,CASE-002383,2,0,Completed,0
RR-002384,CASE-002384,3,0,Completed,0
RR-002385,CASE-002385,6,0,Completed,0
RR-002386,CASE-002386,3,0,Completed,0
RR-002387,CASE-002387,6,0,Completed,0
RR-002388,CASE-002388,6,0,Completed,0
RR-002389,CASE-002389,3,0,Completed,0
RR-002390,CASE-002390,9,0,Completed,0
RR-002391,CASE-002391,2,0,Completed,0
RR-002392,CASE-002392,2,0,Completed,0
RR-002393,CASE-002393,8,0,Completed,0
RR-002394,CASE-002394,5,0,Completed,0
RR-002395,CASE-002395,6,0,Completed,0
RR-002396,CASE-002396,8,0,Completed,0
RR-002397,CASE-002397,5,0,Completed,0
RR-002398,CASE-002398,7,1,Pending,108
RR-002399,CASE-002399,3,0,Completed,0
RR-002400,CASE-002400,2,0,Completed,0
RR-002401,CASE-002401,7,0,Completed,0
RR-002402,CASE-002402,4,1,Partial,402
RR-002403,CASE-002403,8,0,Completed,0
RR-002404,CASE-002404,3,0,Completed,0
RR-002405,CASE-002405,11,0,Completed,0
RR-002406,CASE-002406,2,1,Under Review,175
RR-002407,CASE-002407,6,1,Partial,99
RR-002408,CASE-002408,10,0,Completed,0
RR-002409,CASE-002409,8,0,Completed,0
RR-002410,CASE-002410,3,0,Completed,0
RR-002411,CASE-002411,5,0,Completed,0
RR-002412,CASE-002412,10,0,Completed,0
RR-002413,CASE-002413,4,0,Completed,0
RR-002414,CASE-002414,5,0,Completed,0
RR-002415,CASE-002415,6,0,Completed,0
RR-002416,CASE-002416,9,0,Completed,0
RR-002417,CASE-002417,7,0,Completed,0
RR-002418,CASE-002418,5,0,Completed,0
RR-002419,CASE-002419,2,0,Completed,0
RR-002420,CASE-002420,6,0,Completed,0
RR-002421,CASE-002421,3,0,Completed,0
RR-002422,CASE-002422,6,0,Completed,0
RR-002423,CASE-002423,1,0,Completed,0
RR-002424,CASE-002424,5,0,Completed,0
RR-002425,CASE-002425,3,0,Completed,0
RR-002426,CASE-002426,6,0,Completed,0
RR-002427,CASE-002427,6,0,Completed,0
RR-002428,CASE-002428,11,0,Completed,0
RR-002429,CASE-002429,2,0,Completed,0
RR-002430,CASE-002430,7,0,Completed,0
RR-002431,CASE-002431,5,0,Completed,0
RR-002432,CASE-002432,5,0,Completed,0
RR-002433,CASE-002433,4,0,Completed,0
RR-002434,CASE-002434,4,0,Completed,0
RR-002435,CASE-002435,5,0,Completed,0
RR-002436,CASE-002436,4,0,Completed,0
RR-002437,CASE-002437,5,0,Completed,0
RR-002438,CASE-002438,5,0,Completed,0
RR-002439,CASE-002439,7,0,Completed,0
RR-002440,CASE-002440,3,0,Completed,0
RR-002441,CASE-002441,3,0,Completed,0
RR-002442,CASE-002442,5,0,Completed,0
RR-002443,CASE-002443,9,1,Pending,148
RR-002444,CASE-002444,7,1,Pending,288
RR-002445,CASE-002445,6,0,Completed,0
RR-002446,CASE-002446,3,0,Completed,0
RR-002447,CASE-002447,2,0,Completed,0
RR-002448,CASE-002448,3,0,Completed,0
RR-002449,CASE-002449,5,0,Completed,0
RR-002450,CASE-002450,3,0,Completed,0
RR-002451,CASE-002451,3,0,Completed,0
RR-002452,CASE-002452,2,0,Completed,0
RR-002453,CASE-002453,5,0,Completed,0
RR-002454,CASE-002454,7,0,Completed,0
RR-002455,CASE-002455,12,1,Pending,395
RR-002456,CASE-002456,7,1,Partial,221
RR-002457,CASE-002457,4,0,Completed,0
RR-002458,CASE-002458,4,0,Completed,0
RR-002459,CASE-002459,5,0,Completed,0
RR-002460,CASE-002460,6,0,Completed,0
RR-002461,CASE-002461,5,0,Completed,0
RR-002462,CASE-002462,4,0,Completed,0
RR-002463,CASE-002463,2,0,Completed,0
RR-002464,CASE-002464,5,0,Completed,0
RR-002465,CASE-002465,6,0,Completed,0
RR-002466,CASE-002466,3,0,Completed,0
RR-002467,CASE-002467,3,0,Completed,0
RR-002468,CASE-002468,7,0,Completed,0
RR-002469,CASE-002469,4,0,Completed,0
RR-002470,CASE-002470,7,0,Completed,0
RR-002471,CASE-002471,5,0,Completed,0
RR-002472,CASE-002472,6,0,Completed,0
RR-002473,CASE-002473,4,0,Completed,0
RR-002474,CASE-002474,4,0,Completed,0
RR-002475,CASE-002475,5,0,Completed,0
RR-002476,CASE-002476,4,1,Partial,398
RR-002477,CASE-002477,8,0,Completed,0
RR-002478,CASE-002478,4,0,Completed,0
RR-002479,CASE-002479,3,1,Partial,31
RR-002480,CASE-002480,5,0,Completed,0
RR-002481,CASE-002481,4,0,Completed,0
RR-002482,CASE-002482,6,0,Completed,0
RR-002483,CASE-002483,1,0,Completed,0
RR-002484,CASE-002484,6,0,Completed,0
RR-002485,CASE-002485,10,0,Completed,0
RR-002486,CASE-002486,15,1,Pending,267
RR-002487,CASE-002487,7,1,Under Review,279
RR-002488,CASE-002488,7,1,Partial,52
RR-002489,CASE-002489,6,0,Completed,0
RR-002490,CASE-002490,7,0,Completed,0
RR-002491,CASE-002491,4,0,Completed,0
RR-002492,CASE-002492,6,0,Completed,0
RR-002493,CASE-002493,6,0,Completed,0
RR-002494,CASE-002494,7,1,Under Review,85
RR-002495,CASE-002495,6,0,Completed,0
RR-002496,CASE-002496,7,0,Completed,0
RR-002497,CASE-002497,6,0,Completed,0
RR-002498,CASE-002498,5,0,Completed,0
RR-002499,CASE-002499,9,1,Pending,405
RR-002500,CASE-002500,4,0,Completed,0
RR-002501,CASE-002501,4,0,Completed,0
RR-002502,CASE-002502,6,0,Completed,0
RR-002503,CASE-002503,3,1,Pending,229
RR-002504,CASE-002504,3,1,Under Review,366
