compensation_id,case_id,project_id,assessed_amount,amount_paid,payment_status,payment_delay_days
COMP-001424,CASE-001424,PRJ-00780,1564732.68,1701861.38,Paid,16
COMP-001425,CASE-001425,PRJ-00300,175874.69,308272.23,Paid,25
COMP-001426,CASE-001426,PRJ-04319,602876.27,443344.76,Paid,13
COMP-001427,CASE-001427,PRJ-03556,1214578.06,1209474.97,Paid,4
COMP-001428,CASE-001428,PRJ-01547,350382.03,755588.29,Paid,15
COMP-001429,CASE-001429,PRJ-00348,282463.46,894648.61,Paid,0
COMP-001430,CASE-001430,PRJ-00232,2209039.54,2484793.82,Paid,15
COMP-001431,CASE-001431,PRJ-02887,2461909.26,1171533.89,Paid,5
COMP-001432,CASE-001432,PRJ-03954,666543.6,514154.09,Paid,6
COMP-001433,CASE-001433,PRJ-04373,1337627.3,1210466.27,Paid,25
COMP-001434,CASE-001434,PRJ-00979,2144086.24,3609299.17,Paid,18
COMP-001435,CASE-001435,PRJ-03515,1062499.03,820809.06,Paid,18
COMP-001436,CASE-001436,PRJ-01272,565773.54,249316.64,Paid,2
COMP-001437,CASE-001437,PRJ-03708,1288388.73,790438.82,Pending,424
COMP-001438,CASE-001438,PRJ-00989,1191047.4,915594.51,Paid,3
COMP-001439,CASE-001439,PRJ-01296,608278.92,159988.03,Pending,422
COMP-001440,CASE-001440,PRJ-01779,4784411.66,3318955.47,Paid,23
COMP-001441,CASE-001441,PRJ-02572,676624.91,211851.23,Paid,15
COMP-001442,CASE-001442,PRJ-03416,490089.22,565668.06,Paid,16
COMP-001443,CASE-001443,PRJ-02002,525477.9,450302.82,Paid,10
COMP-001444,CASE-001444,PRJ-01057,1766689.29,1568026.34,Paid,0
COMP-001445,CASE-001445,PRJ-00836,295170.61,450363.56,Paid,24
COMP-001446,CASE-001446,PRJ-03588,198007.8,745466.1,Paid,10
COMP-001447,CASE-001447,PRJ-01360,1719847.4,1462531.98,Paid,13
COMP-001448,CASE-001448,PRJ-04120,556285.35,1675942.18,Paid,8
COMP-001449,CASE-001449,PRJ-01094,802666.48,566706.49,Paid,17
COMP-001450,CASE-001450,PRJ-02372,1434848.16,1413451.67,Paid,0
COMP-001451,CASE-001451,PRJ-01193,1257263.61,895112.95,Paid,18
COMP-001452,CASE-001452,PRJ-00568,344831.57,69514.78,Pending,488
COMP-001453,CASE-001453,PRJ-01468,1286861.83,567230.93,Paid,10
COMP-001454,CASE-001454,PRJ-04283,251123.64,1017969.44,Paid,18
COMP-001455,CASE-001455,PRJ-01699,955898.39,917570.83,Paid,16
COMP-001456,CASE-001456,PRJ-04038,490192.52,474847.22,Paid,6
COMP-001457,CASE-001457,PRJ-03541,1990645.61,2627473.59,Paid,17
COMP-001458,CASE-001458,PRJ-02808,376370.99,1432150.49,Paid,15
COMP-001459,CASE-001459,PRJ-01224,1702772.23,910444.6,Paid,20
COMP-001460,CASE-001460,PRJ-03064,260412.84,434707.91,Paid,19
COMP-001461,CASE-001461,PRJ-04507,1031487.6,917057.38,Paid,25
COMP-001462,CASE-001462,PRJ-03074,2285899.23,1360471.28,Paid,27
COMP-001463,CASE-001463,PRJ-01822,464127.66,135370.19,Paid,22
COMP-001464,CASE-001464,PRJ-01114,492651.67,272077.62,Pending,215
COMP-001465,CASE-001465,PRJ-00382,2067306.22,1682096.33,Paid,21
COMP-001466,CASE-001466,PRJ-03674,1533396.6,1455665.24,Paid,15
COMP-001467,CASE-001467,PRJ-00723,408734.45,297421.11,Paid,27
COMP-001468,CASE-001468,PRJ-04916,936182.98,259774.75,Paid,6
COMP-001469,CASE-001469,PRJ-03224,227664.96,128029.68,Paid,25
COMP-001470,CASE-001470,PRJ-03914,951237.82,873696.1,Pending,73
COMP-001471,CASE-001471,PRJ-03853,1047097.92,946482.58,Pending,130
COMP-001472,CASE-001472,PRJ-00847,630199.75,1025708.33,Paid,17
COMP-001473,CASE-001473,PRJ-03033,1055102.48,689827.7,Paid,19
COMP-001474,CASE-001474,PRJ-02026,817159.11,1413870.44,Paid,19
COMP-001475,CASE-001475,PRJ-01433,1123912.13,789519.83,Paid,19
COMP-001476,CASE-001476,PRJ-03229,2433696.72,320139.23,Pending,72
COMP-001477,CASE-001477,PRJ-03480,1861312.92,1536175.52,Paid,3
COMP-001478,CASE-001478,PRJ-00359,796978.01,528116.78,Pending,58
COMP-001479,CASE-001479,PRJ-04321,545971.38,546938.18,Paid,7
COMP-001480,CASE-001480,PRJ-04119,1291057.93,351686.36,Pending,439
COMP-001481,CASE-001481,PRJ-03958,1116282.1,1318714.72,Paid,3
COMP-001482,CASE-001482,PRJ-02175,4944339.22,4236365.87,Paid,15
COMP-001483,CASE-001483,PRJ-04670,498549.82,873925.25,Paid,3
COMP-001484,CASE-001484,PRJ-00541,671150.27,1592024.65,Paid,15
COMP-001485,CASE-001485,PRJ-02572,761913.36,205832.41,Paid,21
COMP-001486,CASE-001486,PRJ-04813,288692.56,552952.87,Paid,18
COMP-001487,CASE-001487,PRJ-02894,121353.13,95453.79,Paid,4
COMP-001488,CASE-001488,PRJ-04854,564426.14,410459.59,Paid,27
COMP-001489,CASE-001489,PRJ-02060,2705413.68,3227371.26,Pending,157
COMP-001490,CASE-001490,PRJ-00191,223622.72,192301.51,Pending,293
COMP-001491,CASE-001491,PRJ-01428,1148515.45,550067.69,Paid,9
COMP-001492,CASE-001492,PRJ-02287,3587982.31,2354913.87,Paid,4
COMP-001493,CASE-001493,PRJ-02538,1673025.93,884829.99,Pending,78
COMP-001494,CASE-001494,PRJ-02643,2000112.59,2219181.59,Paid,12
COMP-001495,CASE-001495,PRJ-01286,1943055.87,346347.97,Pending,434
COMP-001496,CASE-001496,PRJ-01012,457851.32,270686.3,Paid,4
COMP-001497,CASE-001497,PRJ-03117,4142900.81,4427970.18,Paid,20
COMP-001498,CASE-001498,PRJ-03621,1161304.82,710080.55,Paid,11
COMP-001499,CASE-001499,PRJ-04878,1195043.68,1231885.76,Paid,13
COMP-001500,CASE-001500,PRJ-01168,1157765.26,1222705.57,Pending,60
COMP-001501,CASE-001501,PRJ-01921,609739.66,271694.85,Paid,2
COMP-001502,CASE-001502,PRJ-03482,1753124.13,2330895.45,Paid,26
COMP-001503,CASE-001503,PRJ-04990,810622.93,1174758.42,Paid,26
COMP-001504,CASE-001504,PRJ-03294,717678.27,1336059.91,Paid,28
COMP-001505,CASE-001505,PRJ-01629,568483.79,248824.68,Paid,1
COMP-001506,CASE-001506,PRJ-02389,548840.57,1596960.33,Paid,24
COMP-001507,CASE-001507,PRJ-04293,1230877.64,1348597.73,Paid,1
COMP-001508,CASE-001508,PRJ-03262,2325882.66,2824582.76,Paid,29
COMP-001509,CASE-001509,PRJ-04281,222348.01,634887.04,Paid,18
COMP-001510,CASE-001510,PRJ-04020,747909.45,271509.1,Pending,136
COMP-001511,CASE-001511,PRJ-02009,2622222.69,1137168.66,Paid,2
COMP-001512,CASE-001512,PRJ-01462,2474876.93,1598484.86,Pending,168
COMP-001513,CASE-001513,PRJ-03453,1850463.08,2097854.06,Paid,5
COMP-001514,CASE-001514,PRJ-03471,2630244.27,2869755.41,Paid,29
COMP-001515,CASE-001515,PRJ-04629,1815351.4,442423.33,Pending,88
COMP-001516,CASE-001516,PRJ-04349,505257.6,351908.33,Paid,28
COMP-001517,CASE-001517,PRJ-03822,427654.56,97545.13,Pending,225
COMP-001518,CASE-001518,PRJ-01026,1709239.45,2153071.18,Paid,14
COMP-001519,CASE-001519,PRJ-00907,970290.65,1444490.26,Paid,22
COMP-001520,CASE-001520,PRJ-00294,521494.63,828803.47,Paid,9
COMP-001521,CASE-001521,PRJ-01494,2983725.76,2885870.6,Paid,4
COMP-001522,CASE-001522,PRJ-04753,773141.03,719720.37,Paid,0
COMP-001523,CASE-001523,PRJ-04031,186377.98,269494.97,Paid,6
COMP-001524,CASE-001524,PRJ-02941,371513.19,78938.85,Pending,110
COMP-001525,CASE-001525,PRJ-02455,369024.43,727131.65,Paid,15
COMP-001526,CASE-001526,PRJ-03722,713434.62,1465850.2,Paid,19
COMP-001527,CASE-001527,PRJ-03222,2806367.24,1712179.66,Paid,1
COMP-001528,CASE-001528,PRJ-01726,917867.35,667210.98,Paid,26
COMP-001529,CASE-001529,PRJ-04884,318692.75,553018.3,Paid,18
COMP-001530,CASE-001530,PRJ-04171,827757.76,667643.81,Pending,94
COMP-001531,CASE-001531,PRJ-00208,1371171.75,1169203.62,Paid,18
COMP-001532,CASE-001532,PRJ-01318,579069.58,1414010.88,Paid,8
COMP-001533,CASE-001533,PRJ-01611,617856.51,1031378.39,Paid,27
COMP-001534,CASE-001534,PRJ-03046,997081.21,1979021.75,Paid,18
COMP-001535,CASE-001535,PRJ-04860,838103.6,999402.77,Paid,17
COMP-001536,CASE-001536,PRJ-04514,454136.47,800884.81,Paid,4
COMP-001537,CASE-001537,PRJ-03458,846018.47,835382.33,Paid,11
COMP-001538,CASE-001538,PRJ-01835,602579.7,317828.96,Paid,19
COMP-001539,CASE-001539,PRJ-04759,716140.58,535405.91,Paid,20
COMP-001540,CASE-001540,PRJ-04305,4407232.73,4364593.12,Paid,13
COMP-001541,CASE-001541,PRJ-03160,3045981.89,12005160.59,Paid,10
COMP-001542,CASE-001542,PRJ-00415,459780.63,515563.45,Paid,13
COMP-001543,CASE-001543,PRJ-02752,694673.41,793681.48,Paid,0
COMP-001544,CASE-001544,PRJ-03673,654254.0,694748.3,Paid,4
COMP-001545,CASE-001545,PRJ-04467,1588841.53,411503.85,Pending,218
COMP-001546,CASE-001546,PRJ-04170,1741811.35,1014456.69,Paid,22
COMP-001547,CASE-001547,PRJ-02180,3364673.31,3593625.44,Paid,13
COMP-001548,CASE-001548,PRJ-04802,1254840.8,1072579.02,Paid,5
COMP-001549,CASE-001549,PRJ-01429,1843210.51,1391101.51,Paid,29
COMP-001550,CASE-001550,PRJ-02580,210397.68,305187.45,Paid,5
COMP-001551,CASE-001551,PRJ-04389,2970322.89,1038446.88,Paid,14
COMP-001552,CASE-001552,PRJ-02222,458166.7,313889.94,Paid,28
COMP-001553,CASE-001553,PRJ-03569,1087944.76,1100627.41,Paid,23
COMP-001554,CASE-001554,PRJ-01397,3849988.51,3832928.77,Paid,8
COMP-001555,CASE-001555,PRJ-01125,1746209.48,1756913.46,Paid,27
COMP-001556,CASE-001556,PRJ-04562,2336029.7,1070353.01,Paid,8
COMP-001557,CASE-001557,PRJ-00099,2586444.79,1886134.94,Paid,16
COMP-001558,CASE-001558,PRJ-01981,589245.33,262224.41,Paid,26
COMP-001559,CASE-001559,PRJ-01143,896964.97,239408.42,Paid,28
COMP-001560,CASE-001560,PRJ-00603,2809735.94,654708.86,Pending,314
COMP-001561,CASE-001561,PRJ-01191,628418.88,500727.88,Paid,24
COMP-001562,CASE-001562,PRJ-02264,430135.91,330747.62,Paid,27
COMP-001563,CASE-001563,PRJ-04789,513508.67,662067.16,Paid,9
COMP-001564,CASE-001564,PRJ-01554,3242845.27,4790298.38,Paid,7
COMP-001565,CASE-001565,PRJ-01474,512756.05,853718.4,Paid,4
COMP-001566,CASE-001566,PRJ-00797,1055540.4,676773.0,Paid,28
COMP-001567,CASE-001567,PRJ-03566,1436041.15,439115.26,Pending,41
COMP-001568,CASE-001568,PRJ-01546,599570.16,528660.81,Paid,5
COMP-001569,CASE-001569,PRJ-04038,192857.62,85027.61,Pending,45
COMP-001570,CASE-001570,PRJ-04051,472837.17,649202.27,Paid,15
COMP-001571,CASE-001571,PRJ-04798,535612.39,135173.69,Paid,0
COMP-001572,CASE-001572,PRJ-01992,1604949.36,908175.6,Paid,0
COMP-001573,CASE-001573,PRJ-02446,477984.48,1181249.13,Paid,16
COMP-001574,CASE-001574,PRJ-01710,1539236.29,2452171.16,Paid,22
COMP-001575,CASE-001575,PRJ-03391,1082160.27,301034.41,Paid,0
COMP-001576,CASE-001576,PRJ-02682,723730.36,774655.05,Pending,321
COMP-001577,CASE-001577,PRJ-03853,989983.42,716168.7,Paid,9
COMP-001578,CASE-001578,PRJ-04645,2497217.8,2912267.1,Paid,10
COMP-001579,CASE-001579,PRJ-00243,909629.89,1223994.0,Paid,10
COMP-001580,CASE-001580,PRJ-02425,1371666.12,2681617.83,Paid,14
COMP-001581,CASE-001581,PRJ-00461,555779.77,1024927.99,Paid,29
COMP-001582,CASE-001582,PRJ-04524,3322957.72,2246060.76,Pending,454
COMP-001583,CASE-001583,PRJ-02952,238405.16,568052.55,Pending,247
COMP-001584,CASE-001584,PRJ-02096,399581.15,760470.05,Paid,27
COMP-001585,CASE-001585,PRJ-00346,626822.05,474130.34,Paid,12
COMP-001586,CASE-001586,PRJ-03195,1801562.07,298648.01,Pending,416
COMP-001587,CASE-001587,PRJ-02879,602845.45,728104.36,Paid,21
COMP-001588,CASE-001588,PRJ-04379,4759587.25,4182218.9,Pending,278
COMP-001589,CASE-001589,PRJ-02531,1047320.93,659885.65,Paid,6
COMP-001590,CASE-001590,PRJ-01624,2545464.58,5159565.59,Paid,29
COMP-001591,CASE-001591,PRJ-01586,3221145.57,1683580.2,Paid,2
COMP-001592,CASE-001592,PRJ-02985,1620348.37,1083096.52,Paid,3
COMP-001593,CASE-001593,PRJ-03104,3159779.98,3799941.66,Paid,12
COMP-001594,CASE-001594,PRJ-00641,632563.91,179386.44,Paid,1
COMP-001595,CASE-001595,PRJ-00251,935047.31,2336980.6,Paid,12
COMP-001596,CASE-001596,PRJ-02005,4388238.03,851621.57,Pending,253
COMP-001597,CASE-001597,PRJ-02138,5740044.65,2259914.94,Paid,14
COMP-001598,CASE-001598,PRJ-02966,605763.28,702184.28,Paid,8
COMP-001599,CASE-001599,PRJ-03015,1434507.32,1893222.22,Paid,15
COMP-001600,CASE-001600,PRJ-04070,746664.51,1260056.19,Paid,21
COMP-001601,CASE-001601,PRJ-03668,396957.42,1472116.11,Paid,0
COMP-001602,CASE-001602,PRJ-00337,382015.23,990131.62,Paid,24
COMP-001603,CASE-001603,PRJ-01122,250312.56,512041.76,Paid,8
COMP-001604,CASE-001604,PRJ-00735,635687.64,711519.89,Paid,6
COMP-001605,CASE-001605,PRJ-04459,586766.57,197985.34,Paid,7
COMP-001606,CASE-001606,PRJ-02348,1734296.12,2923184.18,Paid,14
COMP-001607,CASE-001607,PRJ-02031,549456.84,1180151.25,Paid,16
COMP-001608,CASE-001608,PRJ-01590,864085.44,373893.41,Paid,4
COMP-001609,CASE-001609,PRJ-04198,1820515.7,1413956.36,Pending,455
COMP-001610,CASE-001610,PRJ-03094,1313197.73,1163621.58,Paid,29
COMP-001611,CASE-001611,PRJ-02837,2731167.76,419968.43,Pending,226
COMP-001612,CASE-001612,PRJ-03412,900348.04,666651.08,Paid,20
COMP-001613,CASE-001613,PRJ-03717,1174932.68,2857917.17,Paid,27
COMP-001614,CASE-001614,PRJ-02053,1486808.31,717832.16,Pending,462
COMP-001615,CASE-001615,PRJ-03023,1076452.95,713984.95,Paid,27
COMP-001616,CASE-001616,PRJ-01211,649838.6,576788.82,Paid,24
COMP-001617,CASE-001617,PRJ-02365,3039878.56,3471844.67,Paid,18
COMP-001618,CASE-001618,PRJ-01951,619718.05,748688.17,Pending,60
COMP-001619,CASE-001619,PRJ-04527,1495055.91,1230397.8,Paid,26
COMP-001620,CASE-001620,PRJ-00854,574153.31,733530.53,Paid,12
COMP-001621,CASE-001621,PRJ-00198,1586580.47,1112205.41,Paid,27
COMP-001622,CASE-001622,PRJ-00486,1536239.27,1428560.5,Paid,7
COMP-001623,CASE-001623,PRJ-03666,385438.81,358118.52,Pending,249
COMP-001624,CASE-001624,PRJ-00444,254290.37,308055.97,Paid,3
COMP-001625,CASE-001625,PRJ-02898,1811777.61,1420600.16,Paid,13
COMP-001626,CASE-001626,PRJ-01495,2234792.18,1937364.08,Paid,28
COMP-001627,CASE-001627,PRJ-03488,1183403.55,1598447.3,Pending,257
COMP-001628,CASE-001628,PRJ-01765,1495507.73,2288141.51,Paid,6
COMP-001629,CASE-001629,PRJ-00901,423170.65,281737.33,Paid,20
COMP-001630,CASE-001630,PRJ-03060,1551782.87,901379.73,Paid,18
COMP-001631,CASE-001631,PRJ-03446,191600.68,80361.37,Pending,237
COMP-001632,CASE-001632,PRJ-00265,419798.29,1134712.74,Paid,13
COMP-001633,CASE-001633,PRJ-01649,994468.48,1041485.53,Paid,3
COMP-001634,CASE-001634,PRJ-00821,637651.61,373953.58,Paid,14
COMP-001635,CASE-001635,PRJ-04672,495703.33,342173.71,Paid,5
COMP-001636,CASE-001636,PRJ-03920,3904136.04,4239105.35,Paid,29
COMP-001637,CASE-001637,PRJ-04194,1346717.72,3719265.51,Paid,0
COMP-001638,CASE-001638,PRJ-00843,1579815.98,1675262.82,Pending,328
COMP-001639,CASE-001639,PRJ-04984,2968028.85,2728490.86,Paid,11
COMP-001640,CASE-001640,PRJ-01264,869580.95,418848.55,Paid,3
COMP-001641,CASE-001641,PRJ-02662,171609.25,656208.8,Paid,17
COMP-001642,CASE-001642,PRJ-04993,1990021.36,1967706.72,Paid,0
COMP-001643,CASE-001643,PRJ-02026,1200076.01,1551360.13,Paid,14
COMP-001644,CASE-001644,PRJ-04777,2447621.39,1025311.03,Paid,12
COMP-001645,CASE-001645,PRJ-01965,864905.02,744286.36,Paid,26
COMP-001646,CASE-001646,PRJ-02774,2738055.21,1777467.13,Paid,2
COMP-001647,CASE-001647,PRJ-03788,1093086.25,499347.39,Pending,258
COMP-001648,CASE-001648,PRJ-00402,1563588.21,1229931.14,Paid,3
COMP-001649,CASE-001649,PRJ-00341,3012695.32,1583676.29,Paid,26
COMP-001650,CASE-001650,PRJ-04155,2426112.0,1782289.8,Pending,422
COMP-001651,CASE-001651,PRJ-00826,91795.48,216362.81,Paid,2
COMP-001652,CASE-001652,PRJ-03777,887872.25,980455.06,Paid,26
COMP-001653,CASE-001653,PRJ-04205,1158862.04,612058.78,Pending,461
COMP-001654,CASE-001654,PRJ-00580,2442008.73,318357.48,Pending,244
COMP-001655,CASE-001655,PRJ-04782,463520.88,331217.36,Paid,12
COMP-001656,CASE-001656,PRJ-04099,352719.59,330547.17,Paid,18
COMP-001657,CASE-001657,PRJ-04067,3968080.83,3677047.98,Paid,25
COMP-001658,CASE-001658,PRJ-00518,488267.87,452474.87,Paid,8
COMP-001659,CASE-001659,PRJ-04999,251165.58,381600.45,Paid,26
COMP-001660,CASE-001660,PRJ-02513,1176211.47,1254801.27,Paid,21
COMP-001661,CASE-001661,PRJ-01362,1915614.14,1592463.64,Pending,259
COMP-001662,CASE-001662,PRJ-04893,1689172.12,885975.78,Paid,5
COMP-001663,CASE-001663,PRJ-00097,1585340.0,952029.68,Paid,1
COMP-001664,CASE-001664,PRJ-01238,570732.5,338056.41,Pending,303
COMP-001665,CASE-001665,PRJ-04433,856770.6,1798192.65,Paid,27
COMP-001666,CASE-001666,PRJ-02766,789618.56,724373.56,Pending,21
COMP-001667,CASE-001667,PRJ-03859,6497549.29,2099611.78,Paid,15
COMP-001668,CASE-001668,PRJ-04633,844137.9,315638.14,Paid,17
COMP-001669,CASE-001669,PRJ-00500,916313.18,903410.49,Paid,19
COMP-001670,CASE-001670,PRJ-02172,3760133.77,2876429.03,Paid,15
COMP-001671,CASE-001671,PRJ-03615,1075235.49,1662446.97,Paid,11
COMP-001672,CASE-001672,PRJ-01760,2039237.87,1106408.74,Paid,13
COMP-001673,CASE-001673,PRJ-02876,1857961.78,1807931.48,Paid,27
COMP-001674,CASE-001674,PRJ-00233,414873.05,113004.75,Pending,220
COMP-001675,CASE-001675,PRJ-00735,629581.65,912470.03,Paid,7
COMP-001676,CASE-001676,PRJ-01402,1322011.2,1575998.59,Paid,20
COMP-001677,CASE-001677,PRJ-01917,1102487.08,1412904.86,Paid,20
COMP-001678,CASE-001678,PRJ-04079,997307.97,772675.57,Paid,24
COMP-001679,CASE-001679,PRJ-01559,723789.61,463038.3,Paid,9
COMP-001680,CASE-001680,PRJ-01259,904383.19,75155.7,Pending,451
COMP-001681,CASE-001681,PRJ-02654,1023068.96,441787.87,Paid,28
COMP-001682,CASE-001682,PRJ-02624,1499229.8,1240923.4,Paid,17
COMP-001683,CASE-001683,PRJ-04637,1784929.59,1443997.39,Paid,15
COMP-001684,CASE-001684,PRJ-00750,1414885.19,1242541.28,Paid,13
COMP-001685,CASE-001685,PRJ-04696,390020.21,673902.49,Paid,19
COMP-001686,CASE-001686,PRJ-03512,1641687.5,383406.61,Pending,280
COMP-001687,CASE-001687,PRJ-02149,245015.97,681941.06,Paid,8
COMP-001688,CASE-001688,PRJ-00178,1517387.74,1234980.08,Paid,28
COMP-001689,CASE-001689,PRJ-01357,3890913.37,1924532.95,Paid,9
COMP-001690,CASE-001690,PRJ-00470,3592843.03,1128085.87,Pending,475
COMP-001691,CASE-001691,PRJ-03320,687506.38,1538256.06,Paid,13
COMP-001692,CASE-001692,PRJ-04396,1296785.24,1755586.2,Paid,11
COMP-001693,CASE-001693,PRJ-04319,4034550.79,4497387.04,Paid,12
COMP-001694,CASE-001694,PRJ-03638,601086.79,510681.75,Paid,5
COMP-001695,CASE-001695,PRJ-00635,949205.92,486883.97,Paid,0
COMP-001696,CASE-001696,PRJ-04289,2290271.55,2001470.49,Paid,16
COMP-001697,CASE-001697,PRJ-00991,518780.58,1349265.23,Paid,22
COMP-001698,CASE-001698,PRJ-04025,536376.15,379338.5,Paid,11
COMP-001699,CASE-001699,PRJ-02521,4384616.97,3707157.84,Paid,21
COMP-001700,CASE-001700,PRJ-02492,2399539.95,5314251.92,Paid,0
COMP-001701,CASE-001701,PRJ-00565,1177068.81,1217909.3,Paid,19
COMP-001702,CASE-001702,PRJ-00427,1979961.72,1211948.03,Paid,15
COMP-001703,CASE-001703,PRJ-04381,277208.26,153969.46,Pending,193
COMP-001704,CASE-001704,PRJ-04047,1225478.12,798225.74,Paid,25
COMP-001705,CASE-001705,PRJ-00480,310541.92,888272.21,Paid,14
COMP-001706,CASE-001706,PRJ-00398,2253235.86,2442703.57,Paid,5
COMP-001707,CASE-001707,PRJ-02876,559942.93,965315.62,Pending,300
COMP-001708,CASE-001708,PRJ-04799,2575602.75,2722481.17,Paid,24
COMP-001709,CASE-001709,PRJ-00998,263646.28,1038828.86,Paid,15
COMP-001710,CASE-001710,PRJ-00189,1281609.53,1556970.56,Paid,18
COMP-001711,CASE-001711,PRJ-02317,2369152.49,2101588.22,Paid,24
COMP-001712,CASE-001712,PRJ-01776,1006493.3,2207753.19,Paid,17
COMP-001713,CASE-001713,PRJ-03317,6442934.92,1887223.86,Pending,270
COMP-001714,CASE-001714,PRJ-00176,177516.7,435335.11,Paid,13
COMP-001715,CASE-001715,PRJ-03697,948191.38,1021677.52,Paid,8
COMP-001716,CASE-001716,PRJ-01207,1807358.5,1532395.53,Paid,16
COMP-001717,CASE-001717,PRJ-02489,577010.49,1531009.92,Paid,17
COMP-001718,CASE-001718,PRJ-02827,636144.08,1860132.18,Paid,25
COMP-001719,CASE-001719,PRJ-00954,1344183.88,1472935.0,Paid,21
COMP-001720,CASE-001720,PRJ-02957,442924.28,1213410.86,Paid,12
COMP-001721,CASE-001721,PRJ-04657,651785.2,465414.19,Pending,183
COMP-001722,CASE-001722,PRJ-03812,1503152.52,517465.1,Paid,5
COMP-001723,CASE-001723,PRJ-03972,1235358.74,5002219.52,Paid,9
COMP-001724,CASE-001724,PRJ-00817,274753.96,281687.71,Pending,99
COMP-001725,CASE-001725,PRJ-00136,118945.31,468093.2,Paid,1
COMP-001726,CASE-001726,PRJ-01296,488479.05,367626.55,Paid,21
COMP-001727,CASE-001727,PRJ-03076,695037.57,643958.28,Paid,6
COMP-001728,CASE-001728,PRJ-02407,1309301.71,964239.1,Paid,10
COMP-001729,CASE-001729,PRJ-01706,744907.37,618441.94,Paid,29
COMP-001730,CASE-001730,PRJ-00544,1260868.85,1653389.68,Paid,18
COMP-001731,CASE-001731,PRJ-00264,2627580.23,1555384.04,Pending,104
COMP-001732,CASE-001732,PRJ-01201,619353.69,494044.9,Pending,357
COMP-001733,CASE-001733,PRJ-01288,916299.09,2261076.86,Paid,6
COMP-001734,CASE-001734,PRJ-01959,539434.8,1527277.66,Paid,14
COMP-001735,CASE-001735,PRJ-03234,1132526.21,766575.7,Pending,247
COMP-001736,CASE-001736,PRJ-02357,912282.72,391685.3,Paid,17
COMP-001737,CASE-001737,PRJ-02509,3014826.85,1252144.35,Paid,8
COMP-001738,CASE-001738,PRJ-02971,904046.08,404399.14,Paid,9
COMP-001739,CASE-001739,PRJ-04377,785076.44,2386773.15,Paid,15
COMP-001740,CASE-001740,PRJ-03212,129833.63,91698.82,Paid,21
COMP-001741,CASE-001741,PRJ-03090,477133.0,1470154.99,Paid,13
COMP-001742,CASE-001742,PRJ-01446,629687.45,650710.99,Paid,3
COMP-001743,CASE-001743,PRJ-01193,2740036.51,1337801.33,Paid,20
COMP-001744,CASE-001744,PRJ-04193,4537380.68,5988509.89,Paid,23
COMP-001745,CASE-001745,PRJ-03787,644634.12,249685.87,Paid,29
COMP-001746,CASE-001746,PRJ-04467,237255.38,633932.55,Paid,1
COMP-001747,CASE-001747,PRJ-01995,7065705.41,7372568.11,Paid,2
COMP-001748,CASE-001748,PRJ-03212,221396.51,247185.42,Paid,11
COMP-001749,CASE-001749,PRJ-03312,903135.5,752773.35,Paid,0
COMP-001750,CASE-001750,PRJ-01375,527954.2,248920.25,Paid,13
COMP-001751,CASE-001751,PRJ-00830,253861.35,522982.97,Paid,10
COMP-001752,CASE-001752,PRJ-02479,257700.21,412444.35,Paid,18
COMP-001753,CASE-001753,PRJ-00328,270379.1,299580.32,Paid,12
COMP-001754,CASE-001754,PRJ-03782,975260.58,1184385.78,Paid,24
COMP-001755,CASE-001755,PRJ-01933,1062030.31,565306.67,Pending,463
COMP-001756,CASE-001756,PRJ-01845,572223.57,934290.41,Paid,17
COMP-001757,CASE-001757,PRJ-03194,870358.4,1705346.96,Paid,25
COMP-001758,CASE-001758,PRJ-00047,547708.14,1901850.84,Paid,5
COMP-001759,CASE-001759,PRJ-03729,1210761.19,1338129.9,Paid,5
COMP-001760,CASE-001760,PRJ-04362,656686.2,751621.44,Paid,2
COMP-001761,CASE-001761,PRJ-03556,1447859.15,1819043.46,Paid,7
COMP-001762,CASE-001762,PRJ-03900,2400450.96,1289533.22,Paid,25
COMP-001763,CASE-001763,PRJ-02906,3330011.38,673281.5,Pending,96
COMP-001764,CASE-001764,PRJ-00829,799283.91,1382678.13,Paid,6
COMP-001765,CASE-001765,PRJ-02451,741387.46,492341.79,Pending,37
COMP-001766,CASE-001766,PRJ-04878,330947.01,1361567.07,Paid,11
COMP-001767,CASE-001767,PRJ-01242,899986.05,527321.2,Paid,23
COMP-001768,CASE-001768,PRJ-00573,788987.75,1260528.09,Paid,3
COMP-001769,CASE-001769,PRJ-00327,683913.46,287884.96,Paid,16
COMP-001770,CASE-001770,PRJ-02224,1816916.98,1283194.08,Pending,332
COMP-001771,CASE-001771,PRJ-02164,798316.22,681691.12,Paid,14
COMP-001772,CASE-001772,PRJ-00990,1246816.88,1052499.85,Paid,27
COMP-001773,CASE-001773,PRJ-01875,1074181.63,2731724.97,Paid,28
COMP-001774,CASE-001774,PRJ-02808,189918.53,195794.64,Paid,2
COMP-001775,CASE-001775,PRJ-02778,2712302.47,1229864.48,Pending,185
COMP-001776,CASE-001776,PRJ-03746,2122665.11,1661729.95,Paid,26
COMP-001777,CASE-001777,PRJ-04555,312871.19,101741.68,Paid,14
COMP-001778,CASE-001778,PRJ-04998,286181.79,555678.76,Paid,8
COMP-001779,CASE-001779,PRJ-03250,1739715.6,1847103.75,Paid,23
